time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,current_speed,dist_to_next_station,time_to_next_station,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
10.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,10.0,なし（または停止）,0.0,70.0,25.51,2447.3,145.5,0.0,0.0,この先制限速度なし,447m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では速度は制限内で前方列車もなく問題なし。残距離・残時から必要平均速度≈60km/hで、現在25.5km/hは加速が必要。加速継続10秒は適切で、ノッチ切替は少なく快適性も高い。運転手の加速後惰行志向に合致し、効率的かつ安全な操作と判断できる。
11.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,11.0,なし（または停止）,0.0,70.0,27.26,2440.0,144.5,0.0,0.0,この先制限速度なし,439m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では速度は制限内で前方列車もなく問題なし。残距離・残時刻から平均60.8km/hが必要で、現在加速中は適切。ノッチ保持は11秒と長く、ハンチングはなし。運転手の加速後惰行志向にも合致し、快適性も高い。
12.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,12.0,なし（または停止）,0.0,70.0,28.93,2432.2,143.5,0.0,0.0,この先制限速度なし,432m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限速度内で問題なし。残距離・時間から必要平均速度は約61km/hで、現在28.9km/hは遅く、加速が不足。快適性はノッチ切替少なく良好。運転手好みの早期加速と惰行活用が不十分。総合評価はやや低め。
13.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,13.0,なし（または停止）,0.0,70.0,30.5,2423.9,142.5,0.0,0.0,この先制限速度なし,423m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全に制限速度内で加速し、定時到達に必要な平均61km/hを考慮した適切な力行。ノッチ切替は少なく快適で、運転者の加速後惰行志向にも合致。
14.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,14.0,なし（または停止）,0.0,70.0,31.99,2415.2,141.5,0.0,0.0,この先制限速度なし,415m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面で制限速度超過や前方列車なし。定時到着に必要な平均61.5km/hに対し現在32km/hで加速が必要、力行継続は適切。ノッチ切替少なく快適で効率的な操作と評価できる。したがって総合評価は高く、0.8とする。
15.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,15.0,なし（または停止）,0.0,70.0,33.4,2406.2,140.5,0.0,0.0,この先制限速度なし,406m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面は制限速度内で前方列車なし。必要平均速度61.7km/hに対し加速中で適切。前回停止からの加速は自然でノコギリ運転なし。効率・快適性も良好。
16.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,16.0,なし（または停止）,0.0,70.0,34.74,2396.7,139.5,0.0,0.0,この先制限速度なし,396m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面で速度超過なし、必要平均速度61.8km/hに対し現在34.7km/hで加速継続は妥当。加減速回数少なく快適性も高く、運転者の加速後惰行志向に合致したため評価は高く0.9とする。
17.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,17.0,なし（または停止）,0.0,70.0,36.0,2386.9,138.5,0.0,0.0,この先制限速度なし,386m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面で制限速度を守り超過なし。残距離・残時刻から必要平均速度≈62km/hで、現在36km/hの加速は速度不足解消に適切。ノッチ保持時間17秒でハンチングなし、乗り心地も良好。総合的に高評価。
18.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0,なし（または停止）,0.0,70.0,37.2,2376.7,137.5,0.0,0.0,この先制限速度なし,376m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,加速が18秒続き安定しており、制限超過もなく安全。残距離・残時から必要平均62km/hで、現在は加速中で速度上昇が妥当。ノッチ切替は少なく快適性も高く、運転好みと合致。
19.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,19.0,なし（または停止）,0.0,70.0,38.33,2366.2,136.5,0.0,0.0,この先制限速度なし,366m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限速度未超過で問題なし。残距離・残時から必要平均速度62km/hで、現在38km/hのため加速継続は適切。ノッチ切替は少なく快適性も高く、運転者の加速後惰行志向に合致。
20.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,20.0,なし（または停止）,0.0,70.0,39.4,2355.4,135.5,0.0,0.0,この先制限速度なし,355m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では制限速度を大幅に下回り超過リスクなし。残距離・残時刻から必要平均速度≈62 km/hで、現在39 km/hは加速が必須。20秒間の連続力行はノッチ切替がなく快適性も高く、運転手の「駅出発直後の加速」嗜好に合致。
21.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,21.0,なし（または停止）,0.0,70.0,40.42,2344.3,134.5,0.0,0.0,この先制限速度なし,344m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度未超過で前方列車もなく問題なし。残距離・残時刻から平均62.8km/hが必要で、現在40.4km/hのため加速は妥当。加速継続21秒でノッチ切替は少なく快適性も確保。効率面でも必要速度に向けエネルギー無駄なし。
22.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,なし（または停止）,0.0,70.0,41.38,2333.0,133.5,0.0,0.0,この先制限速度なし,332m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,安全面で速度超過なし、必要平均速度62.9km/hに対し現在41.4km/hで加速中。効率・快適性もノッチ切替少なく適切。先行列車なしで減速不要、勾配平坦なので加速継続が最適。運転手好みの加速→惰行戦略に合致。
23.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,なし（または停止）,0.0,70.0,42.28,2321.3,132.5,0.0,0.0,この先制限速度なし,321m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は確保され速度は制限内。必要平均速度63km/hに対し現在42km/hと遅れているため加速は妥当。加速継続23秒でノッチ切替少なく快適性も良好。運転者好みの加速→惰行パターンに合致。
24.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,なし（または停止）,0.0,70.0,43.16,2309.5,131.5,0.0,0.0,この先制限速度なし,309m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度未超過で問題なし。残距離・残時刻から平均63km/h必要で、現在43km/hと遅れているため加速は妥当。ノッチ切替は一度でハンチングもなく快適性も良好。先行・後続列車なしで車間距離の懸念もなく、エネルギー効率も考慮された適切な操作。
25.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,なし（または停止）,0.0,70.0,44.03,2297.4,130.5,0.0,0.0,この先制限速度なし,297m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・残時から平均63km/h必要で、加速は妥当。ノッチ切替は少なく快適。運転手好みと合致。
26.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,26.0,なし（または停止）,0.0,70.0,44.88,2285.0,129.5,0.0,0.0,この先制限速度なし,285m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限速度内で停止距離も確保。残距離・時間から平均63km/h必要で、44.9km/hでは不足。26秒の加速は必要で、ノッチ切替少なく快適。運転手好みの加速後惰行へ移行も妥当。したがって総合評価は0.8とする。
27.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,なし（または停止）,0.0,70.0,45.71,2272.4,128.5,0.0,0.0,この先制限速度なし,272m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は制限速度内で確保。残距離・残時から必要平均速度≈64km/hで、現在45.7km/hは不足。27秒間の加速は必要で、ノッチ切替少なく快適性も高く、ハンチングなし。
28.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,28.0,なし（または停止）,0.0,70.0,46.54,2259.6,127.5,0.0,0.0,この先制限速度なし,259m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度70km/hを大幅に下回り超過リスクなし。効率面は残距離2259.6m・残時127.5sから必要平均速度≈63.8km/hで、現在46.5km/hと不足しているが加速中で回復見込み。快適性は28秒間の単一ノッチ保持で変動少なく良好。総合的に適切だが速度不足が残るため評価は0.8。
29.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,29.0,なし（または停止）,0.0,70.0,47.34,2246.6,126.5,0.0,0.0,この先制限速度なし,246m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では速度は制限内で前方列車もなく問題なし。残距離・残時間から必要平均速度は約64km/hで、現在47km/hと遅いため加速は適切。加速保持時間29秒で切替は少なく快適性も高い。
30.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,なし（または停止）,0.0,70.0,48.14,2233.3,125.5,0.0,0.0,この先制限速度なし,233m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では速度制限内で前方列車なし、減速不要。残距離・残時から必要平均64km/hで現在48km/hのため加速は妥当。30秒連続加速で切替少なく快適性も良好。効率は定時達成に必要な速度上昇で適切。
31.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,31.0,なし（または停止）,0.0,70.0,48.92,2219.8,124.5,0.0,0.0,この先制限速度なし,219m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では制限速度70km/hを下回り超過なし。残距離・残時から必要平均速度は約64km/hで、現在48.9km/hのため31秒の加速は妥当。ノッチ切替は一度だけで快適性高く、ハンチングもなし。
32.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,32.0,なし（または停止）,0.0,70.0,49.69,2206.1,123.5,0.0,0.0,この先制限速度なし,206m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は確保され速度は制限内。残距離・残時刻から平均64km/h必要で、49.7km/hでは不足。32秒の加速は必要で、ノッチ切替は少なく快適。運転手好みの加速後惰行方針に合致。
33.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,なし（または停止）,0.0,70.0,50.44,2192.2,122.5,0.0,0.0,この先制限速度なし,192m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度70km/hを守り超過なし。残距離2192m・残時122.5sから必要平均速度は約64km/hで、現在は50.4km/hと遅れているため加速は適切。ノッチ切替は少なく快適性は高いが、速度不足で効率がやや低下。
34.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,なし（または停止）,0.0,70.0,51.19,2178.1,121.5,0.0,0.0,この先制限速度なし,178m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面は制限速度未超過で問題なし。残距離・残時刻から平均64.5km/h必要で、現在51.2km/hの加速は妥当。加速時間34秒は長くハンチングなし。先行列車なしで車間距離確保も不要、無駄な減速もなく快適性も良好。
35.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,なし（または停止）,0.0,70.0,51.92,2163.8,120.5,0.0,0.0,この先制限速度なし,163m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限速度未超過で問題なし。残距離・残時刻から必要平均≈65km/hで現在51.9km/hは遅れリスクがあるため、35秒の加速は妥当。ノッチ切替少なく快適性も確保し、エネルギー効率も考慮して過剰加速はなく適切。
36.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,なし（または停止）,0.0,70.0,52.63,2149.3,119.5,0.0,0.0,この先制限速度なし,149m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度未超過で問題なし。残距離・残時刻から必要平均速度≈64.7km/hで、現在52.6km/hと遅れているため加速は妥当。加速保持時間36秒は長く、ハンチングはなし。効率・快適性も適切と判断し、評価は0.8とする。
37.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,37.0,なし（または停止）,0.0,70.0,53.34,2134.6,118.5,0.0,0.0,この先制限速度なし,134m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は制限内で先行列車なし。残距離・時間から必要平均≈65km/hで、53.3km/hは不足のため加速は適切。操作は37秒継続で切替が少なく快適性も高い。
38.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,なし（または停止）,0.0,70.0,54.03,2119.6,117.5,0.0,0.0,この先制限速度なし,119m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では制限速度70km/h未満で超過なし。残距離・残時刻から平均65km/hが必要で、54km/hでは遅れが生じるため加速は妥当。加速保持時間38秒と安定しており、ノッチ切替はなく快適性も高い。運転者の加速後惰行志向と合致し、総合評価は高い。
39.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,39.0,なし（または停止）,0.0,70.0,54.72,2104.5,116.5,0.0,0.0,この先制限速度なし,104m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,安全は制限内で問題なし。残距離・残時から平均65km/h必要で、54.7km/hでは遅れ必至。39秒の加速は必要で、ノッチ切替少なく快適。先行列車なしで減速不要、制限超過リスク低く、効率的に速度上げている。運転者好みと合致。
40.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,40.0,なし（または停止）,0.0,70.0,55.39,2089.3,115.5,0.0,0.0,この先制限速度なし,89m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限速度70km/h以内で問題なし。残距離2089m・残時115.5sから必要平均速度は約65km/hで、現在55.4km/hなので加速は妥当。加速保持時間40秒でノッチ切替は少なく快適性も高い。効率面では速度上げすぎず、定時到達に必要な加速で適切と判断できる。
41.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,41.0,なし（または停止）,0.0,70.0,56.05,2073.8,114.5,0.0,0.0,この先制限速度なし,73m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度内で問題なし。残距離・残時から平均65km/hが必要で、現速56km/hは不足しているため加速は妥当。ノッチ切替は少なく快適性も高く、運転者の好み（加速後惰行）と合致。
42.0,T1,巡航フェーズ（駅間走行中）,惰行中,0.0,力行（加速）,41.5,70.0,56.27,2058.1,113.5,0.0,0.0,この先制限速度なし,58m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.3,安全は制限内で問題なし、快適性もノッチ切替少なく良好だが、残距離・時間から必要平均速度は約65km/hで現在56km/hのまま惰行は遅延リスクが高く、効率・運転者好みと合致しない。
43.0,T1,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,41.5,70.0,56.08,2042.5,112.5,0.0,0.0,この先制限速度なし,42m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.3,安全は保たれるが、必要平均速度65km/hに達しておらず惰行は不適切。加速を続けるべきで、短い惰行は無駄となり快適性も低下。
44.0,T1,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,41.5,70.0,55.88,2027.0,111.5,0.0,0.0,この先制限速度なし,26m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.5,安全は確保されているが、残距離・残時間から必要平均速度は約65.5km/hで、現在55.9km/hは不足。加速すべきところを惰行に切り替えており効率が低く、運転者の加速後惰行志向とも合致しない。快適性は大きな問題なし。
45.0,T1,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,41.5,70.0,55.69,2011.5,110.5,0.0,0.0,この先制限速度なし,11m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.5,安全は問題ないが、必要速度65km/hに対し55.7km/hで惰行に切替えたため定時到達が危険。加速継続が適切。
46.0,T1,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,41.5,70.0,55.5,1996.1,109.5,0.0,-6.7,この先制限速度なし,796m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3,安全は確保されているが、55.5km/hでは残距離を109.5秒で走破できず遅れが生じる。必要速度65km/hに達しておらず、惰行は不適切。加速からすぐ惰行へ切り替えたため効率・快適性も低下。
47.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,0.5,惰行,4.0,70.0,56.39,1980.5,108.5,0.0,-6.7,この先制限速度なし,780m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3,安全は確保されているが、必要速度65.7km/hに対し56.4km/hで不足。0.5秒の短い力行はハンチングで快適性低下。効率的な加速になっておらず、好みの安定操作から外れる。
48.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,1.5,惰行,4.0,70.0,57.26,1964.7,107.5,0.0,-6.7,この先制限速度なし,764m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は問題なし、速度は制限内。残距離・時間から平均65.8km/h必要で57.3km/hは不足。下り勾配だけでは足りず加速は妥当。ただし4秒惰行→1.5秒加速の頻繁な切替は快適性を損ね、ノコギリ運転と評価。総合で0.6とする。
49.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,2.5,惰行,4.0,70.0,58.12,1948.7,106.5,0.0,-6.7,この先制限速度なし,748m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,安全は制限内で問題なし。残距離・時間から平均65.9km/h必要で、58km/hでは遅れ危険。加速は妥当だが、4秒の惰行後すぐ2.5秒の力行は切り替えが頻繁で乗り心地低下。
50.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,3.5,惰行,4.0,70.0,58.96,1932.4,105.5,0.0,-6.7,この先制限速度なし,732m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は問題なし。定時到着に遅れそうで加速は必要だが、4 sの惰行と3.5 sの加速の短い切替が頻繁で快適性と効率が低下している。
51.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,4.5,惰行,4.0,70.0,59.79,1915.9,104.5,0.0,-6.7,この先制限速度なし,715m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は制限内で問題なし。残距離・時間から平均66km/h必要で加速は妥当だが、惰行4秒後すぐ4.5秒の加速はノコギリ運転となり快適性を大きく損なう。効率はやや低下。
52.0,T1,巡航フェーズ（駅間走行中）,惰行中,0.0,力行（加速）,5.0,70.0,60.22,1899.3,103.5,0.0,-6.7,この先制限速度なし,699m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.2,安全は確保され速度は制限内だが、必要平均66km/hに対し60km/hで遅れが生じ、加速直後すぐ惰行へ切替えたためハンチングが発生し快適性・効率性とも低下している。結果として定時到着が危うく、無駄なノッチ操作と評価する。
53.0,T1,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,5.0,70.0,60.24,1882.5,102.5,0.0,-6.7,この先制限速度なし,682m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3,安全面では制限速度70km/hを守り問題なし。効率は必要平均速度66km/hに対し現在60km/hで不足し、惰行継続は遅延リスク。快適性は5秒の力行直後に1秒の惰行と短い切替でハンチングが発生。下り勾配で自然加速が期待できるが速度が低く効率的でない。運転者の好み（加速後の安定惰行）と合わず減点。
54.0,T1,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,5.0,70.0,60.27,1865.8,101.5,0.0,-6.7,この先制限速度なし,665m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.2,安全面は制限速度内で問題なしだが、必要平均速度66km/hに対し60km/hで遅れ、惰行は不適切。5秒の加速直後2秒の惰行はハンチングとなり快適性も低下。運転者好みと合致せず減点。評価が低くなります。
55.0,T1,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,5.0,70.0,60.29,1849.0,100.5,0.0,0.0,この先制限速度なし,649m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3,安全面は制限速度内で問題なし。必要平均速度66km/hに対し現在60km/hで遅れ、惰行は非効率。加速→惰行の保持時間が5秒・3秒と短くハンチングが発生し、乗客快適性が低下。運転者好みの安定加速・適切な惰行と合致せず評価は低め。
56.0,T1,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,5.0,70.0,60.08,1832.3,99.5,0.0,0.0,この先制限速度なし,632m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3,安全は確保されているが、必要速度66km/hに対し60km/hで惰行は遅延リスク。加速5秒→惰行4秒の切替が頻繁でハンチングと快適性低下。
57.0,T1,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,5.0,70.0,59.87,1815.7,98.5,0.0,0.0,この先制限速度なし,615m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3,短時間の加速→惰行の切替が頻繁で、必要速度未達のまま惰行しているため遅延リスクとエネルギー無駄が大きく、快適性も低い。
58.0,T1,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,5.0,70.0,59.67,1799.1,97.5,0.0,0.0,この先制限速度なし,599m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3,安全面は制限速度内で問題なし。残距離・時間から必要平均66km/hに対し59.7km/hで不足し、惰行は非効率。加速5秒→惰行6秒と短時間切替でハンチングが発生し快適性低下。先行列車なしでも速度不足は遅延リスクを招くため総合評価は低め。
59.0,T1,巡航フェーズ（駅間走行中）,惰行中,7.0,力行（加速）,5.0,70.0,59.46,1782.5,96.5,0.0,0.0,この先制限速度なし,582m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3,安全面では制限速度を守り問題なしだが、必要平均速度66.5km/hに対し現在59.5km/hで遅れが出る恐れがある。加速5秒→惰行7秒という短い切替はハンチングとなり快適性・効率性を著しく低下させ、運転者の好みとも合わない。
60.0,T1,巡航フェーズ（駅間走行中）,惰行中,8.0,力行（加速）,5.0,70.0,59.25,1766.0,95.5,0.0,0.0,この先制限速度なし,566m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.4,安全面では制限速度を守り問題なし。だが残距離1766m・残時間95.5sから算出される必要平均速度66.6km/hに対し、現在59.3km/hで惰行を続けると遅延が予測され、効率が低い。加速後すぐ惰行へ切り替えるためノコギリ運転が発生し、快適性も低下している。
61.0,T1,巡航フェーズ（駅間走行中）,惰行中,9.0,力行（加速）,5.0,70.0,59.05,1749.6,94.5,0.0,0.0,この先制限速度なし,549m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.3,安全面は制限速度内で問題なし。必要平均速度66.7km/hに対し現在59km/hで不足し、惰行継続は遅延リスク。直前の5秒加速と9秒惰行は短くハンチング傾向、乗り心地低下。運転者好みの安定加速・惰行戦略と合致せず。
62.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,0.5,惰行,9.0,70.0,59.65,1733.1,93.5,0.0,0.0,この先制限速度なし,533m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,安全は確保されているが、残距離・時間から平均66.7km/hが必要で加速は妥当。0.5秒の保持は極端に短くハンチングが発生し快適性が低下。
63.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,1.5,惰行,9.0,70.0,60.23,1716.5,92.5,0.0,0.0,この先制限速度なし,516m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は確保され速度は制限内。残距離・時間から平均66.8km/hが必要で、現在60.2km/hのため加速は妥当。9秒の惰行後の1.5秒加速は切り替え回数が少なく快適性も良好。運転手好みの加速タイミングと合致。
