time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,current_speed,dist_to_next_station,time_to_next_station,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
42.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,42.0,なし（または停止）,0.0,70.0,56.69,2058.1,113.5,0.0,0.0,この先制限速度なし,58m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面は制限速度内で前方列車なし。残距離・残時から必要速度≈65km/hで、現在56.7km/hなので加速は妥当。加速継続42秒でノッチ切替はなく快適性も良好。運転者好みの加速→惰行戦略に合致。
43.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,43.0,なし（または停止）,0.0,70.0,57.33,2042.3,112.5,0.0,0.0,この先制限速度なし,42m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面は制限内で前方列車なし。残距離・時間から必要平均速度≈65km/hで、現在57km/hと不足のため加速継続は妥当。加速は43秒一括で切替少なく快適。ハンチングもなく、運転者好みと合致。
44.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,44.0,なし（または停止）,0.0,70.0,57.96,2026.3,111.5,0.0,0.0,この先制限速度なし,26m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は制限超過なし。残距離・時間から必要平均65.5km/hで現在58km/h、加速44秒は適切。ノッチ切替少なく快適で、運転者好みと合致。
45.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,45.0,なし（または停止）,0.0,70.0,58.57,2010.1,110.5,0.0,0.0,この先制限速度なし,10m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では速度は制限内で前方制限もなく問題なし。残距離・残時から必要平均速度は約65.5km/hで、現在58.6km/hと不足しているため加速は妥当。45秒間の加速はノッチ切替が少なく快適性も高く、運転者の加速後惰行志向にも合致。
46.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,46.0,なし（または停止）,0.0,70.0,59.18,1993.7,109.5,0.0,-6.7,この先制限速度なし,793m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,安全は制限速度70km/h未満で確保。残距離1994m・残時109.5sから必要平均65.6km/h。現在59.2km/hで加速中であり、速度差解消に適切。加速は46秒続き、ノッチ切替少なく快適。ハンチングなし。
47.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,47.0,なし（または停止）,0.0,70.0,60.0,1977.2,108.5,0.0,-6.7,この先制限速度なし,777m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度未超過で前方列車なし、停止距離も確保できる。残距離と残時から必要平均速度≈66km/hで、現在60km/hのため加速は妥当。ノッチ切替はなく快適性も良好。運転者好みの加速後惰行も想定でき、総合評価は高い。
48.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,48.0,なし（または停止）,0.0,70.0,60.82,1960.4,107.5,0.0,-6.7,この先制限速度なし,760m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,安全は制限内で停止距離問題なし。残距離・時間から必要平均65.7km/hで、現在60.8km/hなので加速は妥当。操作は48秒連続で切替少なく快適。ハンチングなし。
49.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,49.0,なし（または停止）,0.0,70.0,61.61,1943.4,106.5,0.0,-6.7,この先制限速度なし,743m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,現在速度61.6km/hは制限70km/h以内で安全。次駅までの平均必要速度は約65.7km/hで、現在は不足しているため49秒間の加速は適切。ノッチ切替はほぼなく、乗り心地も良好。効率面でも制限ギリギリまで加速し過剰なエネルギー消費は抑えられている。
50.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,50.0,なし（または停止）,0.0,70.0,62.4,1926.2,105.5,0.0,-6.7,この先制限速度なし,726m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,安全面では速度制限70km/hを下回り停止距離も確保。必要平均速度65.8km/hに向け加速が必要で効率的。ノッチ切替はなく滑らかで快適。運転者の加速後惰行志向・制限余裕2km/h程度の好みと合致。
51.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,51.0,なし（または停止）,0.0,70.0,63.17,1908.7,104.5,0.0,-6.7,この先制限速度なし,708m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,安全面で速度超過なし、必要平均速度66km/hに達すべく加速は妥当。ノッチ保持51秒で切替少なく快適性高く、効率も過剰加速なし。
52.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,52.0,なし（または停止）,0.0,70.0,63.93,1891.1,103.5,0.0,-6.7,この先制限速度なし,691m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし、残距離と残時刻から必要平均速度≈66km/hで現在63.9km/hと不足。52秒の加速は速度向上に適切で、ノッチ切替はなく快適性も良好。運転者の加速後惰行方針と合致し評価は高い。
53.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,53.0,なし（または停止）,0.0,70.0,64.67,1873.2,102.5,0.0,-6.7,この先制限速度なし,673m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から平均65.8km/h必要で、加速は妥当。下り勾配も速度維持に寄与し、過加速や減速はなく、ノッチ切替は少なく快適。運転好みと合致。
54.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,54.0,なし（または停止）,0.0,70.0,65.4,1855.1,101.5,0.0,-6.7,この先制限速度なし,655m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,安全は制限速度内で問題なし、前方列車も無く停止距離も確保。速度は必要平均≈65.8km/hに対し65.4km/hでやや不足し、54秒の加速は過剰となり後続減速が予想され、効率低下。ノッチ切替は少なく快適だが、ドライバーの『加速後は惰行』志向と合致せず。総合評価は0.7。
55.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,55.0,なし（または停止）,0.0,70.0,66.0,1836.9,100.5,0.0,0.0,この先制限速度なし,636m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は制限内で問題なし、速度は必要平均に近いが加速が続くためエネルギー無駄。快適性は変化少なく良好。運転者好みの惰行への移行が遅れ、効率が低下。
56.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,56.0,なし（または停止）,0.0,70.0,66.48,1818.5,99.5,0.0,0.0,この先制限速度なし,618m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から必要平均速度≈66km/hで現在速度66.5km/h。余分な加速はエネルギー無駄だがハンチングはなく快適。運転者好みの惰行活用が不足。
57.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,57.0,なし（または停止）,0.0,70.0,66.95,1800.0,98.5,0.0,0.0,この先制限速度なし,599m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,安全面は制限速度内で問題なし。残距離・時間から必要平均速度は約66km/hで、現在66.9km/hは既に十分。にもかかわらず57秒間の力行を続けてエネルギー無駄となり効率が低下。ノッチ保持は長く快適だが、運転者の『加速後は惰行』志向と合致しない。
58.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,58.0,なし（または停止）,0.0,70.0,67.41,1781.3,97.5,0.0,0.0,この先制限速度なし,581m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,安全は制限内で問題なし、次駅到達に必要平均速度は約66km/hで現在は67.4km/h。余分に加速し続けているためエネルギー無駄と効率低下。ノッチ切替は少なく快適だが、運転者の加速後惰行志向と合致せず。
59.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,59.0,なし（または停止）,0.0,70.0,67.86,1762.5,96.5,0.0,0.0,この先制限速度なし,562m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,安全面は制限速度内で問題なし。必要速度は約66km/hで現在は68km/hと余裕があるため、加速はエネルギー無駄で効率低下。ノッチ切替は少なく快適だが、運転者の惰行志向と合致せず減点。総合評価はやや高めだが改善余地あり。
60.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,60.0,なし（または停止）,0.0,70.0,68.3,1743.6,95.5,0.0,0.0,この先制限速度なし,543m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は問題ないが、必要速度を上回る加速は無駄でエネルギー浪費。効率低く、好みと合わず。操作は安定だが過加速のため評価は0.6。
61.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,61.0,なし（または停止）,0.0,70.0,68.74,1724.6,94.5,0.0,0.0,この先制限速度なし,524m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は制限速度内で確保され問題なし。必要平均速度65.7km/hに対し現在68.7km/hで加速は不要、エネルギー効率が低下。ノッチ切替は少なく快適だが、運転者の惰行志向と合致せず中程度の評価となる。
62.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,62.0,なし（または停止）,0.0,70.0,69.18,1705.4,93.5,0.0,0.0,この先制限速度なし,505m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は確保され速度は制限内だが、必要速度を上回り加速継続は無駄で、ドライバーの惰行志向と合わず効率・快適性が低下。また、次駅平均65.7km/hに対し現在69.2km/hで余裕はあるが、加速続行は直前減速リスクを増大させる。
63.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,63.0,なし（または停止）,0.0,70.0,69.61,1686.1,92.5,0.0,0.0,この先制限速度なし,486m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,安全は制限内で問題なし。必要速度は65.6km/hで現在69.6km/h、加速継続はエネルギー無駄で過走リスク。ノッチ保持は長く快適だが、効率と運転者好みが低く評価。
64.0,T1,制限速度区間に接近中（500m以内に制限区間在り）,力行（加速）中,64.0,なし（または停止）,0.0,70.0,70.04,1666.7,91.5,0.0,0.0,466m先に制限速度70.0km/hあり,466m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.2,現在速度は制限限界で加速を続けており、超過リスクとエネルギー浪費が顕著。必要速度は既に上回っているため安全・効率ともに不適切。
65.0,T1,制限速度区間に接近中（500m以内に制限区間在り）,力行（加速）中,65.0,なし（または停止）,0.0,70.0,70.47,1647.2,90.5,0.0,0.0,447m先に制限速度70.0km/hあり,447m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.2,速度が制限70km/hを0.5km/h超過し、447m先の制限区間へ加速を続けているため安全性が低く、不要な力行で効率も悪く、過剰加速は乗客の快適性も損なう。
