time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
59.0,T2,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,14.0,なし（または停止）,0.0,70.0,70.0,31.18,2419.3,204.1,52.1,0.0,0.0,この先制限速度なし,419m先に下り勾配6.7‰あり,前方 643.8m 先を 64.1km/h で走行中 (列車 T1),後続列車なし,1.0,現在速度31.2km/hは制限70km/h・CBTC 70km/hを遵守しており、加速フェーズで必要な平均速度≈42.7km/hの1.3‑1.4倍（55‑60km/h）に向けて加速中です。前方列車は643.8m先に64.1km/hで走行しており、速度差で安全距離は確保されています。ノコギリ運転の条件を満たす逆転操作はなく、制動や惰行もありません。定時遅れなしで加速が妥当なため、評価は高く、rewardは1.0とします。
60.0,T2,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,15.0,なし（または停止）,0.0,70.0,70.0,32.62,2410.5,203.1,56.99,0.0,0.0,この先制限速度なし,410m先に下り勾配6.7‰あり,前方 652.7m 先を 63.9km/h で走行中 (列車 T1),後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で走行しており、先行列車との間隔も十分に確保されています。加速フェーズで必要速度（約57km/h）に向けて力行を続けている点は適切で、ノコギリ運転や不必要な惰行は見られません。エネルギー効率もスケジュール達成のために妥当です。
61.0,T2,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,16.0,なし（または停止）,0.0,70.0,70.0,33.98,2401.2,202.1,61.82,0.0,0.0,この先制限速度なし,401m先に下り勾配6.7‰あり,前方 661.2m 先を 63.6km/h で走行中 (列車 T1),後続列車なし,0.9,速度は制限・CBTC信号内で、加速フェーズにおいて必要平均速度(約43km/h)に達していないため、力行を継続するのは妥当です。前方列車は遠く速度も速く、間隔は十分確保されています。ノコギリ運転は発生せず、安全・時刻遵守の観点から適切な操作です。
62.0,T2,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,17.0,なし（または停止）,0.0,70.0,70.0,35.27,2391.6,201.1,66.58,0.0,0.0,この先制限速度なし,391m先に下り勾配6.7‰あり,前方 669.2m 先を 63.4km/h で走行中 (列車 T1),後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行列車との間隔も十分に確保されています。加速フェーズでの力行継続は必要速度（約56‑60km/h）に達するために適切で、ノコギリ運転や不必要な惰行・減速は見られません。安全面・信号順守は問題なく、加速の継続は妥当です。
63.0,T2,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0,なし（または停止）,0.0,70.0,70.0,36.49,2381.6,200.1,71.24,0.0,0.0,この先制限速度なし,381m先に下り勾配6.7‰あり,前方 676.9m 先を 63.2km/h で走行中 (列車 T1),後続列車なし,0.9,速度は制限70km/h・CBTC信号70km/hを大きく下回っており、加速フェーズでの力行は適切です。前方列車は676.9m離れ速度63.2km/hで安全距離を確保。ノコギリ運転は発生せず、定時性・省エネ面でも過度な減速はありません。したがって評価は高く、rewardは0.9とします。
64.0,T2,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,19.0,なし（または停止）,0.0,70.0,70.0,37.65,2371.3,199.1,75.79,0.0,0.0,この先制限速度なし,371m先に下り勾配6.7‰あり,前方 684.1m 先を 63.0km/h で走行中 (列車 T1),後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で安全に走行中。先行列車は684m先にあり速度差も十分で衝突リスクなし。加速フェーズで必要速度（≈55‑60km/h）に向けて力行を継続しており、ノコギリ運転や不必要な減速は見られない。定時到着のための加速継続は妥当で、評価は高い。
65.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,20.0,なし（または停止）,0.0,70.0,70.0,38.75,2360.7,198.1,80.23,0.0,0.0,この先制限速度なし,360m先に下り勾配6.7‰あり,前方 690.9m 先を 62.8km/h で走行中 (列車 T1),後続列車なし,0.9,現在速度は制限70km/h・信号70km/hを大きく下回っており、次駅までの平均必要速度は約43km/hです。38.8km/hでは不足するため、巡航フェーズでの加速は時刻通り到達に適切です。前方列車との間隔も十分で安全性に問題はなく、ノコギリ運転も発生していません。省エネ面での余裕はありますが、スケジュール遵守の観点から妥当です。
66.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,21.0,なし（または停止）,0.0,70.0,70.0,39.79,2349.8,197.1,84.55,0.0,0.0,この先制限速度なし,349m先に下り勾配6.7‰あり,前方 697.4m 先を 62.6km/h で走行中 (列車 T1),後続列車なし,0.9,現在速度は制限・CBTC速度70km/h以内の39.8km/hで安全です。次駅までの平均必要速度は約43km/hで、現速度より低いため巡航フェーズでの加速は時刻通り到達に必要であり、先行列車との697mの間隔も十分です。前後のノッチ切替は逆転操作でなくノコギリ運転もなく、省エネ面でも必要最小限の加速です。したがって操作は適切と判断します。
67.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,なし（または停止）,0.0,70.0,70.0,40.77,2338.6,196.1,88.74,0.0,0.0,この先制限速度なし,338m先に下り勾配6.7‰あり,前方 703.6m 先を 62.3km/h で走行中 (列車 T1),後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で現在40.8km/hと安全です。残り距離と時間から算出した必要速度は約56〜60km/hであり、加速中は適切です。先行列車は703m先に62km/hで走行しており、速度差で間隔は拡大しています。ノコギリ運転の条件も満たさず、省エネ面でも速度不足を補うための加速で妥当です。
68.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,なし（または停止）,0.0,70.0,70.0,41.7,2327.2,195.1,92.8,0.0,0.0,この先制限速度なし,327m先に下り勾配6.7‰あり,前方 709.4m 先を 62.1km/h で走行中 (列車 T1),後続列車なし,0.9,制限速度・CBTC信号は70km/hで、現在速度41.7km/hは安全域内。巡航フェーズで残り距離と時間から必要平均速度は約43km/h、目標速度は55〜60km/h。現在の力行は速度を上げて必要速度に近づける適切な操作で、先行列車との間隔も十分に確保されている。ノコギリ運転は発生しておらず、定時性・省エネ面でも許容範囲内であるため高評価とする。
69.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,なし（または停止）,0.0,70.0,70.0,42.59,2315.5,194.1,96.74,0.0,0.0,この先制限速度なし,315m先に下り勾配6.7‰あり,前方 714.9m 先を 61.9km/h で走行中 (列車 T1),後続列車なし,0.8,速度は制限・CBTCともに遵守しており、前方列車との間隔も十分です。ただし巡航フェーズで必要平均速度は約42.9km/hであり、現在速度はほぼ同等のため、惰行で維持すれば省エネかつ快適です。加速を続けている点がやや非効率で評価を下げます。
70.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,なし（または停止）,0.0,70.0,70.0,43.46,2303.5,193.1,100.68,0.0,0.0,この先制限速度なし,303m先に下り勾配6.7‰あり,前方 720.2m 先を 61.7km/h で走行中 (列車 T1),後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、現在速度は必要平均速度（約56‑60km/h）に達していないため、巡航フェーズでの加速は適切です。先行列車は720m先にあり安全距離も確保、ノコギリ運転は発生していません。定時到着に向けた加速で省エネ面も許容範囲です。
71.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,26.0,なし（または停止）,0.0,70.0,70.0,44.31,2291.3,192.1,104.63,0.0,0.0,この先制限速度なし,291m先に下り勾配6.7‰あり,前方 725.1m 先を 61.5km/h で走行中 (列車 T1),後続列車なし,0.7,現在速度44.3km/hは制限70km/h・CBTC70km/hを遵守し、先行列車との間隔も安全です。巡航フェーズで必要速度（約56〜60km/h）に未達のため加速は妥当ですが、余裕がある点で惰行が望ましく省エネ面でやや減点要因です。停止位置の余裕も十分でブレーキタイミングに問題はなく、ノコギリ運転は発生していません。
72.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,なし（または停止）,0.0,70.0,70.0,45.16,2278.9,191.1,108.59,0.0,0.0,この先制限速度なし,278m先に下り勾配6.7‰あり,前方 729.7m 先を 61.3km/h で走行中 (列車 T1),後続列車なし,0.9,速度は制限・CBTCともに70km/h以下で安全です。残り距離と時間から必要平均速度は約43km/hで、必要速度は55〜60km/h程度と算出されるため、現在45.2km/hは不足しています。したがって巡航フェーズでの加速は時刻通り到達のために適切で、前方列車との間隔も十分に確保されており、ノコギリ運転も発生していません。全体として妥当な操作です。
73.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,28.0,なし（または停止）,0.0,70.0,70.0,45.99,2266.2,190.1,112.55,0.0,0.0,この先制限速度なし,266m先に下り勾配6.7‰あり,前方 734.0m 先を 61.1km/h で走行中 (列車 T1),後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で遵守され、先行列車との間隔も安全です。残り距離と時間から必要平均速度は約43km/hで、1.3‑1.4倍の55‑60km/hが求められるため、現在46km/hの状態では加速が必要です。加速操作は適切で、ノコギリ運転も発生していません。安全・時刻遵守の観点から評価は高いです。
74.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,29.0,なし（または停止）,0.0,70.0,70.0,46.8,2253.3,189.1,116.51,0.0,0.0,この先制限速度なし,253m先に下り勾配6.7‰あり,前方 738.1m 先を 60.8km/h で走行中 (列車 T1),後続列車なし,0.8,速度は制限・信号内で安全です。先行列車と十分な間隔があり、ノコギリ運転もなし。現在の平均必要速度は約56km/hで、46.8km/hは不足しているため、加速を続けるのは適切です。定時遅れもなく、全体的に妥当な操作です。
75.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,なし（または停止）,0.0,70.0,70.0,47.6,2240.2,188.1,120.47,0.0,0.0,この先制限速度なし,240m先に下り勾配6.7‰あり,前方 741.8m 先を 60.6km/h で走行中 (列車 T1),後続列車なし,0.6,現在速度は制限70km/h以内で安全は保たれていますが、残り距離と残り時間から必要平均速度は約43km/hであり、加速を続ける必要はありません。巡航フェーズでの力行は省エネ性を損ない、定時性にも余裕があるため不適切です。
76.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,31.0,なし（または停止）,0.0,70.0,70.0,48.39,2226.9,187.1,124.42,0.0,0.0,この先制限速度なし,226m先に下り勾配6.7‰あり,前方 745.3m 先を 60.4km/h で走行中 (列車 T1),後続列車なし,0.9,現在速度48.4km/hは制限70km/h・CBTC 70km/hを遵守しており、次駅までの平均必要速度は約43km/h、1.3〜1.4倍の55〜60km/hが望ましい。目標未達のため加速（力行）を継続するのは適切で、前方列車との間隔745mは十分安全。ノコギリ運転もなし。以上より運転操作は妥当と判断する。
77.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,32.0,なし（または停止）,0.0,70.0,70.0,49.16,2213.3,186.1,128.37,0.0,0.0,この先制限速度なし,213m先に下り勾配6.7‰あり,前方 748.5m 先を 60.2km/h で走行中 (列車 T1),後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行列車との間隔も十分です。残り距離と時間から必要平均速度は約43km/hで、目標速度は55〜60km/h。現在49.2km/hと不足しているため、加速（力行）を継続するのは適切です。ノコギリ運転は発生しておらず、定時性と省エネのバランスも保たれています。
78.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,なし（または停止）,0.0,70.0,70.0,49.93,2199.6,185.1,132.31,0.0,0.0,この先制限速度なし,199m先に下り勾配6.7‰あり,前方 751.4m 先を 60.0km/h で走行中 (列車 T1),後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行列車との間隔も十分です。残り距離と時間から必要平均速度は約43km/hで、1.3‑1.4倍の55‑60km/hが求められます。現在49.9km/hと不足しているため、加速（力行）は適切です。ノコギリ運転は発生しておらず、省エネ・定時性の観点でも妥当です。
79.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,なし（または停止）,0.0,70.0,70.0,50.67,2185.6,184.1,136.24,0.0,0.0,この先制限速度なし,185m先に下り勾配6.7‰あり,前方 754.1m 先を 59.8km/h で走行中 (列車 T1),後続列車なし,0.9,制限速度・CBTC信号ともに遵守し、先行列車との間隔も十分に確保されています。残り距離と時間から算出した必要平均速度は約42.7km/hで、1.3〜1.4倍の目標速度は55〜60km/hです。現在速度は50.7km/hとやや不足しているため、加速（力行）を継続するのは適切です。ノコギリ運転や安全上の問題はなく、効率的に速度を上げようとしている点が評価できます。
80.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,なし（または停止）,0.0,70.0,70.0,51.41,2171.4,183.1,140.16,0.0,0.0,この先制限速度なし,171m先に下り勾配6.7‰あり,前方 756.5m 先を 59.6km/h で走行中 (列車 T1),後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、次駅までの残距離と残時間から必要平均速度は約42.7km/h、1.3‑1.4倍の55‑60km/hが望ましい。現在51.4km/hで不足しているため、巡航フェーズでの力行は時刻通り到達のために適切で、先行列車との間隔も十分に保たれている。ノコギリ運転は発生しておらず、安全・効率面で問題はない。
81.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,なし（または停止）,0.0,70.0,70.0,52.14,2157.1,182.1,144.07,0.0,0.0,この先制限速度なし,157m先に下り勾配6.7‰あり,前方 758.7m 先を 59.4km/h で走行中 (列車 T1),後続列車なし,0.9,現在速度は制限70km/h以内でCBTC信号70km/hを下回り安全です。残距離と残時間から必要平均速度は約43km/hで、1.3倍の55〜60km/hが望ましく、52.1km/hはやや不足しています。遅延がなく、先行列車と十分な間隔があるため、加速（力行）を継続するのは適切で、ノコギリ運転も発生していません。省エネと定時性のバランスから高評価です。
82.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,37.0,なし（または停止）,0.0,70.0,70.0,52.85,2142.5,181.1,147.95,0.0,0.0,この先制限速度なし,142m先に下り勾配6.7‰あり,前方 760.5m 先を 59.2km/h で走行中 (列車 T1),後続列車なし,0.8,速度は制限・CBTC共に遵守しており、先行列車より遅く安全距離も確保。残り距離と時間から必要平均速度は約42 km/hで、1.3‑1.4倍の55‑60 km/hが望ましいが、現在52.9 km/hとやや不足しているため、加速は妥当。ノコギリ運転は発生せず、エネルギー消費も許容範囲。全体として適切な操作と判断できる。
83.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,なし（または停止）,0.0,70.0,70.0,53.55,2127.7,180.1,151.83,0.0,0.0,この先制限速度なし,127m先に下り勾配6.7‰あり,前方 762.2m 先を 59.0km/h で走行中 (列車 T1),後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で53.5km/hと安全は確保。次駅までの平均必要速度は約42km/hで、1.3‑1.4倍の目標速度は55‑60km/h。現在はやや不足しているため、38秒間の力行は速度向上に適切であり、前方列車との762m間隔も安全。ノコギリ運転は発生せず、省エネ面で若干余裕はあるが、定時到達のため妥当と判断する。
84.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,39.0,なし（または停止）,0.0,70.0,70.0,54.24,2112.7,179.1,155.68,0.0,0.0,この先制限速度なし,112m先に下り勾配6.7‰あり,前方 763.6m 先を 58.8km/h で走行中 (列車 T1),後続列車なし,0.8,現在速度は制限70km/h・信号70km/hを下回り安全です。残距離と残時刻から必要平均速度≈42.5km/hで、1.3倍上限≈55km/hが目安。54.2km/hはやや不足のため、加速（力行）を継続するのは適切です。先行列車との間隔も十分で、ノコギリ運転は発生していません。
85.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,40.0,なし（または停止）,0.0,70.0,70.0,54.91,2097.6,178.1,159.51,0.0,0.0,この先制限速度なし,97m先に下り勾配6.7‰あり,前方 764.7m 先を 58.6km/h で走行中 (列車 T1),後続列車なし,1.0,制限速度・CBTC信号ともに70km/hで現在速度54.9km/hと安全域内。残り距離と残り時間から必要平均速度は約42km/hで、1.3‑1.4倍の目標速度は55‑59km/h。現在速度は下限付近のため、加速（力行）を継続するのは適切であり、ノコギリ運転も発生していない。先行列車との間隔も十分で、定時性・省エネ面でも問題なし。
86.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,41.0,なし（または停止）,0.0,70.0,70.0,55.58,2082.2,177.1,163.32,0.0,0.0,この先制限速度なし,82m先に下り勾配6.7‰あり,前方 765.6m 先を 58.4km/h で走行中 (列車 T1),後続列車なし,0.6,制限速度・CBTC信号は遵守しており安全面は問題ありませんが、残り距離と残り時間から算出される必要平均速度は約42 km/hで、1.3〜1.4倍の目安は55〜59 km/hです。現在速度55.6 km/hは十分であり、巡航フェーズでは惰行が望ましいのに、41 秒間の力行を継続しているためエネルギー効率が低下します。先行列車との間隔も適切でノコギリ運転は発生していません。以上を踏まえ、操作はやや不適切と判断します。
87.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,42.0,なし（または停止）,0.0,70.0,70.0,56.23,2066.7,176.1,167.11,0.0,0.0,この先制限速度なし,66m先に下り勾配6.7‰あり,前方 766.2m 先を 58.2km/h で走行中 (列車 T1),後続列車なし,0.7,現在速度56.2km/hは制限70km/h・信号70km/h内で、残り距離と時間から算出した必要平均速度(約42km/h)の1.3‑1.4倍範囲(55‑59km/h)に合致しています。安全面は問題ありませんが、巡航フェーズで加速を続けているため、不要な力行となり省エネ性が低下しています。先行列車との間隔も十分で、ノコギリ運転も発生していません。したがって、適切だが効率面で減点すべきです。
88.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,43.0,なし（または停止）,0.0,70.0,70.0,56.87,2051.0,175.1,170.87,0.0,0.0,この先制限速度なし,50m先に下り勾配6.7‰あり,前方 766.7m 先を 58.0km/h で走行中 (列車 T1),後続列車なし,0.6,制限速度・CBTC信号は70km/hで現在速度56.9km/hと遵守しています。残り距離と時間から必要平均速度は約42km/hで、1.3〜1.4倍の速度帯は55〜59km/hです。現在速度はこの範囲内ですが、巡航フェーズで加速（力行）を続けているため、不要なエネルギー消費となり省エネ性が低下します。先行列車は766m先に58km/hで走行しており、間隔は十分です。ノコギリ運転は発生していません。以上より、全体的に安全は保たれるものの効率面で不適切と判断します。
89.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,44.0,なし（または停止）,0.0,70.0,70.0,57.5,2035.1,174.1,174.61,0.0,0.0,この先制限速度なし,35m先に下り勾配6.7‰あり,前方 766.9m 先を 57.8km/h で走行中 (列車 T1),後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており、停車位置も十分確保できている。巡航フェーズで必要平均速度は約42km/hで、1.3‑1.4倍の速度帯（55‑59km/h）に現在の57.5km/hは合致するが、加速を続けているためエネルギー効率が低下している。安全面は問題ないが、無駄な力行は減点対象となる。
90.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,45.0,なし（または停止）,0.0,70.0,70.0,58.12,2019.0,173.1,178.32,0.0,0.0,この先制限速度なし,19m先に下り勾配6.7‰あり,前方 766.8m 先を 57.6km/h で走行中 (列車 T1),後続列車なし,0.7,速度は制限・CBTC内で安全です。先行列車との間隔も十分で停止位置は問題ありませんが、残り距離と必要平均速度から見ると現在の58.1km/hは余裕があり、加速を続ける必要はなく、エネルギー効率が低下しています。ノコギリ運転は発生していません。
91.0,T2,巡航フェーズ（駅間走行中）,力行（加速）中,46.0,なし（または停止）,0.0,70.0,70.0,58.73,2002.8,172.1,182.0,0.0,0.0,この先制限速度なし,2m先に下り勾配6.7‰あり,前方 766.5m 先を 57.4km/h で走行中 (列車 T1),後続列車なし,0.7,制限速度・CBTC信号は遵守し安全は確保されていますが、残り距離と残り時間から算出される必要平均速度は約42km/hで、1.3〜1.4倍の目標速度は54〜59km/hです。現在速度は58.7km/hで目標範囲内ですが、巡航フェーズでは惰行で十分であり、加速を続けるのはエネルギー効率が低くなります。先行列車との間隔も安全域内です。以上を踏まえ、操作はやや不適切と判断し0.7とします。
