time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,current_speed,dist_to_next_station,time_to_next_station,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
22.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,なし（または停止）,0.0,70.0,41.38,2333.0,133.5,0.0,0.0,この先制限速度なし,332m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度を超えておらず問題なし。残距離・残時間から必要平均速度≈63km/hで、現在41km/hと不足しているため加速は妥当。加速継続22秒でノッチ切替は少なく快適性も高く、効率的に速度を上げている。
23.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,なし（または停止）,0.0,70.0,42.28,2321.3,132.5,0.0,0.0,この先制限速度なし,321m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面で制限超過なし、先行列車不在。残距離・残時から必要平均63km/hで、現在42km/hのため加速は必須。加速継続23秒はノッチ切替少なく快適性も高く、運転者の加速後惰行志向と合致。
24.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,なし（または停止）,0.0,70.0,43.16,2309.5,131.5,0.0,0.0,この先制限速度なし,309m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度が制限の約60%で定時に必要な平均63km/h未満のため、24秒の加速は安全・効率・快適の全観点で適切で、ノッチ切替も少なく好みと合致する。余裕を持って加速しており、後続・先行列車不在でリスクも低い。
25.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,なし（または停止）,0.0,70.0,44.03,2297.4,130.5,0.0,0.0,この先制限速度なし,297m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限内で超過なし。残距離・残時から必要平均速度≈63km/hで、44km/hは不足のため加速は適切。加速継続25秒でノッチ切替は少なく快適性も良好。運転者好みの加速後惰行へ移行の準備と合致。今後の下り勾配を考慮し、過度な加速は避けつつ目標速度に向けて加速を続ける点も評価できる。
26.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,26.0,なし（または停止）,0.0,70.0,44.88,2285.0,129.5,0.0,0.0,この先制限速度なし,285m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から必要平均速度は約63km/hで、現在44.9km/hと遅く、加速継続は妥当。ノッチ切替は少なく快適性も高く、運転者の好みと合致。したがって評価は高くなる。
27.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,なし（または停止）,0.0,70.0,45.71,2272.4,128.5,0.0,0.0,この先制限速度なし,272m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度未超過で問題なし。残距離・残時から必要平均速度は約64km/hで、現在45.7km/hと不足。加速継続は妥当で、ノッチ切替は少なく快適性も良好。全体的に適切な操作と評価できる。
28.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,28.0,なし（または停止）,0.0,70.0,46.54,2259.6,127.5,0.0,0.0,この先制限速度なし,259m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面で速度超過なし、前後列車なし。残距離・時間から平均63.8km/h必要で、現在46.5km/hの加速は妥当。加速継続28秒でノッチ切替少なく快適性も良好。運転者好みと合致し高評価。
29.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,29.0,なし（または停止）,0.0,70.0,47.34,2246.6,126.5,0.0,0.0,この先制限速度なし,246m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は制限内で問題なし。残距離・時間から必要平均64km/hに対し47km/hと遅れているため、29秒の連続加速は妥当。ノッチ切替は少なく快適性も高く、ハンチングなし。
30.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,なし（または停止）,0.0,70.0,48.14,2233.3,125.5,0.0,0.0,この先制限速度なし,233m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面は制限速度内で先行列車なし。残距離・時間から必要平均64km/hで、現在48km/hのため加速は妥当。加速継続30秒でノッチ切替少なく快適性も高く、運転者の加速→惰行志向に合致。
31.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,31.0,なし（または停止）,0.0,70.0,48.92,2219.8,124.5,0.0,0.0,この先制限速度なし,219m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面は制限速度内で超過なし。残距離・時間から必要平均速度≈64km/hで、現在48.9km/hの加速は妥当。ノッチ切替は少なく快適性も高く、運転者の惰行活用方針に合致。総合的に見て、運転操作は適切であり、遅延リスクも低い。
32.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,32.0,なし（または停止）,0.0,70.0,49.69,2206.1,123.5,0.0,0.0,この先制限速度なし,206m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は制限速度70km/hを遵守し超過なし。残距離2206m・残時123.5sから必要平均速度約64km/hで、現在加速中の49.7km/hは上昇傾向で適切。ノッチ保持は32秒と安定し、乗り心地も良好。運転者の加速後惰行志向と合致し評価高い。
33.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,なし（または停止）,0.0,70.0,50.44,2192.2,122.5,0.0,0.0,この先制限速度なし,192m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は確保され制限超過なし。必要平均速度64km/hに対し加速は妥当で、33秒の連続保持で快適性も高く、ノコギリ運転は見られない。
34.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,なし（または停止）,0.0,70.0,51.19,2178.1,121.5,0.0,0.0,この先制限速度なし,178m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面は制限速度内で前方制限もなく問題なし。残距離・時間から平均64.5km/hが必要で、現在51.2km/hと不足しているため加速は妥当。加速が34秒続き切替が少なく快適性も高く、運転者の好みと合致。
35.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,なし（または停止）,0.0,70.0,51.92,2163.8,120.5,0.0,0.0,この先制限速度なし,163m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面は制限速度70km/hを大幅に下回り超過なし。残距離・残時間から必要平均速度≈64.7km/hで、現在51.9km/hは不足しているため加速は妥当。加速は35秒連続で切り替え少なく快適性も高く、運転手の「加速後惰行」志向に合致。
36.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,なし（または停止）,0.0,70.0,52.63,2149.3,119.5,0.0,0.0,この先制限速度なし,149m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面で速度超過や列車間隔の問題はなく、必要平均速度64.7km/hを満たすため加速は妥当。加速継続36秒でノッチ切替はなく快適。運転者の加速後惰行志向と合致し、効率的でもある。
37.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,37.0,なし（または停止）,0.0,70.0,53.34,2134.6,118.5,0.0,0.0,この先制限速度なし,134m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限速度内で問題なし。残距離・時間から平均64.9km/hが必要で、加速中は適切。ノッチ保持は37秒と長く快適性も高く、運転者の加速後惰行志向に合致。前方列車なしでハンチングもなく、減速不要なので評価は高い。
38.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,なし（または停止）,0.0,70.0,54.03,2119.6,117.5,0.0,0.0,この先制限速度なし,119m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面は制限内で問題なし。残距離・時間から平均65km/h必要で、54km/hから加速は妥当。操作継続38秒でノコギリ運転なし。効率・快適性も良好。先行・後続列車なしで車間距離確保の必要もなく、ドライバー好みの加速・惰行切替タイミングに合致。
39.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,39.0,なし（または停止）,0.0,70.0,54.72,2104.5,116.5,0.0,0.0,この先制限速度なし,104m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は制限速度70km/h未満で確保、停止距離不要。残2104.5m・116.5sから必要平均速度≈65km/hで、現在54.7km/hの加速（39s）は速度不足解消に適切。ノッチ変更は一度だけで快適性も高く、運転者好みの惰行待ちも計画的。
40.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,40.0,なし（または停止）,0.0,70.0,55.39,2089.3,115.5,0.0,0.0,この先制限速度なし,89m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面で制限超過なし、必要速度65km/hに対し55km/hで遅れ、40秒の加速は妥当。加減速回数少なく快適。効率的に遅延回復を狙うため評価は高め。
41.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,41.0,なし（または停止）,0.0,70.0,56.05,2073.8,114.5,0.0,0.0,この先制限速度なし,73m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は確保され制限内。残距離・時間から必要平均65km/hで加速は妥当。ノッチ切替はなく快適。運転好みと合致。
42.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,42.0,なし（または停止）,0.0,70.0,56.69,2058.1,113.5,0.0,0.0,この先制限速度なし,58m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は制限速度内で問題なし。残距離・時間から必要平均65km/hで、現在56.7km/hのため加速継続は効率的。ノッチ切替は1回だけで快適性も高く、運転者の加速後惰行志向と合致。全体的に適切な操作と判断。
43.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,43.0,なし（または停止）,0.0,70.0,57.33,2042.3,112.5,0.0,0.0,この先制限速度なし,42m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面で速度超過なし、先行列車不在。残距離2042m・残時112.5sから必要平均≈65km/hで、現在57.3km/hは不足。43秒の連続加速は必要で、ノッチ切替少なく快適。総合評価0.8。
44.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,44.0,なし（または停止）,0.0,70.0,57.96,2026.3,111.5,0.0,0.0,この先制限速度なし,26m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全に制限内、必要平均速度65km/h未達のため加速継続は適切。ノッチ切替少なく快適で、ハンチングなし。効率面でも定時到着に向け妥当。
45.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,45.0,なし（または停止）,0.0,70.0,58.57,2010.1,110.5,0.0,0.0,この先制限速度なし,10m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全に制限内で加速中。残距離・時間から必要平均速度65.5km/hに対し58.6km/hは不足。45秒の持続加速は適切でハンチングなし。運転手好みの加速→惰行戦略に合致し快適性も高い。
46.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,46.0,なし（または停止）,0.0,70.0,59.18,1993.7,109.5,0.0,-6.7,この先制限速度なし,793m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,安全は制限速度70km/h未満で確保、停止距離不要。残距離・残時から平均65.6km/h必要で、現在59.2km/hの加速は適切。ノッチ保持46秒で切替なし、乗り心地良好。
47.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,47.0,なし（または停止）,0.0,70.0,60.0,1977.2,108.5,0.0,-6.7,この先制限速度なし,777m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から平均65.6km/hが必要で、現在60km/hのため加速は妥当だが、加速が長くエネルギー無駄になる恐れあり、惰行へ切替える方が効率的。ノッチ切替は少なく快適性は高い。評価0.8。
48.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,48.0,なし（または停止）,0.0,70.0,60.82,1960.4,107.5,0.0,-6.7,この先制限速度なし,760m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から平均65.6km/h必要で、現在60.8km/hのため加速は妥当。加速継続48秒でノッチ切替少なく快適性も良好。エネルギー消費は必要最小限で、遅延なし。運転者好みと合致し高評価。
49.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,49.0,なし（または停止）,0.0,70.0,61.61,1943.4,106.5,0.0,-6.7,この先制限速度なし,743m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,安全は制限速度内で確保。残距離・残時間から平均65.7km/h必要で、49秒の加速は妥当。ノッチ切替は少なく快適性も高い。
50.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,50.0,なし（または停止）,0.0,70.0,62.4,1926.2,105.5,0.0,-6.7,この先制限速度なし,726m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,安全は制限内で問題なし。残距離・残時刻から平均65.8km/hが必要で、現在62.4km/hなので加速は妥当。ノッチ切替は少なく快適性も高く、運転手の好みと合致。
51.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,51.0,なし（または停止）,0.0,70.0,63.17,1908.7,104.5,0.0,-6.7,この先制限速度なし,708m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,速度は制限内で安全。残距離・時間から必要平均65.8km/hに対し63.2km/hと不足。51秒の連続加速は必要で、ノッチ切替少なく快適。運転者好みの加速→惰行への移行も適切。
52.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,52.0,なし（または停止）,0.0,70.0,63.93,1891.1,103.5,0.0,-6.7,この先制限速度なし,691m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,安全は制限内で問題なし。残距離・時間から必要平均65.8km/hに対し63.9km/hでやや不足、加速52秒は適切。ノッチ切替少なく快適。
53.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,53.0,なし（または停止）,0.0,70.0,64.67,1873.2,102.5,0.0,-6.7,この先制限速度なし,673m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。必要平均速度65.8km/hに対し64.7km/hでやや不足、加速は妥当。ノッチ変化少なく快適。効率は若干過剰だが許容範囲。
54.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,54.0,なし（または停止）,0.0,70.0,65.4,1855.1,101.5,0.0,-6.7,この先制限速度なし,655m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から平均65.8km/h必要で現在65.4km/h、加速は妥当だが54秒続けているため制限ギリギリを超える恐れがあり、すぐ惰行へ切り替えるべき。快適性は高い。
55.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,55.0,なし（または停止）,0.0,70.0,66.0,1836.9,100.5,0.0,0.0,この先制限速度なし,636m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,安全は制限内で問題なし。残距離・時間から必要平均66km/hで、現在は加速中で速度は既に必要値に達しているためエネルギー無駄。ノッチ切替は少なく快適だが、加速継続は非効率。
56.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,56.0,なし（または停止）,0.0,70.0,66.48,1818.5,99.5,0.0,0.0,この先制限速度なし,618m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は制限内で問題なし、速度は必要平均66km/hを上回り過加速でエネルギー無駄。ノッチ切替は少なく快適だが、加速継続は運転者好みと効率性に反し評価は中程度。
57.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,57.0,なし（または停止）,0.0,70.0,66.95,1800.0,98.5,0.0,0.0,この先制限速度なし,599m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,安全は確保されているが、必要速度(≈65.8km/h)を上回る66.9km/hで57秒間加速を続けており、エネルギー無駄となり運転手の惰行志向と合致しない。ノッチ切替は少なく快適だが、効率低下で総合評価はやや低め。
58.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,58.0,なし（または停止）,0.0,70.0,67.41,1781.3,97.5,0.0,0.0,この先制限速度なし,581m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は制限速度内で問題なし。残距離・時間から必要平均速度≈66km/hで、現在は67.4km/hとやや余裕があるが、58秒間の加速はエネルギー無駄で効率低下。ノッチ切替は少なく快適だが、加速継続は運転手の惰行志向と合わず減点。
59.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,59.0,なし（または停止）,0.0,70.0,67.86,1762.5,96.5,0.0,0.0,この先制限速度なし,562m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,安全は確保され速度超過もなく快適性は高いが、必要平均速度65.8km/hに対し59秒間の加速を続けエネルギー浪費。運転者の『加速後は惰行』志向と合わず、効率性が低下。保持時間は適切。
60.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,60.0,なし（または停止）,0.0,70.0,68.3,1743.6,95.5,0.0,0.0,この先制限速度なし,543m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,安全面は制限速度内で問題なし。必要速度は約65.7km/hで現速度68.3km/hは余裕があるが、60秒間の加速はエネルギー無駄で効率低下。運転者の惰行志向と合致せず、快適性は変化少なく良好。
61.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,61.0,なし（または停止）,0.0,70.0,68.74,1724.6,94.5,0.0,0.0,この先制限速度なし,524m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,安全面は制限速度内で問題なし。残距離・時間から必要平均速度は約66km/hで、現在は68.7km/hとやや余裕があるため、加速を続けるのはエネルギー無駄で効率低下。ノッチ切替は少なく快適だが、ドライバーの『加速後は惰行』志向と合致せず。
62.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,62.0,なし（または停止）,0.0,70.0,69.18,1705.4,93.5,0.0,0.0,この先制限速度なし,505m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,安全面では制限速度内で停止距離も確保できて問題なし。速度は必要平均65.7km/hを上回り、加速を続けているためエネルギー無駄とブレーキ後の減速が必要。快適性はノッチ切替少なく良好だが効率低下で評価を下げる。
63.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,63.0,なし（または停止）,0.0,70.0,69.61,1686.1,92.5,0.0,0.0,この先制限速度なし,486m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は制限内で問題なし。残距離・時間から必要速度≈65.6km/hで、現在69.6km/hは過加速。無駄な力行でエネルギー非効率かつ好みと乖離。ノッチ保持は長く快適性は良好。
64.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,64.0,なし（または停止）,0.0,70.0,70.0,1666.7,91.5,0.0,0.0,この先制限速度なし,466m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,安全は制限内だが余裕がなく、加速は不要でエネルギー浪費。次駅までの平均速度65.6km/hに対し70km/hで走行し、効率が低い。快適性は大きな変動なしだが、運転者の惰行活用・-2km/h余裕志向と合致せず評価は低め。
65.0,T1,巡航フェーズ（駅間走行中）,惰行中,0.5,力行（加速）,64.0,70.0,69.76,1647.3,90.5,0.0,0.0,この先制限速度なし,447m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,安全は問題なく制限速度内で定時到着も可能だが、加速後すぐ0.5秒だけ惰行に切替え、ノコギリ運転が発生し快適性が低下。速度はやや過剰で効率はやや低い。
