time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,current_speed,dist_to_next_station,time_to_next_station,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
10.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,10.0,なし（または停止）,0.0,70.0,25.51,2447.3,145.5,0.0,0.0,この先制限速度なし,447m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では制限速度70km/h未満で問題なし。残距離・残時から平均60.6km/hが必要で、現在25.5km/hは加速不足だが力行継続は妥当。ノッチ切替はなく保持時間10秒で快適性も良好。運転者好みの加速後惰行への移行タイミングも適切と判断し高評価。
11.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,11.0,なし（または停止）,0.0,70.0,27.26,2440.0,144.5,0.0,0.0,この先制限速度なし,439m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では制限速度未超過で前方列車なし、効率面では残距離・残時刻から必要平均速度≈61km/hで加速が必要、現在加速中で適切。快適面でもノッチ切替は少なくハンチングなし。運転者好みの加速開始と惰行への移行を考慮し高評価。
12.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,12.0,なし（または停止）,0.0,70.0,28.93,2432.2,143.5,0.0,0.0,この先制限速度なし,432m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は確保され、次駅到着に必要な約61km/hへ向け加速中で適切。ノッチ切替は少なく快適だが、12秒で28.9km/hと加速率がやや低く、エネルギー効率に若干の余裕がある。
13.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,13.0,なし（または停止）,0.0,70.0,30.5,2423.9,142.5,0.0,0.0,この先制限速度なし,423m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は問題なく制限内、必要平均速度61km/hに向け加速中で効率的。ノッチ保持13秒で快適、運転手好みと合致。
14.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,14.0,なし（または停止）,0.0,70.0,31.99,2415.2,141.5,0.0,0.0,この先制限速度なし,415m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面で制限超過や列車間距離の問題はなく、定時到着に必要な平均61.5km/hを考慮すると加速は適切。ノッチ切替は少なく快適性も高く、運転手の好みと合致。
15.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,15.0,なし（または停止）,0.0,70.0,33.4,2406.2,140.5,0.0,0.0,この先制限速度なし,406m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では制限速度を大幅に下回り問題なし。残距離・残時刻から必要平均速度は約62km/hで、現在33km/hと不足しているため加速は妥当。ノッチ保持は15秒で切り替えはなくハンチングもなし。乗客への不快感も少なく、運転者の好みと合致する。
16.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,16.0,なし（または停止）,0.0,70.0,34.74,2396.7,139.5,0.0,0.0,この先制限速度なし,396m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全に制限内で加速中、必要平均速度61.9km/hに向けて加速は適切。ノッチ切替は少なく快適で、運転手好みと合致。
17.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,17.0,なし（または停止）,0.0,70.0,36.0,2386.9,138.5,0.0,0.0,この先制限速度なし,386m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は制限速度内で停止距離問題なし。定時到着に必要な平均62km/hに向け加速を続けており効率的。ノッチ切替は1回だけで快適性も高く、運転者の好みと合致。
18.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0,なし（または停止）,0.0,70.0,37.2,2376.7,137.5,0.0,0.0,この先制限速度なし,376m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は問題なく、速度は制限内で先行列車なし。定時到着に必要な平均62km/hに対し現在37km/hで加速が必要で、18秒の連続力行は適切。ノッチ切替は少なく快適性も高く評価できる。
19.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,19.0,なし（または停止）,0.0,70.0,38.33,2366.2,136.5,0.0,0.0,この先制限速度なし,366m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は制限内で確保。残距離・残時刻から必要平均速度≈62km/hで、現在38km/hは不足。加速継続は効率的かつノッチ切替少なく快適性も高く、運転手好みと合致。
20.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,20.0,なし（または停止）,0.0,70.0,39.4,2355.4,135.5,0.0,0.0,この先制限速度なし,355m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度未超過で問題なし。残距離・残時から必要平均速度は約62km/hで、現在39km/hの加速は妥当。加速が20秒連続で切り替え少なく快適性も高く、効率的に速度を上げているため評価は高い。
21.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,21.0,なし（または停止）,0.0,70.0,40.42,2344.3,134.5,0.0,0.0,この先制限速度なし,344m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では速度は制限内で停止距離の問題もなく良好。残距離・残時間から必要平均速度は約62.8km/hで、現在40.4km/hと遅れているため加速は必須。21秒間の連続加速はノッチ切替が少なく快適性も高く、運転手の加速後惰行志向と合致する。
22.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,なし（または停止）,0.0,70.0,41.38,2333.0,133.5,0.0,0.0,この先制限速度なし,332m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限速度内で先行列車なし。残距離・残時刻から平均62.9km/h必要で、41.4km/hは不足。加速継続は必須で、前回停止からの切り替えは自然な発進でハンチングなし。効率・快適性も概ね良好。
23.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,なし（または停止）,0.0,70.0,42.28,2321.3,132.5,0.0,0.0,この先制限速度なし,321m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度を大幅に下回り問題なし。定時到着に必要な平均速度は約63km/hで、現在42km/hと遅れているため加速は妥当。加速時間23秒は適切で、ノッチ切替は少なく快適性も確保。
24.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,なし（または停止）,0.0,70.0,43.16,2309.5,131.5,0.0,0.0,この先制限速度なし,309m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面は制限速度内で問題なし。残距離・残時間から平均63km/h必要で、現在43km/hのため加速は妥当。加速継続24秒でノッチ切替は少なく快適性も高く、運転者の好みと合致。評価は高め。総合的に適切と判断する。
25.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,なし（または停止）,0.0,70.0,44.03,2297.4,130.5,0.0,0.0,この先制限速度なし,297m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では制限速度70km/hを大幅に下回り超過なし。残距離・残時刻から必要平均速度は約63km/hで、現在44km/hのため加速は必須。25秒間の連続加速はノッチ切替が少なく快適性も高く、運転手の加速後惰行志向にも合致。ハンチング等の不適切操作は見られない。
26.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,26.0,なし（または停止）,0.0,70.0,44.88,2285.0,129.5,0.0,0.0,この先制限速度なし,285m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は問題なし、速度不足で定時に必要な平均63.5km/hに達すべく加速は妥当。操作は長時間保持で快適性も高く、ハンチングなし。
27.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,なし（または停止）,0.0,70.0,45.71,2272.4,128.5,0.0,0.0,この先制限速度なし,272m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限速度内で問題なし。残距離・残時間から必要平均速度は約63km/hで、現在45.7km/hと遅れているため加速は適切。加速継続時間27秒でノッチ切替は少なく快適性も良好。運転者の加速後惰行志向と合致。
28.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,28.0,なし（または停止）,0.0,70.0,46.54,2259.6,127.5,0.0,0.0,この先制限速度なし,259m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は確保されている。残距離・時間から必要平均速度は約63.8km/hで、現在46.5km/hは低く、加速は妥当。ノッチ切替は少なく快適性も高い。運転手の好みと合致。
29.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,29.0,なし（または停止）,0.0,70.0,47.34,2246.6,126.5,0.0,0.0,この先制限速度なし,246m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で停止距離確保。平均64km/h必要だが現在47km/hで加速中は妥当。操作は長時間保持で快適。ハンチングなし。先行・後続列車なしで車間距離の懸念もなく、ドライバー好みの加速→惰行戦略に沿う。
30.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,なし（または停止）,0.0,70.0,48.14,2233.3,125.5,0.0,0.0,この先制限速度なし,233m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は問題なく、制限70km/hを下回り前後列車もなし。残距離2233m・残時125.5sから必要平均速度≈64km/hで、現在48km/hと不足。30秒の力行は定時到着に必要で適切。ノッチ保持は長くハンチングなし、快適性も高く、運転手の加速後惰行志向に合致。
31.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,31.0,なし（または停止）,0.0,70.0,48.92,2219.8,124.5,0.0,0.0,この先制限速度なし,219m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限速度内で先行列車なし、減速不要。残距離・残時から必要平均速度≈64km/hで現在48.9km/hは不足しており、31秒の加速は妥当。ノッチ切替は少なく快適性も良好。運転者の加速後惰行志向と合致。
32.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,32.0,なし（または停止）,0.0,70.0,49.69,2206.1,123.5,0.0,0.0,この先制限速度なし,206m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・残時から必要平均≈64km/hで現在49.7km/hは不足、加速は妥当。32秒の連続加速でノッチ切替少なく快適。運転者好みと合致し高評価。
33.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,なし（または停止）,0.0,70.0,50.44,2192.2,122.5,0.0,0.0,この先制限速度なし,192m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限内で安全、残距離・時間から必要平均64km/hに対し加速は妥当。操作は単一で切替少なく快適。
34.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,なし（または停止）,0.0,70.0,51.19,2178.1,121.5,0.0,0.0,この先制限速度なし,178m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限速度遵守で問題なし。残距離・時間から必要速度≈64.5km/hで、現在51.2km/hなので加速は妥当。加速継続34秒でノッチ切替少なく快適性も高く、運転者好みと合致。
35.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,なし（または停止）,0.0,70.0,51.92,2163.8,120.5,0.0,0.0,この先制限速度なし,163m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。必要平均速度64.7km/hに対し51.9km/hと遅れているため、35秒の加速は妥当。切替回数少なく快適。先行・後続列車なし、勾配も平坦で減速不要。運転手好みの加速後惰行へ移行予定で評価高し。
36.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,なし（または停止）,0.0,70.0,52.63,2149.3,119.5,0.0,0.0,この先制限速度なし,149m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度を守り前方列車もなく問題なし。残距離・残時から必要平均速度≈64.7km/hで、現在52.6km/hと不足しているため加速継続は妥当。加速保持時間36秒で切替が少なく快適性も高く、運転者の加速後惰行志向と合致。
37.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,37.0,なし（または停止）,0.0,70.0,53.34,2134.6,118.5,0.0,0.0,この先制限速度なし,134m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。平均64.9km/h必要だが現在53.3km/hで加速中。37秒の連続加速はノッチ切替少なく快適。運転者好みと合致し評価高し。
38.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,なし（または停止）,0.0,70.0,54.03,2119.6,117.5,0.0,0.0,この先制限速度なし,119m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面で制限速度未超過、前後列車なし。残距離・残時から必要平均≈65km/hで現在54km/hのため加速は必須。38秒の加速はノッチ切替少なく快適で効率的。評価0.8。
39.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,39.0,なし（または停止）,0.0,70.0,54.72,2104.5,116.5,0.0,0.0,この先制限速度なし,104m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限速度70km/hを下回り問題なし。残り距離・時間から必要平均速度は約65km/hで、現在54.7km/hなので加速は妥当。加速継続39秒は切替え少なく安定しており快適性も良好。
40.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,40.0,なし（または停止）,0.0,70.0,55.39,2089.3,115.5,0.0,0.0,この先制限速度なし,89m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限速度内で確保。残距離・時間から必要平均65km/hに対し現在55km/hで遅れ気味だが加速中で回復見込み。ノッチ切替はなく快適で、運転者の好みと合致。
41.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,41.0,なし（または停止）,0.0,70.0,56.05,2073.8,114.5,0.0,0.0,この先制限速度なし,73m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面では制限70km/hを下回り問題なし。残距離・残時から必要平均速度は約65km/hで、現在56km/hと不足しているため加速は妥当。加速保持時間41秒で切替が少なく快適性も良好。ハンチングは発生せず、運転者の加速後惰行志向にも合致。
42.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,42.0,なし（または停止）,0.0,70.0,56.69,2058.1,113.5,0.0,0.0,この先制限速度なし,58m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面で速度は制限内で減速不要、必要平均速度65km/hに対し現在56.7km/hと遅れているため加速は妥当。効率は余分な加速ではなく定時回復に必要。快適性はノッチ切替が少なくハンチングなし。運転手好みの加速後惰行戦略に合致。
43.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,43.0,なし（または停止）,0.0,70.0,57.33,2042.3,112.5,0.0,0.0,この先制限速度なし,42m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は確保され速度は制限内。残距離・時間から必要平均65km/hで、57km/hは不足のため加速は妥当。加速が長く続き過ぎている点はエネルギー無駄だが、頻繁なノッチ切替はなく快適性は良好。総合評価はやや高め。
44.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,44.0,なし（または停止）,0.0,70.0,57.96,2026.3,111.5,0.0,0.0,この先制限速度なし,26m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面で制限超過なし、必要速度65.5km/hに対し58km/hと不足のため加速は妥当。44秒の連続加速でノッチ切替少なく快適性も良好。効率面でも遅延回避に必要で、運転者好みと合致。
45.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,45.0,なし（または停止）,0.0,70.0,58.57,2010.1,110.5,0.0,0.0,この先制限速度なし,10m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では速度は制限内で問題なし。残距離・残時間から必要平均速度は約65.5km/hで、現在58.6km/hと不足しているため加速は妥当。加速保持時間45秒でノッチ切替少なく快適性も高く、運転手の好みと合致。
46.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,46.0,なし（または停止）,0.0,70.0,59.18,1993.7,109.5,0.0,-6.7,この先制限速度なし,793m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,安全は制限内で停止距離確保、効率は必要平均速度65km/hに向け加速適切、快適はノッチ切替少なく乗客に配慮。前後列車なしで運転好みと合致。
47.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,47.0,なし（または停止）,0.0,70.0,60.0,1977.2,108.5,0.0,-6.7,この先制限速度なし,777m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,安全は制限内で問題なし。残距離・時間から平均65.6km/h必要で、加速中は適切。ノッチ切替少なく快適。運転好みと合致。先行列車なしで減速不要、下り勾配活用で効率的。
48.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,48.0,なし（または停止）,0.0,70.0,60.82,1960.4,107.5,0.0,-6.7,この先制限速度なし,760m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から必要平均速度≈65.6km/hで、現在60.8km/hなので加速は妥当。ノッチ切替は少なく快適性も高い。
49.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,49.0,なし（または停止）,0.0,70.0,61.61,1943.4,106.5,0.0,-6.7,この先制限速度なし,743m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は問題なし。速度は制限内だが残距離・残時間から見ると平均65.7km/hが必要で、現在61.6km/hは不足。加速は必要だが、49秒続けても残りで95km/hが求められ、効率が低い。ノッチ切替は少なく快適性は良好。総合でやや改善余地あり。
50.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,50.0,なし（または停止）,0.0,70.0,62.4,1926.2,105.5,0.0,-6.7,この先制限速度なし,726m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。平均65.8km/h必要だが現在62.4km/hで加速継続は妥当。ノッチ切替少なく快適。運転手好みと合致。
51.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,51.0,なし（または停止）,0.0,70.0,63.17,1908.7,104.5,0.0,-6.7,この先制限速度なし,708m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,安全は制限内で問題なし。必要平均速度65.8km/hに対し63.2km/hでやや不足だが、下り勾配と上り勾配を考慮し加速は妥当。ノッチ切替少なく快適。
52.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,52.0,なし（または停止）,0.0,70.0,63.93,1891.1,103.5,0.0,-6.7,この先制限速度なし,691m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は確保され速度は制限内だが、必要平均速度は約66km/hで現在63.9km/h。加速を続けるとエネルギー無駄で過走リスクがあり、運転者好みの加速後惰行と合致せずやや減点。
53.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,53.0,なし（または停止）,0.0,70.0,64.67,1873.2,102.5,0.0,-6.7,この先制限速度なし,673m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は制限速度内で確保。残距離・時間から必要平均≈65.8km/hで現在64.7km/hとやや不足。53秒の加速は必要以上でエネルギー浪費と乗り心地低下を招く。ノッチ保持は長く問題なし。総合的にやや不適切。
54.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,54.0,なし（または停止）,0.0,70.0,65.4,1855.1,101.5,0.0,-6.7,この先制限速度なし,655m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は制限内で問題なし、しかし必要速度≈65.8km/hに対し加速を続けて効率低下。快適性は変化少ないが、運転手の『加速後は惰行』志向と合わず評価は中程度。
55.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,55.0,なし（または停止）,0.0,70.0,66.0,1836.9,100.5,0.0,0.0,この先制限速度なし,636m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,安全面は制限速度未超過で停止距離も確保できて良好だが、必要速度66km/hに既に達しているのに加速を続けエネルギー無駄で効率低下。ノッチ切替は少なく快適だが、運転手の『加速後は惰行』と合わず、評価は中程度。
56.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,56.0,なし（または停止）,0.0,70.0,66.48,1818.5,99.5,0.0,0.0,この先制限速度なし,618m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,速度は制限内で定時到達に必要な平均66km/hを満たすが、必要以上に加速し続けてエネルギー無駄。ノッチ切替は少なく快適だが、効率性が低く運転手好みとずれる。
57.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,57.0,なし（または停止）,0.0,70.0,66.95,1800.0,98.5,0.0,0.0,この先制限速度なし,599m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は確保され速度は制限内だが、必要平均速度65.8km/hに対し57秒間の加速は過剰。エネルギー無駄で定時余裕があり、運転手の「加速後惰行」志向と快適性を損なう。
58.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,58.0,なし（または停止）,0.0,70.0,67.41,1781.3,97.5,0.0,0.0,この先制限速度なし,581m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は確保され速度は制限内。必要平均速度は約65.8km/hで現在は67.4km/hとやや上回り、58秒間の加速はエネルギー無駄。ノッチ切替は少なく快適だが、不要加速は好みと合わず減点。
59.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,59.0,なし（または停止）,0.0,70.0,67.86,1762.5,96.5,0.0,0.0,この先制限速度なし,562m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,安全は確保されているが、必要速度を上回る状態で加速を続けエネルギー無駄。後続で減速が必要となり効率・快適性が低下。ノッチ保持は長くハンチングはなし。
60.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,60.0,なし（または停止）,0.0,70.0,68.3,1743.6,95.5,0.0,0.0,この先制限速度なし,543m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,速度は制限内で安全だが、必要平均速度65.7km/hに対し68.3km/hで加速を続けており、エネルギー無駄と快適性低下。ノッチ保持は長く問題なし。
61.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,61.0,なし（または停止）,0.0,70.0,68.74,1724.6,94.5,0.0,0.0,この先制限速度なし,524m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,速度は制限内で安全だが、必要平均速度65.7km/hを超えて68.7km/hで加速を続けており、エネルギー無駄と後続減速が予想される。操作は安定で快適だが、運転手の『加速後惰行』志向と合致せず評価は中程度。
62.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,62.0,なし（または停止）,0.0,70.0,69.18,1705.4,93.5,0.0,0.0,この先制限速度なし,505m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,安全は問題ないが、必要速度を上回って加速し続けているため効率が低く、運転者の惰行志向と合致しない。ノッチ保持は長くハンチングなし。
63.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,63.0,なし（または停止）,0.0,70.0,69.61,1686.1,92.5,0.0,0.0,この先制限速度なし,486m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,速度は制限内で安全だが、必要平均速度65.6km/hを上回る69.6km/hで加速を続けており、エネルギー無駄と後続減速が予想される。ノッチ切替は少なく快適だが、効率性が低く運転好みと合致しない。
64.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,64.0,なし（または停止）,0.0,70.0,70.0,1666.7,91.5,0.0,0.0,この先制限速度なし,466m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,安全面は制限速度内で問題なし。残距離・時間から必要平均速度は約66km/hで、現在70km/hは過剰。加速継続はエネルギー無駄で快適性も低下。効率・快適性の観点で減点し、総合評価は0.5とする。
65.0,T1,巡航フェーズ（駅間走行中）,惰行中,0.5,力行（加速）,64.0,70.0,69.76,1647.3,90.5,0.0,0.0,この先制限速度なし,447m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.9,速度は制限内で定時に必要な65.5km/hを上回り安全。加速後すぐ惰行へ移行しエネルギー無駄なく、切替回数も少なく快適。ノコギリ運転はなく好みと合致。
