time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,current_speed,dist_to_next_station,time_to_next_station,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
14.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,14.0,なし（または停止）,0.0,70.0,31.99,2415.2,141.5,0.0,0.0,この先制限速度なし,415m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限超過なしで停止距離も確保。残距離・時間から必要平均61.5km/hに向け加速は妥当。ノッチ切替は少なく快適で、運転手好みの加速後惰行姿勢に合致。エネルギー面で若干過加速の余地はあるが全体的に適切。
15.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,15.0,なし（または停止）,0.0,70.0,33.4,2406.2,140.5,0.0,0.0,この先制限速度なし,406m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全に制限内で加速中。残距離・時間から必要平均61.7km/hに向け加速は妥当。ノッチ切替は少なく快適で、運転手好みの加速→惰行姿勢に合致。
16.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,16.0,なし（または停止）,0.0,70.0,34.74,2396.7,139.5,0.0,0.0,この先制限速度なし,396m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は問題なく、必要平均速度を満たすための加速は適切。保持時間も十分で快適性良好。運転者の好みと合致。
17.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,17.0,なし（または停止）,0.0,70.0,36.0,2386.9,138.5,0.0,0.0,この先制限速度なし,386m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は確保、制限超過なし。定時に必要な62km/hに向け加速中で効率・快適性も良好。ハンチングなし。
18.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0,なし（または停止）,0.0,70.0,37.2,2376.7,137.5,0.0,0.0,この先制限速度なし,376m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では制限速度を守り減速不要、効率面で必要平均速度62km/hに向け加速継続が適切、快適面でもノッチ切替は少なく乗客に不快感なし。運転者の加速後惰行志向と合致し、総合的に理想的操作と判断し0.9と評価する。
19.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,19.0,なし（または停止）,0.0,70.0,38.33,2366.2,136.5,0.0,0.0,この先制限速度なし,366m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全に制限内で加速中、平均62km/h必要に対し38km/hで加速継続は適切。ノッチ切替少なく快適。
20.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,20.0,なし（または停止）,0.0,70.0,39.4,2355.4,135.5,0.0,0.0,この先制限速度なし,355m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,安全面は制限速度内で問題なし。残距離・時間から必要平均速度は約17km/hで、現在の39km/hは過剰。余分な力行はエネルギー無駄で効率低下。ノッチ切替はなく快適だが、加速時間が長すぎる点で評価を下げる。
21.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,21.0,なし（または停止）,0.0,70.0,40.42,2344.3,134.5,0.0,0.0,この先制限速度なし,344m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限速度70km/hを大きく下回り問題なし。残距離2344m・残時134.5sから必要平均62.8km/hで、現在40.4km/hと遅れが大きく、定時回復のため加速は適切。21秒連続加速でノッチ切替少なく快適性も良好。運転者の加速→惰行方針に合致しつつ速度不足で若干減点。
22.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,なし（または停止）,0.0,70.0,41.38,2333.0,133.5,0.0,0.0,この先制限速度なし,332m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では制限速度70km/hを下回り超過なし。残距離・残時から平均62.9km/hが必要で、41.4km/hでは遅れ。加速22秒は必要で、無駄なノッチ切替もなく快適。運転手好みの加速後惰行に合致。
23.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,なし（または停止）,0.0,70.0,42.28,2321.3,132.5,0.0,0.0,この先制限速度なし,321m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,安全面では制限速度超過なし。必要平均速度63km/hに対し現在42km/hで遅れがあるが、加速中で速度回復を図っている。ノッチ切替は少なく快適性も良好。やや改善余地あり。
24.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,なし（または停止）,0.0,70.0,43.16,2309.5,131.5,0.0,0.0,この先制限速度なし,309m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から平均63km/h必要で、現在43km/hなので加速は妥当。ノッチ切替は少なく快適性も良好。運転者好みと合致。
25.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,なし（または停止）,0.0,70.0,44.03,2297.4,130.5,0.0,0.0,この先制限速度なし,297m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・残時刻から必要平均速度は約63km/hで、44km/hでは遅れるため加速は必須。加速継続25秒は頻繁なノッチ切替えもなく快適性も良好。運転手の加速後惰行志向に合致し、効率的かつ安全な操作と判断できる。
26.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,26.0,なし（または停止）,0.0,70.0,44.88,2285.0,129.5,0.0,0.0,この先制限速度なし,285m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.5,安全は制限内で先行列車なしのため問題なし。必要平均速度63.5km/hに対し現在44.9km/hと遅く、定時到達に遅延リスクが高い。加速は26秒間継続しノッチ切替少なく快適だが、効率が低く運転手の加速後惰行志向に合致していない。
27.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,なし（または停止）,0.0,70.0,45.71,2272.4,128.5,0.0,0.0,この先制限速度なし,272m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限速度内で問題なし。残距離・残時刻から必要平均速度≈63.7km/hで、現在45.7km/hのため加速は必須。加速継続27秒は適切で、ノッチ切替はなく快適性も高く、運転者好みの加速タイミングと合致している。
28.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,28.0,なし（または停止）,0.0,70.0,46.54,2259.6,127.5,0.0,0.0,この先制限速度なし,259m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限速度を遵守し問題なし。残距離・残時から必要平均速度は約64km/hで、現在46.5km/hと不足しているため加速は妥当。加速保持28秒でノッチ切替少なく快適性も高く、運転者の好みと合致。総合評価は高めとする。
29.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,29.0,なし（または停止）,0.0,70.0,47.34,2246.6,126.5,0.0,0.0,この先制限速度なし,246m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全面は制限速度内で問題なし。残距離・時間から平均64km/h必要で、加速は妥当。加速保持が29秒と長く快適性も高いが、直前が停止からの開始でハンチングはなし。効率はまだ目標速度未達だが必要加速なので評価は高め。
30.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,なし（または停止）,0.0,70.0,48.14,2233.3,125.5,0.0,0.0,この先制限速度なし,233m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は制限内で問題なし。残距離・時間から必要平均速度≈64km/hで、現在48km/hのため加速は妥当。ノッチ保持30秒で切替少なく快適性も良好。遅延0秒で定時性も確保している点が評価でき、全体的に適切な操作と判断した。
31.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,31.0,なし（または停止）,0.0,70.0,48.92,2219.8,124.5,0.0,0.0,この先制限速度なし,219m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で超過なし。残距離・時間から必要平均速度≈64km/hで、現在48.9km/hは不足。加速31秒は必要で、ノッチ切替は少なく快適性も保たれる。効率・快適・安全すべてで適切。
32.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,32.0,なし（または停止）,0.0,70.0,49.69,2206.1,123.5,0.0,0.0,この先制限速度なし,206m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では制限速度未超過で前方列車なし、定時に必要な平均64km/hに対し現在49.7km/hと遅れているため加速は妥当。加速継続32秒でノッチ切替は少なく快適性も高く、運転手の加速後惰行志向に合致。
33.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,なし（または停止）,0.0,70.0,50.44,2192.2,122.5,0.0,0.0,この先制限速度なし,192m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面は制限速度内で減速不要、速度不足を補うための加速は妥当。残距離・時間から必要平均64.5km/hで、現在50.4km/h→加速は効率的。ノッチ切替は1回のみでハンチングなし、乗り心地も良好。運転手の好みと合致。
34.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,なし（または停止）,0.0,70.0,51.19,2178.1,121.5,0.0,0.0,この先制限速度なし,178m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から必要平均速度≈64.6km/hで、現在51.2km/hは不足のため加速は妥当。加速保持時間34秒と安定しており、ノッチ切替は少なく快適性も良好。総合評価は高く、0.8とする。
35.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,なし（または停止）,0.0,70.0,51.92,2163.8,120.5,0.0,0.0,この先制限速度なし,163m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は確保され速度は制限内。残距離・残時刻から平均64.7km/hが必要で、現在51.9km/hなので加速は妥当。操作は35秒連続で変化少なく快適性も高く、運転手の加速後惰行方針に合致。
36.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,なし（または停止）,0.0,70.0,52.63,2149.3,119.5,0.0,0.0,この先制限速度なし,149m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限速度内で停止距離問題なし。次駅まで平均64.7km/h必要だが現在52.6km/hで加速は妥当。操作切替は1回のみでハンチングなし、乗客への不快感も少ない。
37.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,37.0,なし（または停止）,0.0,70.0,53.34,2134.6,118.5,0.0,0.0,この先制限速度なし,134m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は確保され制限超過なし。残距離・残時間から平均64.9km/h必要で、加速は妥当。加速継続37秒でノッチ切替少なく快適性も高い。
38.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,なし（または停止）,0.0,70.0,54.03,2119.6,117.5,0.0,0.0,この先制限速度なし,119m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では制限速度70km/hを下回り超過なし、停止距離も十分。残距離・残時から必要平均速度≈65km/hで、現在54km/hは不足するため加速38秒は妥当。操作は一度の力行で切替少なく快適性も高く、運転者の加速後惰行志向と合致。ハンチングなし。
39.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,39.0,なし（または停止）,0.0,70.0,54.72,2104.5,116.5,0.0,0.0,この先制限速度なし,104m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から必要平均速度≈65km/hで、現在54.7km/hと不足。加速継続は適切でノッチ切替少なく快適。効率も必要速度へ向けて無駄少ない。
40.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,40.0,なし（または停止）,0.0,70.0,55.39,2089.3,115.5,0.0,0.0,この先制限速度なし,89m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は問題なし、速度は制限内だが必要平均速度65km/hに対し55km/hと遅く、40秒の加速は妥当。ノッチ切替少なく快適。運転者好みと合致。
41.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,41.0,なし（または停止）,0.0,70.0,56.05,2073.8,114.5,0.0,0.0,この先制限速度なし,73m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全面では速度56km/hで制限70km/hを遵守。残距離2074m・残時114.5sから必要平均65km/hで、加速は必須。加速継続41秒でノッチ切替少なく快適性も高く、運転手の惰行活用志向と合致。
42.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,42.0,なし（または停止）,0.0,70.0,56.69,2058.1,113.5,0.0,0.0,この先制限速度なし,58m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,安全は制限内で問題なし。残距離・残時から必要平均65km/hで、現在56.7km/hなので加速は妥当。加速は42秒連続でノコギリ運転なく快適。運転手好みの加速後惰行への移行も計画的にできるため高評価。
43.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,43.0,なし（または停止）,0.0,70.0,57.33,2042.3,112.5,0.0,0.0,この先制限速度なし,42m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から必要平均65km/hに未達だが加速中で回復見込む。ノッチ保持43秒でハンチングなし、乗り心地も安定。
44.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,44.0,なし（または停止）,0.0,70.0,57.96,2026.3,111.5,0.0,0.0,この先制限速度なし,26m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。定時到達に必要な平均65.5km/hに対し58km/hと遅れ気味だが、44秒間の加速で速度上昇が見込め、ハンチングもなく快適。
45.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,45.0,なし（または停止）,0.0,70.0,58.57,2010.1,110.5,0.0,0.0,この先制限速度なし,10m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で確保。残距離・時間から必要平均65.5km/hに対し加速は妥当。ノッチ切替は少なく快適。
46.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,46.0,なし（または停止）,0.0,70.0,59.18,1993.7,109.5,0.0,-6.7,この先制限速度なし,793m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から平均65.6km/h必要で、現在59.2km/hなので加速は妥当。ノッチ切替は少なく快適で、運転手好みと合致。
47.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,47.0,なし（または停止）,0.0,70.0,60.0,1977.2,108.5,0.0,-6.7,この先制限速度なし,777m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全面は制限内で先行列車なし。残距離・時間から必要平均65.6km/hで、現在60km/hのため加速は妥当。加速継続47秒は頻繁なノッチ切替なく快適。効率的に定時到達を狙えるので高評価。
48.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,48.0,なし（または停止）,0.0,70.0,60.82,1960.4,107.5,0.0,-6.7,この先制限速度なし,760m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限速度内で確保。残距離・時間から必要平均速度は65.6km/hで、現在60.8km/hのため加速は適切。ノッチ切替は少なく快適で、運転手の好みと合致。
49.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,49.0,なし（または停止）,0.0,70.0,61.61,1943.4,106.5,0.0,-6.7,この先制限速度なし,743m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から平均65.7km/h必要で加速は妥当。ノッチ変化少なく快適。運転手の加速後惰行志向にも合致。
50.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,50.0,なし（または停止）,0.0,70.0,62.4,1926.2,105.5,0.0,-6.7,この先制限速度なし,726m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし、必要平均速度65.8km/hに対し62.4km/hで加速中。保持時間長く快適性も良好。運転者好みと合致し評価は高め。
51.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,51.0,なし（または停止）,0.0,70.0,63.17,1908.7,104.5,0.0,-6.7,この先制限速度なし,708m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。残距離・時間から必要平均65.8km/hに対し63.2km/hと不足、加速は妥当。ノッチ変化は少なく快適。
52.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,52.0,なし（または停止）,0.0,70.0,63.93,1891.1,103.5,0.0,-6.7,この先制限速度なし,691m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全は問題なし、速度は制限内だが定時に遅れそうで加速は必要。52秒間の連続加速はエネルギー無駄で、もう少し惰行すべき。快適性は良好だが運転者好みと合致せず。持続時間は長く、ノコギリ運転はないが、加速時間が長過ぎる点が減点対象。
53.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,53.0,なし（または停止）,0.0,70.0,64.67,1873.2,102.5,0.0,-6.7,この先制限速度なし,673m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。必要平均速度≈65.8km/hに対し64.7km/hとやや不足のため加速は妥当。ノッチ切替少なく快適。
54.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,54.0,なし（または停止）,0.0,70.0,65.4,1855.1,101.5,0.0,-6.7,この先制限速度なし,655m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,安全は制限内で問題なし。必要平均速度≈66km/hに対し現在65.4km/hで、加速継続はやや過剰。ノッチ切替は少なく快適だが、運転手の『加速後は惰行』志向とずれる。
55.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,55.0,なし（または停止）,0.0,70.0,66.0,1836.9,100.5,0.0,0.0,この先制限速度なし,636m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全面は制限速度内で問題なし。残距離・時間から必要平均速度は約66km/hで、現在は加速中のため速度超過リスクとエネルギー無駄が生じ、効率が低下。操作は長時間保持で快適だが、運転手の加速後惰行志向と合致せず。
56.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,56.0,なし（または停止）,0.0,70.0,66.48,1818.5,99.5,0.0,0.0,この先制限速度なし,618m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,速度は制限内で安全だが、必要平均速度66 km/hに対し加速を続けエネルギー無駄。ノッチ切替は1回だけで快適だが、加速継続は運転好みと効率性に反する。
57.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,57.0,なし（または停止）,0.0,70.0,66.95,1800.0,98.5,0.0,0.0,この先制限速度なし,599m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,安全は確保され速度は制限内だが、必要平均速度65.8km/hに対し66.9km/hで加速を続けエネルギー無駄。惰行すべきで効率低下。ノッチ変化は少なく快適だが、運転者好みと合わず評価は中程度。
58.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,58.0,なし（または停止）,0.0,70.0,67.41,1781.3,97.5,0.0,0.0,この先制限速度なし,581m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,速度は制限内で安全だが、残距離・時間から必要平均速度は約65.8km/hであり、現在は67.4km/hで加速を続けているため過剰加速となり効率低下。ノッチ切替は少なく快適だが、運転手の『加速後は惰行』志向と合致せず評価を下げる。
59.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,59.0,なし（または停止）,0.0,70.0,67.86,1762.5,96.5,0.0,0.0,この先制限速度なし,562m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,安全は制限内で問題なし。残り距離・時間から必要速度は約65km/hで、現在は68km/h。巡航中に加速を続けるのは不要でエネルギー浪費となり、快適性も低下。前回停止からすぐの加速はハンチングではないが、効率面で不適切。
60.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,60.0,なし（または停止）,0.0,70.0,68.3,1743.6,95.5,0.0,0.0,この先制限速度なし,543m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,速度は制限内で安全だが、必要平均速度65.8km/hに対し68.3km/hで加速を続けエネルギー無駄。ノッチ切替は少なく快適だが、加速継続は運転者好みと合わず減点。
61.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,61.0,なし（または停止）,0.0,70.0,68.74,1724.6,94.5,0.0,0.0,この先制限速度なし,524m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,速度は制限内で安全だが、必要平均速度65.7km/hに対し68.7km/hで加速を続けエネルギー無駄。ノッチ切替は少なく快適だが、運転者の『加速後惰行』志向と合致せず評価を下げる。
62.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,62.0,なし（または停止）,0.0,70.0,69.18,1705.4,93.5,0.0,0.0,この先制限速度なし,505m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,安全は制限内で問題なし、速度は必要平均(≈65.7km/h)を上回り加速が続くためエネルギー無駄。ノッチ切替は少なく快適だが、運転手の『加速後惰行』志向と効率性に合致せず評価はやや低め。
63.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,63.0,なし（または停止）,0.0,70.0,69.61,1686.1,92.5,0.0,0.0,この先制限速度なし,486m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,速度は制限内で安全は確保されているが、必要平均速度65.6km/hに対し69.6km/hで加速を続けエネルギー無駄。ドライバーの惰行志向と合わず効率低下。ノッチ保持は長く快適だが総合評価は低め。
64.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,64.0,なし（または停止）,0.0,70.0,70.0,1666.7,91.5,0.0,0.0,この先制限速度なし,466m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,安全面は制限速度内で問題なし。残距離・時間から必要平均速度は約66km/hで、現在70km/hは過剰。加速を続けるのはエネルギー無駄で効率低下。ノッチ保持は長くハンチングなしだが、ドライバー好みの加速後惰行に反している。
65.0,T1,巡航フェーズ（駅間走行中）,惰行中,0.5,力行（加速）,64.0,70.0,69.76,1647.3,90.5,0.0,0.0,この先制限速度なし,447m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,安全は確保され速度は制限内で定時も問題ないが、加速後0.5秒の惰行はノコギリ運転で快適性と効率が低下。
