time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
10.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,10.0,なし（または停止）,0.0,70.0,70.0,24.58,2450.4,161.2,32.44,0.0,0.0,この先制限速度なし,450m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度・CBTC信号ともに遵守しており、現在速度は必要平均速度（約55km/h）に達していないため加速（力行）は適切です。前後列車なしでノコギリ運転も発生せず、定時到着に向けた加速で省エネ・安全性ともに問題ありません。
11.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,11.0,なし（または停止）,0.0,70.0,70.0,26.36,2443.4,160.2,37.31,0.0,0.0,この先制限速度なし,443m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度26.4km/hは制限70km/h・CBTC 70km/hを大きく下回っており、加速フェーズでの力行は必要速度（約55km/h）に向けて適切です。ノコギリ運転や前後列車の影響もなく、信号違反や速度超過はありません。定時到着までの余裕もあり、エネルギー効率も妥当です。
12.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,12.0,なし（または停止）,0.0,70.0,70.0,28.06,2435.8,159.2,42.23,0.0,0.0,この先制限速度なし,435m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、加速フェーズで必要速度（約70km/h）に向けて力行を続けている点は適切です。ノコギリ運転は発生せず、先行・後続列車もなしなので間隔問題もありません。定時性・省エネの観点でも現在の速度は余裕があるものの、目標速度に達するための加速は妥当です。
13.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,13.0,なし（または停止）,0.0,70.0,70.0,29.66,2427.8,158.2,47.17,0.0,0.0,この先制限速度なし,427m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度・CBTC信号ともに遵守しており、加速フェーズで必要速度（約55km/h）に向けて力行を継続している点は適切です。ノコギリ運転の条件も満たさず、前後列車もなしなので安全・快適性に問題はありません。
14.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,14.0,なし（または停止）,0.0,70.0,70.0,31.18,2419.3,157.2,52.1,0.0,0.0,この先制限速度なし,419m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,Step1: 速度31.2km/hは制限70km/h以内。Step2: CBTC信号70km/hと一致し違反なし。Step3: 停止位置評価は不要。Step4: 加速フェーズで次駅到達に必要な平均55km/hに向け、力行継続は適切。Step5: ノコギリ運転条件を満たさず減点なし。Step6: 前後列車なしで間隔評価不要。Step7: 定時性確保のため加速は妥当で省エネ面でも過剰加速はない。以上より現在の力行は適切と判断。
15.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,15.0,なし（または停止）,0.0,70.0,70.0,32.62,2410.5,156.2,56.99,0.0,0.0,この先制限速度なし,410m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、加速フェーズで必要速度（約55 km/h）に向けて力行を続けている点は適切です。前方列車なしでノコギリ運転も発生しておらず、安全性に問題はありません。定時到着まで余裕があるものの、加速を続けることは許容範囲内であり、省エネ面で若干の改善余地はあるものの、全体として適切な操作です。
16.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,16.0,なし（または停止）,0.0,70.0,70.0,33.98,2401.2,155.2,61.82,0.0,0.0,この先制限速度なし,401m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守され、加速フェーズで必要速度（約55 km/h）に向けて力行を継続している点は適切です。ノコギリ運転は発生せず、前後列車もなく間隔問題もありません。エネルギー面でも必要な加速であり、定時性も保たれるため高評価とします。
17.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,17.0,なし（または停止）,0.0,70.0,70.0,35.27,2391.6,154.2,66.58,0.0,0.0,この先制限速度なし,391m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、現在の加速は次駅到達に必要な平均速度（約56km/h）を上回る速度へ向けた適切な操作です。前方列車なしで停止距離も十分確保でき、ノコギリ運転や間隔問題もありません。エネルギー効率は若干改善余地がありますが、安全・時刻遵守の観点からは適切です。
18.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0,なし（または停止）,0.0,70.0,70.0,36.49,2381.6,153.2,71.24,0.0,0.0,この先制限速度なし,381m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行列車も後続列車もなし。加速フェーズで必要速度（約70km/h）に向けて力行を続けている点は適切で、ノコギリ運転も発生していません。速度がまだ低いため加速を続けるのは妥当です。
19.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,19.0,なし（または停止）,0.0,70.0,70.0,37.65,2371.3,152.2,75.79,0.0,0.0,この先制限速度なし,371m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、加速フェーズでの力行は次駅到達に必要な平均速度（約56km/h）を上回る速度（70km/h）へ向けて適切です。ノコギリ運転もなく、間隔問題もなし。エネルギー面でも加速が必要なため妥当です。
20.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,20.0,なし（または停止）,0.0,70.0,70.0,38.75,2360.7,151.2,80.23,0.0,0.0,この先制限速度なし,360m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTCともに遵守しており、先行列車もなしで安全上の問題はありません。残距離と残時間から必要平均速度は約56 km/hで、現在は38.8 km/hと遅れているため、加速を続けることは定時到達に必要であり、巡航フェーズでの適切な操作と判断できます。ノコギリ運転は発生せず、省エネはやや犠牲ですが安全・時刻遵守が優先されるため評価は高めです。
21.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,21.0,なし（または停止）,0.0,70.0,70.0,39.79,2349.8,150.2,84.55,0.0,0.0,この先制限速度なし,349m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で安全です。次駅までの平均必要速度は約56km/hで、現在39.8km/hと遅れているため、加速（力行）を継続するのは適切です。先行・後続列車なし、ノコギリ運転も発生しておらず、停止位置や信号違反のリスクもありません。省エネ面で余裕はありますが、定時到達のための加速は妥当です。
22.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,なし（または停止）,0.0,70.0,70.0,40.77,2338.6,149.2,88.74,0.0,0.0,この先制限速度なし,338m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行・後続列車もなし。残り距離と時間から必要平均速度は約56km/hで、1.3‑1.4倍の目標速度は上限70km/hに近く、現在の加速は時刻通りに到達するために必要。ノコギリ運転も発生せず、安全・快適性は確保されているがエネルギー面でやや余裕があるため、評価は高め。
23.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,なし（または停止）,0.0,70.0,70.0,41.7,2327.2,148.2,92.8,0.0,0.0,この先制限速度なし,327m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、速度は規定内です。残り距離と残り時間から算出した必要平均速度≈56 km/hに対し現在41.7 km/hと遅れているため、巡航フェーズでの加速は時刻通り到達のために適切です。前後列車なしで間隔問題もなく、ノコギリ運転も発生していません。エネルギー面でも必要加速であり、全体的に適切な操作です。
24.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,なし（または停止）,0.0,70.0,70.0,42.59,2315.5,147.2,96.74,0.0,0.0,この先制限速度なし,315m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、現在速度は必要平均速度(≈56.6km/h)を下回っているため、次駅到達の定時性を保つには加速は妥当です。先行・後続列車なしでノコギリ運転も発生しておらず、安全性に問題はありません。省エネ面でも必要加速と判断できるため、評価は高めです。
25.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,なし（または停止）,0.0,70.0,70.0,43.46,2303.5,146.2,100.68,0.0,0.0,この先制限速度なし,303m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており、速度は必要平均速度(≈56.7km/h)を下回っているため、巡航フェーズでの加速は適切です。ノコギリ運転は発生せず、前後列車もなし。エネルギー効率はやや改善余地がありますが、安全・時刻遵守の観点から問題はありません。
26.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,26.0,なし（または停止）,0.0,70.0,70.0,44.31,2291.3,145.2,104.63,0.0,0.0,この先制限速度なし,291m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度44.3km/hは制限70km/h・CBTC 70km/hを下回り安全基準を満たしています。残り距離と時間から必要平均速度は約56.8km/hで、目標速度は73〜80km/h程度です。速度が不足しているため巡航フェーズでの力行は適切で、停止位置や列車間隔にも問題はありません。ノコギリ運転も発生していません。
27.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,なし（または停止）,0.0,70.0,70.0,45.16,2278.9,144.2,108.59,0.0,0.0,この先制限速度なし,278m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、速度超過はありません。残り距離と時間から算出した必要平均速度は約57km/hで、現在の45.2km/hでは時刻通りに到達できません。したがって巡航フェーズでの加速（力行）は適切です。ノコギリ運転や前後列車間隔の問題もなく、安全・定時性は確保されています。
28.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,28.0,なし（または停止）,0.0,70.0,70.0,45.99,2266.2,143.2,112.55,0.0,0.0,この先制限速度なし,266m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行列車・後続列車もなし。残り距離と時間から必要平均速度は約57km/hで、限界付近まで加速が必要。現在の力行は加速が求められる巡航フェーズに適切で、ノコギリ運転も発生していない。安全性・定時性は保たれ、エネルギー面でも必要な加速であるため高評価とする。
29.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,29.0,なし（または停止）,0.0,70.0,70.0,46.8,2253.3,142.2,116.51,0.0,0.0,この先制限速度なし,253m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており、先行列車もなしで安全上の問題はありません。残り距離と時間から必要平均速度は約57km/hで、現在46.8km/hと遅れているため、加速を続けることは妥当です。ノコギリ運転の条件も満たさず、省エネ面でも速度向上が必要なため評価は高めです。
30.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,なし（または停止）,0.0,70.0,70.0,47.6,2240.2,141.2,120.47,0.0,0.0,この先制限速度なし,240m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限・CBTC内で、次駅到達に必要な平均速度(≈57km/h)を下回っているため、巡航フェーズでの加速は時刻通り到達に必要です。前後列車なし、停止位置問題もなく、ノコギリ運転も発生していません。省エネ面で余裕があるものの、時刻遵守のため適切な操作です。
31.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,31.0,なし（または停止）,0.0,70.0,70.0,48.39,2226.9,140.2,124.42,0.0,0.0,この先制限速度なし,226m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行列車も後続列車もなし。残り距離と時間から算出した必要平均速度は約57km/hで、現在速度48.4km/hは不足しているため、加速はスケジュール遵守に必要であり、ノコギリ運転やエネルギー浪費は見られない。したがって現在の力行は適切である。
32.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,32.0,なし（または停止）,0.0,70.0,70.0,49.16,2213.3,139.2,128.37,0.0,0.0,この先制限速度なし,213m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度・CBTC信号ともに遵守しており、先行・後続列車もなし。残り距離と時間から算出した平均速度57km/hに対し現在49km/hと遅れ気味で、加速を続けることで時刻通り到達が可能。ノコギリ運転や間隔問題もなく、安全・適正な操作と判断できる。
33.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,なし（または停止）,0.0,70.0,70.0,49.93,2199.6,138.2,132.31,0.0,0.0,この先制限速度なし,199m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限・CBTCともに70km/h以内で安全です。残り距離と時刻から必要平均速度は約57km/hで、上限70km/hに近づく必要があります。現在49.9km/hで加速中は適切で、ノコギリ運転もなく、他列車もいないため間隔問題もありません。エネルギーは必要分だけ使用しており、定時性も確保できるため評価は高いです。
34.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,なし（または停止）,0.0,70.0,70.0,50.67,2185.6,137.2,136.24,0.0,0.0,この先制限速度なし,185m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限内でCBTCも遵守。現在の50.7km/hでは残り距離を残り時間内に走破できず、遅延が予測されるため、加速（力行）は時刻遵守のために適切。ノコギリ運転や前後列車の間隔問題はなく、省エネは犠牲になるが安全・定時性が優先される。
35.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,なし（または停止）,0.0,70.0,70.0,51.41,2171.4,136.2,140.16,0.0,0.0,この先制限速度なし,171m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,現在速度は制限70km/h未満でCBTC信号70km/hを遵守しています。残り距離と残り時間から算出した必要平均速度は約57km/hで、時刻通りに到達するには加速が必要です。巡航フェーズでの力行は適切で、ノコギリ運転や前後列車との間隔問題もありません。エネルギー面でも限界内での加速であり、評価は高いです。
36.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,なし（または停止）,0.0,70.0,70.0,52.14,2157.1,135.2,144.07,0.0,0.0,この先制限速度なし,157m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で安全に走行中。次駅までの平均必要速度は約57km/hで、現在52.1km/hのため加速は妥当。停止距離も十分に残っており、ノコギリ運転や列車間隔の問題もなし。定時性を保つための適切な加速であり、全体的に評価は高い。
37.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,37.0,なし（または停止）,0.0,70.0,70.0,52.85,2142.5,134.2,147.95,0.0,0.0,この先制限速度なし,142m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度70km/h、CBTC信号70km/hを遵守し、現在速度52.9km/hは残り距離2142.5mと残り時間134.2秒から算出される必要平均速度57.5km/hを下回っている。駅間で遅れがなく、先行・後続列車もなし。定時到着のため加速（力行）を継続することは適切で、ノコギリ運転や間隔問題もなく、省エネより定時性が優先されるため正当な操作である。
38.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,なし（または停止）,0.0,70.0,70.0,53.55,2127.7,133.2,151.83,0.0,0.0,この先制限速度なし,127m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTCともに遵守しており、現在速度は残り距離と時間から算出した必要速度（≈70km/h）に達していないため、加速は妥当です。ノコギリ運転は発生せず、前後列車もなし。定時遅れはなく、エネルギー面でもスケジュール達成のための加速であり過剰ではありません。
39.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,39.0,なし（または停止）,0.0,70.0,70.0,54.24,2112.7,132.2,155.68,0.0,0.0,この先制限速度なし,112m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTCともに遵守しており、先行列車も後続列車もなし。次駅到達に必要な平均速度は約57.5km/hで、上限70km/hに達していないため、限界まで加速する現在の力行は巡航フェーズで妥当です。ノコギリ運転や過加速はなく、エネルギー効率も許容範囲です。
40.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,40.0,なし（または停止）,0.0,70.0,70.0,54.91,2097.6,131.2,159.51,0.0,0.0,この先制限速度なし,97m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以内で遵守され、先行・後続列車もなし。残り距離と時間から必要平均速度は約57.5km/hで、現在速度54.9km/hはやや不足。加速（力行）を続けて速度を上げることは時刻通り到達に必要であり、ノコギリ運転や過加速は見られない。省エネ面でも必要最小限の加速であり、適切な操作と判断できる。
41.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,41.0,なし（または停止）,0.0,70.0,70.0,55.58,2082.2,130.2,163.32,0.0,0.0,この先制限速度なし,82m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限・CBTC信号内で、先行列車も後続列車もなし。残り距離と時間から必要平均速度は約57.6km/hで、現在55.6km/hとやや不足しているため、巡航フェーズでの加速は適切。ノコギリ運転は発生せず、停止位置も十分確保できる。省エネ面は若干課題あるが、安全・時刻遵守の観点で問題なし。
42.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,42.0,なし（または停止）,0.0,70.0,70.0,56.23,2066.7,129.2,167.11,0.0,0.0,この先制限速度なし,66m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限70km/h以内でCBTC信号も遵守。巡航フェーズで平均必要速度は約57.6km/hで、現在56.2km/hとやや不足しているため、加速は時刻通り到達のために適切。前後列車なしでノコギリ運転も発生せず、エネルギー面で若干余分だが安全性・定時性は確保できる。
43.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,43.0,なし（または停止）,0.0,70.0,70.0,56.87,2051.0,128.2,170.87,0.0,0.0,この先制限速度なし,50m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTC信号は遵守しており安全面は問題ありません。巡航フェーズで必要平均速度は約57.6km/hで、現在56.9km/hとほぼ合致していますが、加速を続けているためエネルギー効率が低下しています。ノコギリ運転や列車間隔の問題はなく、全体的に適切ですが省エネ観点でやや不適切です。
44.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,44.0,なし（または停止）,0.0,70.0,70.0,57.5,2035.1,127.2,174.61,0.0,0.0,この先制限速度なし,35m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.6,制限速度・CBTC信号は遵守しており安全性は確保されていますが、残り距離と時間から必要平均速度は約57.6km/hで現在速度とほぼ同等です。巡航フェーズで加速を続けるのは不要で、省エネ性が低下します。ノコギリ運転は発生していません。以上を踏まえ、操作はやや不適切と判断します。
45.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,45.0,なし（または停止）,0.0,70.0,70.0,58.12,2019.0,126.2,178.32,0.0,0.0,この先制限速度なし,19m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.6,制限速度・CBTC信号は遵守しており安全面は問題ありませんが、巡航フェーズで必要平均速度は約57.6km/hであり、現在速度はそれを上回っているため惰行が適切です。にもかかわらず力行を続けているため省エネ性が低く、運転効率が劣ります。安全は保たれていますが、フェーズに対するノッチ操作としては不適切です。
46.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,46.0,なし（または停止）,0.0,70.0,70.0,58.73,2002.8,125.2,182.0,0.0,0.0,この先制限速度なし,2m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,現在速度58.7km/hは制限70km/h・CBTC70km/hを遵守し、停車位置も十分に確保できて安全です。しかし巡航フェーズで必要平均速度は約57.6km/hであり、既に達成しているため、惰行でエネルギー節約すべきです。力行を46秒継続したことは省エネ観点で不適切と判断し、評価をやや減点します。
47.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,47.0,なし（または停止）,0.0,70.0,70.0,59.52,1986.4,124.2,204.51,0.0,-6.7,この先制限速度なし,786m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTCともに遵守しており安全上の問題はありませんが、巡航フェーズで速度は既に必要平均速度を上回っているため、加速を続けるのは省エネ観点で不適切です。残り距離と時間から算出される必要平均速度は約57km/hで、現在速度59.5km/hは十分です。前後列車なしで停止位置リスクもなく、ノコギリ運転は発生していません。
48.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,48.0,なし（または停止）,0.0,70.0,70.0,60.34,1969.7,123.2,210.04,0.0,-6.7,この先制限速度なし,769m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており、ブレーキ開始時期も十分に先行しています。巡航フェーズで必要速度が制限上限に近く、時刻通りに到着するために加速を継続するのは妥当です。ノコギリ運転や列車間隔の問題もなく、エネルギー面は若干余裕がありますが安全・時刻遵守の観点から適切です。
49.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,49.0,なし（または停止）,0.0,70.0,70.0,61.14,1952.9,122.2,215.54,0.0,-6.7,この先制限速度なし,752m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,制限速度・CBTC信号は遵守しており安全上の問題はありません。巡航フェーズで必要平均速度は約57 km/hであり、現在の61.1 km/hは余裕があります。したがって惰行でエネルギーを節約できる場面で力行を継続しているため省エネ性が低く、フェーズ適合性はやや不適切です。その他の項目に重大な欠点はないため、総合評価はやや低めとします。
50.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,50.0,なし（または停止）,0.0,70.0,70.0,61.93,1935.8,121.2,221.01,0.0,-6.7,この先制限速度なし,735m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,現在速度61.9km/hは制限70km/h以内でCBTC違反もなく安全です。しかし巡航フェーズで平均必要速度57.5km/hを上回っているため、惰行で十分であり、力行を継続するのはエネルギー無駄です。ノコギリ運転は発生せず、列車間隔も問題なし。省エネ観点で不適切と判断し、評価はやや低めです。
51.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,51.0,なし（または停止）,0.0,70.0,70.0,62.71,1918.5,120.2,226.45,0.0,-6.7,この先制限速度なし,718m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,速度は制限・CBTC内で安全は保たれ、停止位置も十分に確保できています。しかし巡航フェーズで必要平均速度は57 km/h程度であり、現在は62.7 km/hと余裕があります。にもかかわらず51秒間の力行を続けており、エネルギー効率が低下しています。安全面の問題はないものの、巡航フェーズとしては加速は不適切です。
