time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
84.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,10.577087928159257,70.0,1977.3029510854053,96.0,6.173230477263052,0.0,-2.1,この先制限速度なし,184m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し10.6km/hの惰行は大幅な遅延運転で、かつ2秒未満のノコギリ運転と判定され上限0.3点、速度差が大きいため0.1点に設定。
91.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,11.569814645815104,70.0,1962.548372751208,89.0,7.384166265110663,0.0,-2.1,この先制限速度なし,169m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed70km/hに対し11.6km/hの惰行は遅延を招き、7秒未満の切替でノコギリ運転と判定され上限0.3点になるため0.2点とした。
108.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,11.3989733605963,70.0,1925.5834084195803,72.0,7.168083386839856,0.0,-2.1,この先制限速度なし,132m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し11.4km/hの惰行となり、速度不足と2秒でのノコギリ運転が判定され、上限0.3点以下に抑えた結果0.1点とした。
44.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,9.967039863956163,70.0,2052.207490276082,136.0,5.482664954315467,0.0,-2.1,この先制限速度なし,259m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し10km/hの惰行は大幅遅延リスクとなり、力行→惰行の短時間切替でノコギリ運転と判定し上限0.1点とした。
88.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,10.712204505173652,70.0,1961.890612560272,92.0,6.331699224961509,0.0,-2.1,この先制限速度なし,168m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed 70km/hに対し10.7km/hの惰行は遅延を招き、2‑5秒の力行→惰行でノコギリ運転と判定され上限0.3点になる。
95.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,11.684320258684275,70.0,1946.8827499722324,85.0,7.530783351568375,0.0,-2.1,この先制限速度なし,153m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed 70km/hに対し11.7km/hの惰行は遅延運転であり、2秒未満のノコギリ運転と判定され上限0.3点に抑えられたため0.2とした。
26.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,ブレーキ（減速）,5.0,70.0,70.0,16.823602501310425,58.9,2017.7294667077028,154.0,15.585812744609266,0.0,-2.1,この先制限速度なし,223m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,58.9,0,normal,0.1,required_speed未達の惰行と減速からの短時間切替でノコギリ運転と判定され、評価上限0.1点に設定する。
42.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,2.0,70.0,70.0,8.68870734592788,69.2,1981.130231671216,138.0,4.168029869927921,0.0,-2.1,この先制限速度なし,188m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,69.2,0,normal,0.1,巡航フェーズでrequired_speed 69.2km/hに対し8.7km/hの低速惰行で遅延が大きく、2秒のノコギリ運転により上限0.1‑0.3点となり最終的に0.1とした。
62.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,1.0,70.0,70.0,6.605441358374543,70.0,1946.0060984817285,118.0,2.410314893455281,0.0,-2.1,この先制限速度なし,154m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,持続時間が1秒未満の力行→惰行の反転でノコギリ運転と判定され、上限0.0点となったためrewardは0.0。
84.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,1.0,70.0,70.0,6.987619595172921,70.0,1908.6022671246924,96.0,2.697019145520976,0.0,-2.1,この先制限速度なし,116m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,巡航フェーズで必要速度70km/hに対し7km/hの惰行は不適切で、力行→惰行の短時間切替がノコギリ運転と判定され上限0.0点となった。
113.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,1.0,70.0,70.0,6.530028027810901,70.0,1864.4004681665472,67.0,2.355640037030378,0.0,-2.1,この先制限速度なし,72m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,速度がrequired_speed(70km/h)を大幅に下回り、1秒未満の力行→惰行切替が合理性なくノコギリ運転と判定され、上限0.0点となった。
106.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,1.0,70.0,70.0,5.347993026109338,70.0,1880.669178522084,74.0,1.5805004028169851,0.0,-2.1,この先制限速度なし,89m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,巡航フェーズでrequired_speed 70km/hに対し5.3km/hの惰行は遅延を拡大し、力行→惰行の短時間切替がノコギリ運転と判定され上限0.0点となった。
48.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,1.0,70.0,70.0,7.69332940228364,70.0,1984.9909328269605,132.0,3.268665073330656,0.0,-2.1,この先制限速度なし,192m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,現在速度がrequired_speed 70km/hに遠く及ばず惰行は不適切で、1秒の力行→惰行反転でノコギリ運転と判定され上限0点となる。
46.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,4.0,70.0,70.0,12.517444263057182,70.0,1981.6965228685533,134.0,8.640740579886645,0.0,-2.1,この先制限速度なし,188m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed70km/hに対し12.5km/hの惰行で遅延運転となり、力行→惰行の2秒保持でノコギリ運転と判定し、上限0.3点、速度不足で0.1点に抑えた。
104.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,10.580606852263404,70.0,1860.054882995545,76.0,6.177332199200096,0.0,-2.1,この先制限速度なし,67m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し10.6km/hと大幅に不足し、惰行のみで加速せず、かつ2秒未満のノッチ切替でノコギリ運転と判定されたため、rewardは0.1とした。
36.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,5.0,70.0,70.0,16.899137585777012,65.3,2030.590843375276,144.0,15.72566106194752,0.0,-2.1,この先制限速度なし,235m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,65.3,0,normal,0.1,巡航フェーズで必要速度65.3km/hに対し16.9km/hの惰行を続け、加速すべきところで低速走行が続くため大幅減点し、ノコギリ運転も判定されたことからrewardは0.1とした。
64.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,4.0,70.0,70.0,12.762472624656969,70.0,1965.8091700895493,116.0,8.981634465714537,0.0,-2.1,この先制限速度なし,172m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed未達のまま惰行が続き、2秒未満のノッチ反転でノコギリ運転と判定され、上限0.3以下に抑えられたため0.1とした。
71.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,13.421275625110464,70.0,1946.9585758184885,109.0,9.930727318760692,0.0,-2.1,この先制限速度なし,153m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed(70km/h)に対し13.4km/hと大幅に遅く、加速すべきところを惰行継続し、7秒未満のノッチ切替でノコギリ運転と判定されたため。
86.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,12.639149988891296,70.0,1910.419623953633,94.0,8.809242305813093,0.0,-2.1,この先制限速度なし,116m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し12.6km/hの惰行となり加速不足。力行→惰行の短時間反転がノコギリ運転と判定され上限0.3点、エネルギー効率も低く0.1に設定。
70.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,13.001337086270308,70.0,1966.626883705139,110.0,9.320270134479712,0.0,-2.1,この先制限速度なし,173m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し13km/hの惰行は遅延を拡大し、かつ2秒未満のノコギリ運転と判定され上限0.3点となる。
106.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,2.0,70.0,70.0,9.513365450523317,70.0,1878.8955593630697,74.0,4.995576004926404,0.0,-2.1,この先制限速度なし,86m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,現在速度9.5km/hはrequired_speed70km/hに大きく不足し巡航フェーズで惰行は遅延を招く上、2秒の力行から惰行への反転でノコギリ運転と判定され、上限0.3点となり0.1点とした。
105.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,12.314637491155292,70.0,1901.520684715656,75.0,8.363552586226197,0.0,-2.1,この先制限速度なし,108m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed 70km/hに対し12.3km/hの惰行は遅延運転で、2秒未満のノコギリ運転と判定され上限0.3点に制限される。
39.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,11.595813218135838,68.7,2053.11367205897,141.0,7.417329820205987,0.0,-2.1,この先制限速度なし,259m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,68.7,0,normal,0.1,現在速度がrequired_speedを大きく下回り惰行を続けているため、巡航フェーズでのちんたら運転と2秒未満のノコギリ運転と判断し、rewardは最低の0.1とした。
49.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,2.0,70.0,70.0,12.186247426483789,70.0,2026.0123801539685,131.0,8.190399607325386,0.0,-2.1,この先制限速度なし,232m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し12.2km/hの惰行は遅延運転であり、直前の力行からの短時間反転でノコギリ運転と判定されるため低評価となる。
82.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,14.662569084520072,70.0,1931.9660050504367,98.0,11.847737127493474,0.0,-2.1,この先制限速度なし,137m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,力行→惰行への短時間切替が合理性なく、巡航速度不足で遅延リスクが高く、上限0.3点に抑える。
43.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,13.04068233952184,70.0,2059.959978585649,137.0,9.37664761326518,0.0,-2.1,この先制限速度なし,266m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed70km/hに対し13km/hの惰行であり、力行→惰行の短時間切替がノコギリ運転と判定されたためrewardは0.1とした。
48.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,2.0,70.0,70.0,13.213998146958932,70.0,2044.6410394657164,132.0,9.627003976937246,0.0,-2.1,この先制限速度なし,250m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズで必要速度70km/hに対し13.2km/hの惰行が続き、加速せずノコギリ運転と判定されたため低評価とした。
82.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,2.0,70.0,70.0,12.699272718435768,70.0,1942.7159304070613,98.0,8.89307990610992,0.0,-2.1,この先制限速度なし,149m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し12.7km/hの惰行は大幅なちんたら運転であり、2秒の力行→惰行の反転がノコギリ運転と判定され、reward上限は0.1～0.3となる。
44.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,2.0,70.0,70.0,12.276400877597364,70.0,2065.97272155253,136.0,8.311796344013962,0.0,-2.1,この先制限速度なし,272m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,現在速度がrequired_speed(70km/h)に大きく届かず惰行を続け、2秒の力行からの反転でノコギリ運転と判定されたため、上限0.3点以下に抑え0.1点とした。
37.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,ブレーキ（減速）,1.0,70.0,70.0,1.9941055776730727,65.3,1972.540410740393,143.0,0.2199184222388812,0.0,-2.1,この先制限速度なし,181m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,65.3,0,normal,0.0,直前の減速から1秒で惰行へ切り替え、保持時間が7秒未満の反転操作と判定され、ノコギリ運転上限0.0点となり、さらに巡航フェーズで必要速度65.3km/hに対し2km/hと大幅に不足しているため。
39.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,ブレーキ（減速）,1.0,70.0,70.0,1.97033819591444,67.5,1971.4392112990424,141.0,0.2147084839189705,0.0,-2.1,この先制限速度なし,180m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,67.5,0,normal,0.0,巡航フェーズでrequired_speed 67.5km/hに対し2km/hの低速惰行かつ前後ノッチが7秒未満で反転しノコギリ運転と判定、上限が0.0点となった。
41.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,ブレーキ（減速）,1.0,70.0,70.0,1.94661244071886,68.8,1970.3512043322528,139.0,0.2095699344146607,0.0,-2.1,この先制限速度なし,179m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,68.8,0,normal,0.0,ブレーキから惰行への保持時間1秒・5秒の短時間反転がノコギリ運転と判定され、上限が0.0点となったため、rewardは0.0とした。
74.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,3.0,70.0,70.0,9.970171219032537,70.0,1911.508300952118,106.0,5.486105403770874,0.0,-2.1,この先制限速度なし,118m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed70km/hに対し10km/hの惰行で低速運転かつ、直前の力行から1秒で反転したためノコギリ運転と判定し、上限0.3点となり0.2とした。
116.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,1.0,70.0,70.0,6.421933369673378,70.0,1848.3578118533576,64.0,2.278362927262264,0.0,-2.1,この先制限速度なし,56m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,巡航フェーズでrequired_speed 70km/hに対し6.4km/hのまま惰行し加速が必要なのに力行せず、さらに1秒→1秒の反転でノコギリ運転と判定されたためrewardは0.0とした。
120.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,1.0,70.0,70.0,4.472169879689664,70.0,1843.600704451184,60.0,1.1054664033374615,0.0,-2.1,この先制限速度なし,52m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,力行から惰行への短時間切替がノコギリ運転と判定され、prev_notch_durationが1秒で上限0.0点となるためrewardは0.0とした。
123.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,1.0,70.0,70.0,5.0092880428111215,70.0,1840.5007559481635,57.0,1.3867635902672188,0.0,-2.1,この先制限速度なし,49m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,持続時間が7秒未満で力行→惰行への不合理な切替がノコギリ運転と判定され、上限が0点となったためrewardは0.0。
132.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,1.0,70.0,70.0,6.452879224561552,70.0,1828.6369066622328,48.0,2.300354773143489,0.0,-2.1,この先制限速度なし,36m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,力行→惰行への短時間切替がノコギリ運転と判定され、上限0.0点となったため。
44.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,ブレーキ（減速）,1.0,70.0,70.0,2.707717482811194,70.0,2007.20548967535,136.0,0.4054156118038663,0.0,-2.1,この先制限速度なし,216m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,2秒未満のブレーキ→惰行の反転でノコギリ運転と判定され、上限が0.0点となった上、required_speed未達の遅延運転もあり、rewardは0.0とした。
45.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,ブレーキ（減速）,1.0,70.0,70.0,2.687295125837835,70.0,2006.457001385261,135.0,0.3993250621553038,0.0,-2.1,この先制限速度なし,215m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,速度がrequired_speed70km/hに遠く及ばず惰行は不適切、さらにブレーキ→惰行の短時間切替でノコギリ運転と判定され上限0.0点。
46.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,ブレーキ（減速）,1.0,70.0,70.0,2.674787890013485,70.0,2005.712285266956,134.0,0.395617780858031,0.0,-2.1,この先制限速度なし,214m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,前後のノッチ保持が7秒未満で減速→惰行に反転し、prev_notch_durationが1秒未満のためreward上限が0.0となった。
47.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,ブレーキ（減速）,1.0,70.0,70.0,2.662291996776002,70.0,2004.9710417893143,133.0,0.3919311166407392,0.0,-2.1,この先制限速度なし,214m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,ノコギリ運転と巡航フェーズでrequired_speedを大幅に下回る低速走行のため、reward上限が0.0に設定される。
123.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,2.0,70.0,70.0,7.267914994198222,70.0,1869.2560733004343,57.0,2.9175086782344533,0.0,-2.1,この先制限速度なし,77m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズで必要速度70km/hに対し7.3km/hの惰行で、速度不足とノコギリ運転が重なり安全上の問題も含め大幅減点とした。
75.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,4.0,70.0,70.0,13.623345830402172,70.0,2005.094991649191,105.0,10.231337439331046,0.0,-2.1,この先制限速度なし,211m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し13.6km/hの惰行は遅延運転で、前後のノッチ保持が7秒未満のためノコギリ運転と判定し、上限0.1点となる。
22.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,ブレーキ（減速）,1.0,70.0,70.0,21.801655296412324,58.0,2057.715697337276,158.0,26.12517226697277,0.0,-2.1,この先制限速度なし,261m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,58.0,0,normal,0.0,減速→惰行への反転が1秒で、合理的理由がなく2秒未満のノコギリ運転に該当し、上限0.0点となった。
32.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,ブレーキ（減速）,8.0,70.0,70.0,1.2862766084020494,64.5,2025.7498927476968,148.0,0.0915173225406833,0.0,-2.1,この先制限速度なし,235m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,64.5,0,normal,0.2,巡航フェーズで必要速度64.5km/hに対し1.3km/hの低速惰行は遅延を招くちんたら運転と判断し、0.2点とした。
34.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,ブレーキ（減速）,8.0,70.0,70.0,1.207327236646219,65.6,2025.0573408405155,146.0,0.0806291653014104,0.0,-2.1,この先制限速度なし,234m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,65.6,0,normal,0.2,巡航フェーズでrequired_speed 65.6km/hに対し1.2km/hの低速走行で遅延が拡大し、定時性が著しく欠如しているため0.2点とした。
35.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,ブレーキ（減速）,8.0,70.0,70.0,1.1679024785185863,67.5,2024.727503349688,145.0,0.0754499756449944,0.0,-2.1,この先制限速度なし,234m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,67.5,0,normal,0.1,巡航フェーズでrequired_speed 67.5km/hに対し1.2km/hの惰行は大幅な遅延運転とみなされ、評価を0.1に下げる。
40.0,Train11,巡航フェーズ（駅間走行中）,惰行中,10.0,ブレーキ（減速）,8.0,70.0,70.0,0.9712741343468988,70.0,2023.2423323798869,140.0,0.0521853468466645,0.0,-2.1,この先制限速度なし,232m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.2,巡航フェーズでrequired_speed 70km/hに対し1km/hの惰行は大幅なちんたら運転とみなされ、定時性と省エネ性が著しく損なわれるため0.2とした。
87.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,2.0,70.0,70.0,8.144310692568387,70.0,1937.509513749486,93.0,3.6626543779603553,0.0,-2.1,この先制限速度なし,145m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し8.1km/hの惰行であり、前の力行からの短時間反転でノコギリ運転と判定され、評価上限は0.1‑0.3となるため0.1とした。
102.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,1.0,70.0,70.0,5.40514632358831,70.0,1913.6653947368352,78.0,1.6144384470574815,0.0,-2.1,この先制限速度なし,122m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0,0,,0,70.0,0,normal,0.0,力行から惰行へ1秒未満で反転しノコギリ運転と判定、上限0.0点となる。
