time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
10.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,10.0,なし（または停止）,0.0,70.0,70.0,24.58,2450.4,161.2,32.44,0.0,0.0,この先制限速度なし,450m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度70km/hを大きく下回る24.6km/hで、加速フェーズ中の力行は適切です。CBTC信号も同速度で遵守され、先行・後続列車もなし。停止位置は未到来で、加速継続は定時到着に必要な速度に向かうため妥当です。ノコギリ運転の条件も満たさず、省エネ面はやむを得ないため評価は高めです。
11.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,11.0,なし（または停止）,0.0,70.0,70.0,26.36,2443.4,160.2,37.31,0.0,0.0,この先制限速度なし,443m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、加速フェーズで必要速度（約70km/h）に向けて安定した力行を継続しています。惰行やブレーキはなく、ノコギリ運転も発生していません。先行・後続列車もなしで安全性は確保されており、加速は適切です。
12.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,12.0,なし（または停止）,0.0,70.0,70.0,28.06,2435.8,159.2,42.23,0.0,0.0,この先制限速度なし,435m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度70km/h、CBTC信号70km/hを超えておらず安全基準は満たしています。加速フェーズで必要速度（約55km/h）に向けて28.1km/hから加速しており、惰行や減速はなくノコギリ運転も発生していません。先行・後続列車もなしで、エネルギー効率も妥当です。したがって現在の力行は適切です。
13.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,13.0,なし（または停止）,0.0,70.0,70.0,29.66,2427.8,158.2,47.17,0.0,0.0,この先制限速度なし,427m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、加速フェーズで必要速度（約70km/h）に向けて力行を継続している点は適切です。前後列車なしでノコギリ運転も発生せず、安全性に問題はありません。エネルギー面でも必要加速であり、評価は高いです。
14.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,14.0,なし（または停止）,0.0,70.0,70.0,31.18,2419.3,157.2,52.1,0.0,0.0,この先制限速度なし,419m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,速度は制限・CBTCともに遵守しており、加速フェーズで必要な速度に向けて力行を継続している。惰行やブレーキはなく、ノコギリ運転も発生していない。先行・後続列車も不在で、定時性・省エネ面でも大きな問題はないため、現在のノッチ操作は適切である。
15.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,15.0,なし（または停止）,0.0,70.0,70.0,32.62,2410.5,156.2,56.99,0.0,0.0,この先制限速度なし,410m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,制限速度・CBTC信号ともに遵守されており、現在の速度は安全範囲内です。加速フェーズで必要な平均速度に向けて力行を続けており、ノコギリ運転や不必要な減速はありません。停車位置も十分確保でき、定時性・省エネ性も損なわれていないため、操作は適切です。
16.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,16.0,なし（または停止）,0.0,70.0,70.0,33.98,2401.2,155.2,61.82,0.0,0.0,この先制限速度なし,401m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度70km/h、CBTC信号70km/hを遵守し、現在34km/hで加速中。加速フェーズで必要速度に向けて力行を継続し、ノコギリ運転や不必要なブレーキはなく、先行・後続列車もなしで間隔問題もない。次駅までの停車位置余裕も十分で、エネルギー面でも必要な加速で妥当な操作と評価できる。
17.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,17.0,なし（または停止）,0.0,70.0,70.0,35.27,2391.6,154.2,66.58,0.0,0.0,この先制限速度なし,391m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTCともに70km/hで現在35.3km/hと安全域内。加速フェーズで必要平均速度≈56km/hに向けて力行を継続し、減速や惰行は不要。先行・後続列車なしでノコギリ運転も発生せず、定時遅れ0秒の状態を維持できるため操作は適切と判断する。
18.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0,なし（または停止）,0.0,70.0,70.0,36.49,2381.6,153.2,71.24,0.0,0.0,この先制限速度なし,381m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTCともに遵守しており、先行列車もなし。残り距離と時間から算出した必要速度は約56km/hで、1.3‑1.4倍の目標は上限70km/hに近い。現在36.5km/hと低速なので、加速（力行）を継続するのは妥当で、ノコギリ運転も発生していない。エネルギー効率はやや改善余地があるが、安全・時刻遵守の観点で適切。
19.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,19.0,なし（または停止）,0.0,70.0,70.0,37.65,2371.3,152.2,75.79,0.0,0.0,この先制限速度なし,371m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度は制限70km/h以内で信号70km/hと一致し、超過はありません。残り距離と時間から必要平均速度は約56km/hで、加速中の37.6km/hは到達に向けた適切な加速です。ノコギリ運転の条件も満たさず、先行・後続列車もなしです。したがって運転操作は適切と判断し、評価は0.9とします。
20.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,20.0,なし（または停止）,0.0,70.0,70.0,38.75,2360.7,151.2,80.23,0.0,0.0,この先制限速度なし,360m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,1.0,現在速度は制限70km/h以下でCBTC信号70km/hを遵守しています。残距離2360.7m・残時151.2秒から必要平均速度は約56km/hで、現在38.8km/hと不足しているため、巡航フェーズでの力行は適切です。停止距離80.23mも確保でき、ノコギリ運転や列車間隔の問題もなく、安全・時刻遵守の観点から評価は高いです。
21.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,21.0,なし（または停止）,0.0,70.0,70.0,39.79,2349.8,150.2,84.55,0.0,0.0,この先制限速度なし,349m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行列車も後続列車もいないため安全上の問題はありません。残り距離と残り時間から算出した平均速度≈56km/hに対し現在速度は39.8km/hと不足しているため、巡航フェーズでの加速は定時到着を確保する上で適切です。ノコギリ運転の条件も満たさず、エネルギー消費は必要最小限です。
22.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,なし（または停止）,0.0,70.0,70.0,40.77,2338.6,149.2,88.74,0.0,0.0,この先制限速度なし,338m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、速度超過はなし。残り距離と時間から必要平均速度は約56 km/hで、1.3‑1.4倍の目標速度は73‑79 km/h。現在40.8 km/hと遅いため、加速は必須であり、加速操作は適切。ノコギリ運転や列車間隔の問題もなく、安全・時刻遵守の観点で高評価とする。
23.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,なし（または停止）,0.0,70.0,70.0,41.7,2327.2,148.2,92.8,0.0,0.0,この先制限速度なし,327m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行列車もなし。残り距離と残り時間から必要平均速度は約56.6km/hで、現在速度41.7km/hは不足している。巡航フェーズでの加速は必要速度に近づくため妥当で、ブレーキ開始距離も確保できる。ノコギリ運転の条件を満たさず、エネルギー効率はやや低いが安全性・到達可能性は良好。
24.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,なし（または停止）,0.0,70.0,70.0,42.59,2315.5,147.2,96.74,0.0,0.0,この先制限速度なし,315m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行列車も後続列車もなし。残距離と残時間から必要平均速度は約56.6km/hで、時刻通りに走るには70km/h限界を超えるが、現在は42.6km/hと遅れているため加速は妥当。ノコギリ運転条件も満たさず、安全・信号面で問題はない。したがって現在の力行は適切と判断できる。
25.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,なし（または停止）,0.0,70.0,70.0,43.46,2303.5,146.2,100.68,0.0,0.0,この先制限速度なし,303m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限70km/h・信号70km/h以内であり、先行列車もなし。残り距離と時刻から必要平均速度は約56.7km/hで、余裕を持って上限まで加速すべき段階。現在43.5km/hで力行を続けているのは適切で、ノコギリ運転や信号違反はなく、安全・定時性を確保している。
26.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,26.0,なし（または停止）,0.0,70.0,70.0,44.31,2291.3,145.2,104.63,0.0,0.0,この先制限速度なし,291m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,制限速度・CBTC信号ともに遵守しており、ノコギリ運転も発生していません。巡航フェーズで速度が必要平均を下回っているため加速は適切ですが、上限70km/hでも必要平均速度を満たせず、将来的な遅れが予想されます。安全は保たれていますが、時刻遵守と省エネの観点でやや不十分です。
27.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,なし（または停止）,0.0,70.0,70.0,45.16,2278.9,144.2,108.59,0.0,0.0,この先制限速度なし,278m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTCともに遵守しており、速度45.2km/hは残り距離と時間から算出される必要平均速度（約56.9km/h）を下回っている。巡航フェーズで加速を続けることは定時到着のために必要で、ノコギリ運転も発生していない。先行・後続列車もなく、エネルギー面でも余裕があるため、現在の力行は適切と判断できる。
28.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,28.0,なし（または停止）,0.0,70.0,70.0,45.99,2266.2,143.2,112.55,0.0,0.0,この先制限速度なし,266m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限・CBTC内で、先行列車も後続列車もなし。次駅到達に必要な平均速度は約57km/hで、1.3‑1.4倍の目標速度は上限70km/hに近い。現在46km/hと不足しているため、加速（力行）は適切であり、ノコギリ運転も発生していない。停車位置も十分確保でき、エネルギー面でも必要な加速であるため高評価とする。
29.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,29.0,なし（または停止）,0.0,70.0,70.0,46.8,2253.3,142.2,116.51,0.0,0.0,この先制限速度なし,253m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,Step1: 速度46.8km/hは制限70km/h以内。Step2: CBTC信号70km/hを下回り遵守。Step3: 2253.3mの距離と116.5mのブレーキ距離で停止は十分可能。Step4: 巡航フェーズで必要平均速度は約57km/h、必要速度は約74‑80km/hであり現在速度が不足しているため加速（力行）は適切。Step5: 前回停止からの切替は逆転操作に該当せず、ノコギリ運転なし。Step6‑7: 前後列車なし、定時遅延0秒で省エネ上の問題はなし。以上より現在の力行は妥当と判断し、rewardは0.9とする。
30.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,なし（または停止）,0.0,70.0,70.0,47.6,2240.2,141.2,120.47,0.0,0.0,この先制限速度なし,240m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTCともに遵守しており、先行列車も後続列車もなし。残り距離と時間から必要平均速度は約57km/hで、現在は47.6km/hと遅れているため、加速（力行）を続けるのは適切。ノコギリ運転や停車位置の問題もなく、安全性は確保されている。省エネ面での余裕はあるが、時刻通りに到達するための加速は妥当である。
31.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,31.0,なし（または停止）,0.0,70.0,70.0,48.39,2226.9,140.2,124.42,0.0,0.0,この先制限速度なし,226m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限70km/h以内でCBTC信号も遵守しています。先行・後続列車なしで安全上の問題はありません。巡航フェーズで現在48.4km/hと低めですが、必要平均速度は制限上限を超えるため、限界まで加速しても遅延はなく、早すぎる到着リスクもありません。ノコギリ運転は発生せず、エネルギー面でも許容範囲です。したがって操作は概ね適切です。
32.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,32.0,なし（または停止）,0.0,70.0,70.0,49.16,2213.3,139.2,128.37,0.0,0.0,この先制限速度なし,213m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度・CBTC信号ともに遵守しており、速度は49.2km/hで残り距離と時間から算出される必要平均速度57km/hを下回っているため、加速は時刻通り到着に必要です。前後列車なしでノコギリ運転も発生せず、安全性・停車位置のリスクもありません。エネルギー面でも必要加速であり、全体的に適切な操作です。
33.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,なし（または停止）,0.0,70.0,70.0,49.93,2199.6,138.2,132.31,0.0,0.0,この先制限速度なし,199m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,巡航フェーズで現在速度49.9km/hは制限70km/h以内であり、残り距離と時間から算出した必要平均速度≈57km/hを満たすために加速は妥当です。CBTC違反や前後列車もなく、ノコギリ運転も発生していません。エネルギー効率はやや低下しますが、定時到着のために必要な操作です。
34.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,なし（または停止）,0.0,70.0,70.0,50.67,2185.6,137.2,136.24,0.0,0.0,この先制限速度なし,185m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、速度は70km/h未満で安全です。残り距離と時間から算出した必要平均速度を上回るため、巡航フェーズでの加速は時刻通り到着に必要であり、ノコギリ運転や前後列車間隔の問題もありません。省エネは犠牲になるものの、安全・時刻遵守の観点で適切です。
35.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,なし（または停止）,0.0,70.0,70.0,51.41,2171.4,136.2,140.16,0.0,0.0,この先制限速度なし,171m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTCともに70km/h以内で走行しており、速度超過はありません。次駅までの平均必要速度は約57km/hで、時刻通りに到達するには限界速度付近まで加速する必要があります。現在の力行はその目的に合致し、ノコギリ運転や間隔問題もなく安全・適切です。加速継続時間35秒は十分で、減速や惰行に切り替える余裕はなく、エネルギー効率も許容範囲です。
36.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,なし（または停止）,0.0,70.0,70.0,52.14,2157.1,135.2,144.07,0.0,0.0,この先制限速度なし,157m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度70km/h以内で走行し、残り距離と時間から算出した必要平均速度は約57km/hで、現在速度52.1km/hは不足している。時刻通りに到着するため加速は妥当で、ノコギリ運転も発生していない。先行・後続列車もなくCBTC違反もないため、現在の力行は適切と判断する。
37.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,37.0,なし（または停止）,0.0,70.0,70.0,52.85,2142.5,134.2,147.95,0.0,0.0,この先制限速度なし,142m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに70km/h以下で安全に走行しており、速度超過はありません。残り距離と残り時間から算出した必要平均速度は約57km/hで、現在の52.9km/hは不足しているため、加速（力行）を継続するのは時刻通り到着のために適切です。前後列車なし、ノコギリ運転も発生していません。省エネはやや犠牲ですが、上位項目を満たすため評価は高く、rewardは0.9とします。
38.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,なし（または停止）,0.0,70.0,70.0,53.55,2127.7,133.2,151.83,0.0,0.0,この先制限速度なし,127m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTCともに遵守され、停止位置も十分に遠くブレーキ不要。巡航フェーズで平均必要速度は約57 km/hで、1.3‑1.4倍の75‑80 km/hが望ましいため、現在の加速は速度不足解消に適切。ノコギリ運転や列車間隔の問題もなく、安全・定時性は保たれているがエネルギー効率はやや低い。
39.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,39.0,なし（または停止）,0.0,70.0,70.0,54.24,2112.7,132.2,155.68,0.0,0.0,この先制限速度なし,112m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限70km/h以内でCBTC信号も遵守しています。残り距離と時間から算出した平均速度は約57.5km/hで、時刻通りに到着するには70km/hまで加速が必要です。巡航フェーズでの力行は適切で、ノコギリ運転や前後列車の間隔問題もなく、安全性・定時性は確保されています。省エネ面は若干犠牲ですが、必須の加速であるため評価は高めです。
40.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,40.0,なし（または停止）,0.0,70.0,70.0,54.91,2097.6,131.2,159.51,0.0,0.0,この先制限速度なし,97m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行列車も後続列車もいない。現在速度54.9km/hは残り距離と時間から算出した平均必要速度57.5km/hをやや下回っているため、巡航フェーズでの加速は適切である。ノコギリ運転の条件も満たさず、エネルギー面でも過剰な力行はない。したがって運転操作は概ね適切と判断できる。
41.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,41.0,なし（または停止）,0.0,70.0,70.0,55.58,2082.2,130.2,163.32,0.0,0.0,この先制限速度なし,82m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTC信号ともに遵守しており、先行列車も後続列車もなし。残り距離と時間から算出した必要速度は制限を超えるため、限界速度まで加速することが時刻通りに到達する唯一の手段である。ノコギリ運転は発生せず、安全性・定時性は確保されているため、現在の力行は適切と判断できる。
42.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,42.0,なし（または停止）,0.0,70.0,70.0,56.23,2066.7,129.2,167.11,0.0,0.0,この先制限速度なし,66m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度70km/h、CBTC信号70km/hを下回っており安全上の問題はない。残距離2066.7m・残時129.2sから必要平均速度は約57.6km/hで、現在速度56.2km/hはやや不足しているため、加速を続けることは妥当。ノコギリ運転の条件も満たさず、前後列車もいない。エネルギー面でも速度向上が必要であり、適切な操作と判断した。
43.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,43.0,なし（または停止）,0.0,70.0,70.0,56.87,2051.0,128.2,170.87,0.0,0.0,この先制限速度なし,50m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度・CBTCともに遵守しており、現在速度は必要平均速度を下回っているため加速は妥当です。ノコギリ運転や間隔問題はなく、安全性は確保されています。省エネ面での余裕はありますが、スケジュール達成のための加速として適切です。
44.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,44.0,なし（または停止）,0.0,70.0,70.0,57.5,2035.1,127.2,174.61,0.0,0.0,この先制限速度なし,35m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.6,速度は制限・信号内で停止位置も十分に確保されていますが、巡航フェーズで必要平均速度は約57.6km/hです。現在57.5km/hで惰行すれば十分で、力行を続けるのはエネルギー無駄であり、加速は不要です。安全面は問題ありませんが、フェーズ適合性と省エネ性で不適切と判断します。
45.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,45.0,なし（または停止）,0.0,70.0,70.0,58.12,2019.0,126.2,178.32,0.0,0.0,この先制限速度なし,19m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,現在は巡航フェーズで制限速度70km/h、信号速度70km/hを下回る58.1km/hで走行しています。残り距離2019m・残り時間126.2sから算出される必要平均速度は約57.6km/hで、1.3〜1.4倍の目標速度は75〜81km/hです。制限速度上限の70km/hに達するために加速（力行）を継続するのは妥当で、速度超過や信号違反はありません。前後列車もなく、ノコギリ運転も発生していません。したがって操作は概ね適切ですが、制限上限に達しきれない点で若干の効率低下があります。
46.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,46.0,なし（または停止）,0.0,70.0,70.0,58.73,2002.8,125.2,182.0,0.0,0.0,この先制限速度なし,2m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,制限速度・CBTCは遵守しており停止位置も確保できるが、巡航フェーズで必要平均速度は約57 km/hであり、現在58.7 km/hは十分。にもかかわらず46秒間の力行を継続しているため省エネ性が低く、加速は不要と判断できる。安全面は問題ないが効率面で不適切。
47.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,47.0,なし（または停止）,0.0,70.0,70.0,59.52,1986.4,124.2,204.51,0.0,-6.7,この先制限速度なし,786m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,現在速度は制限・信号内で安全は保たれていますが、巡航フェーズで必要平均速度は約57.6km/hであり、既に59.5km/hと余裕があります。したがって惰行でエネルギーを節約すべきところを力行を続けており、省エネ性が低く不適切です。ノコギリ運転は発生していません。ブレーキ開始距離も十分に確保でき、先行列車もなしで安全上の問題はありません。
48.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,48.0,なし（または停止）,0.0,70.0,70.0,60.34,1969.7,123.2,210.04,0.0,-6.7,この先制限速度なし,769m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,速度は制限70km/h以内でCBTC信号も遵守していますが、残り距離と時間から必要平均速度は約57km/hであり、現在60km/hは十分です。巡航フェーズで加速を続けるのはエネルギー無駄で、惰行に切り替える方が適切です。安全面は問題ありませんが、効率性が低く評価を減点します。
49.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,49.0,なし（または停止）,0.0,70.0,70.0,61.14,1952.9,122.2,215.54,0.0,-6.7,この先制限速度なし,752m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,制限速度・CBTC信号は遵守しており安全上の問題はありませんが、巡航フェーズで必要平均速度は約57 km/hであり、現在の61 km/hは十分です。したがって惰行でエネルギーを節約すべきところを、49秒間の力行を継続しており、省エネ性が低下しています。安全は保たれていますが、フェーズ適合性と効率性の観点で不適切です。
50.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,50.0,なし（または停止）,0.0,70.0,70.0,61.93,1935.8,121.2,221.01,0.0,-6.7,この先制限速度なし,735m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,制限速度・CBTCは遵守しており安全上の問題はありませんが、残距離と残時間から必要平均速度は約57.5km/hであり、現在の61.9km/hは余裕があります。巡航フェーズでの加速は不要で、惰行に切り替えることで省エネと快適性が向上します。したがって、現在の力行は過剰であり適切とは言えません。
