time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,current_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
16.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,16.0,なし（または停止）,0.0,70.0,33.98,2401.2,159.1,61.82,0.0,0.0,この先制限速度なし,401m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限70 km/h以内で先行列車なし。次駅まで2401.2 m、残り159.1 sから必要平均速度は約55 km/h。現在34 km/hで加速中であり、ブレーキ距離61.82 mに対して余裕が十分。加速を続けることは安全で定時到着に適切で、エネルギー効率も妥当。ノコギリ運転は発生していない。
17.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,17.0,なし（または停止）,0.0,70.0,35.27,2391.6,158.1,66.58,0.0,0.0,この先制限速度なし,391m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度は制限70km/hの半分以下で、加速フェーズ開始20秒以内の段階です。前方列車なし、ブレーキ距離66.58mに対し残距離は2391.6mと十分余裕があり、速度超過や衝突リスクはありません。加速を続けることは駅到達時刻に支障を与えず、加速フェーズとして適切です。直前は停止状態でノコギリ運転も発生していません。安全性は確保され、効率面でも許容範囲です。
18.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0,なし（または停止）,0.0,70.0,36.49,2381.6,157.1,71.24,0.0,0.0,この先制限速度なし,381m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限内で安全性は確保されています。先行列車なし、駅まで十分な距離と時間があり、加速フェーズでの力行は目標速度に向けた適切な加速です。直前の操作は停止状態であり、ノコギリ運転は発生していません。エネルギー効率は若干改善余地がありますが、全体として安全・適切な操作です。
19.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,19.0,なし（または停止）,0.0,70.0,37.65,2371.3,156.1,75.79,0.0,0.0,この先制限速度なし,371m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度内で先行列車なし。駅までの残距離は十分でブレーキリスクはなし。加速フェーズで速度が目標未達だが、残り156秒・2371mから見ると更なる加速が必要で、現在の力行は適切。ノコギリ運転や安全距離違反もなく、エネルギー効率のための惰行はまだ早い段階。
20.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,20.0,なし（または停止）,0.0,70.0,38.75,2360.7,155.1,80.23,0.0,0.0,この先制限速度なし,360m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度内で先行列車なし。次駅まで2360 m、残り155 sのため平均55 km/hが必要。現在38.8 km/hと遅れており、加速（力行）20 sはスケジュール達成に適切で、安全性に問題なし。省エネ観点では、目標速度に向けた加速は妥当で、後続で惰行に切り替えて調整できる。
21.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,21.0,なし（または停止）,0.0,70.0,39.79,2349.8,154.1,84.55,0.0,0.0,この先制限速度なし,349m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限内で先行列車もなし。残距離と時刻から平均55km/hが必要で、現在39.8km/hと遅れているため加速は妥当。ブレーキ距離も十分に確保でき、ノコギリ運転や安全リスクはなし。エネルギー効率はやや改善余地あり。
22.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,なし（または停止）,0.0,70.0,40.77,2338.6,153.1,88.74,0.0,0.0,この先制限速度なし,338m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限内で先行列車もなし。残距離と時刻から平均55km/hが必要で、現在40.8km/hと遅れているため加速は妥当。省エネのための惰行活用はまだ不十分だが安全性・定時性は確保されている。
23.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,なし（または停止）,0.0,70.0,41.7,2327.2,152.1,92.8,0.0,0.0,この先制限速度なし,327m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限内で先行列車もなし。次駅まで2.3km、現在41.7km/hは目標55km/h未達で、152秒の余裕があるため加速は妥当。省エネのため目標速度に達したら惰行へ切替えるべきだが、安全性・定時性に問題はない。
24.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,なし（または停止）,0.0,70.0,42.59,2315.5,151.1,96.74,0.0,0.0,この先制限速度なし,315m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度内で先行列車なし。現在速度42.6km/hでは残距離2315.5mを151.1秒で走破できず、遅延が予測されるため巡航フェーズでの加速（力行）は妥当。安全性・定時性は確保され、ノコギリ運転もなし。省エネ観点で後続の惰行活用は可能だが、現段階の操作は適切。
25.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,なし（または停止）,0.0,70.0,43.46,2303.5,150.1,100.68,0.0,0.0,この先制限速度なし,303m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限内で先行列車もなし。次駅までの平均速度55 km/hが必要なため、現在43.5 km/hでは加速が不可欠。加速継続は適切で、ノコギリ運転や過走リスクは無い。省エネ観点で後に惰行へ切り替える余地はあるが、現時点の操作は妥当。
26.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,26.0,なし（または停止）,0.0,70.0,44.31,2291.3,149.1,104.63,0.0,0.0,この先制限速度なし,291m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限内で先行列車なし。現在44.3km/hは定時到着に必要な平均55km/hより低く、駅停車まで十分なブレーキ距離があるため、加速は安全で適切。エネルギー面では後半で惰行に切り替えれば更に最適化できるが、現操作は妥当。
27.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,なし（または停止）,0.0,70.0,45.16,2278.9,148.1,108.59,0.0,0.0,この先制限速度なし,278m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度内で安全性は確保されています。現在速度45.2km/hは定時到着に必要な平均55km/hを下回っており、残距離2279mとブレーキ距離108.6mの余裕から、加速は時刻通りに駅へ到達するために適切です。前後列車なし、ノコギリ運転も発生していません。エネルギー効率は若干低下しますが、スケジュール遵守が優先されるため問題ありません。
28.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,28.0,なし（または停止）,0.0,70.0,45.99,2266.2,147.1,112.55,0.0,0.0,この先制限速度なし,266m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限内で先行列車もなし。駅までの距離と残時間から平均55.5km/hが必要で、現在46km/hと遅れているため加速は妥当。加速が長時間続く点はエネルギー効率でやや減点。ノコギリ運転はなし。
29.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,29.0,なし（または停止）,0.0,70.0,46.8,2253.3,146.1,116.51,0.0,0.0,この先制限速度なし,253m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限内で先行列車なし。次駅までの平均速度55.5km/hが必要で、現在46.8km/hでは不足。スケジュール達成のため加速は妥当だが、加速後は惰行へ切替える余地あり。現在の加速継続時間は長いが、到着時刻に遅れがなく、ブレーキ開始も十分余裕があるため不適切とは言えない。
30.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,なし（または停止）,0.0,70.0,47.6,2240.2,145.1,120.47,0.0,0.0,この先制限速度なし,240m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度内で先行列車なし。残距離2240 m・残時145 sから算出される必要平均速度≈55 km/hに対し現在速度は47.6 km/hで遅れが予測されるため、加速は時刻通り到達に必要。安全性・衝突リスクは無く、操作の急激な反転もない。エネルギー面では加速後に惰行へ移行すれば最適だが、現段階の加速は妥当である。
31.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,31.0,なし（または停止）,0.0,70.0,48.39,2226.9,144.1,124.42,0.0,0.0,この先制限速度なし,226m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度内で先行列車なし。残距離2226.9mに対し必要平均速度≈55.7km/h、現在48.4km/hと遅れがあるため加速は妥当。ブレーキ距離も十分余裕があり、ノコギリ運転や安全リスクはなし。省エネ観点でも速度差解消のための加速は適切。
32.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,32.0,なし（または停止）,0.0,70.0,49.16,2213.3,143.1,128.37,0.0,0.0,この先制限速度なし,213m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限内で先行列車なし。残距離と残時刻から必要平均速度は約55.7km/hで、現在49.2km/hと遅れているため巡航中の加速は適切。ブレーキ距離も十分余裕があり、ノコギリ運転もなし。今後213m先の下り勾配6.7‰は減速後に利用できるが、現段階の加速は必要。定時到着まで余裕はあるが、現在の速度では遅れが出る可能性があるため、加速を続ける判断は妥当。
33.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,なし（または停止）,0.0,70.0,49.93,2199.6,142.1,132.31,0.0,0.0,この先制限速度なし,199m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度内で速度は49.9km/h。残距離2199.6m・残時刻142.1sから必要平均速度は約55.7km/hで、現在の速度より上げる必要がある。次駅まで十分なブレーキ距離が残っており、先行列車もなし。巡航フェーズでの加速は時刻通りに到達するため妥当で、安全性に問題はない。エネルギー効率は若干改善余地があるが、重大な欠点はない。
34.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,なし（または停止）,0.0,70.0,50.67,2185.6,141.1,136.24,0.0,0.0,この先制限速度なし,185m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度内で現在速度は50.7km/h。次駅までの平均速度は約55.8km/h必要で、遅れはないが定時到達のため加速（力行）34秒は妥当。前方列車なし、駅まで距離は十分で安全。ノコギリ運転は発生せず、エネルギーはやや犠牲だが安全・定時性を優先した適切な操作。
35.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,なし（または停止）,0.0,70.0,51.41,2171.4,140.1,140.16,0.0,0.0,この先制限速度なし,171m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限70km/h以内で安全距離も十分に確保されている。現在の平均速度51.4km/hは、残り2171m・140.1秒で必要な約55.8km/hにやや不足しているため、加速は定時到着のために妥当。省エネの観点から惰行活用の余地はあるが、安全性・定時性は保たれている。
36.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,なし（または停止）,0.0,70.0,52.14,2157.1,139.1,144.07,0.0,0.0,この先制限速度なし,157m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度内で先行列車なし。現在速度52.1km/hは定時到着に必要な平均55.8km/hを下回り、距離・時間から加速が必要。巡航フェーズでの加速は妥当で、ノコギリ運転もなし。エネルギー効率はやや改善余地あり。
37.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,37.0,なし（または停止）,0.0,70.0,52.85,2142.5,138.1,147.95,0.0,0.0,この先制限速度なし,142m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全性は確保されていますが、次駅までの平均速度は約55.9km/hで現在52.9km/hです。時間的余裕があるため、加速を続けるより惰行で省エネが可能です。加速は必要以上で効率が低く、快適性もやや低下します。
38.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,38.0,なし（または停止）,0.0,70.0,53.55,2127.7,137.1,151.83,0.0,0.0,この先制限速度なし,127m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全は確保されていますが、巡航フェーズで38秒間の力行を続けているためエネルギー効率が低下しています。次駅までの到着に余裕があり、惰行や127m先の下り勾配を活用すべきです。直前は停止状態で、加速への急激な切り替えは乗客の快適性にも影響します。安全面は問題ありませんが、効率と快適性の観点で改善が必要です。
39.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,39.0,なし（または停止）,0.0,70.0,54.24,2112.7,136.1,155.68,0.0,0.0,この先制限速度なし,112m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度内で安全に走行中。駅までの距離と残時間から見ると、現在の速度は若干遅く、加速により時刻通り到着が見込めるが、余裕があるため惰行で省エネが可能。安全性は確保されているが効率面で改善余地あり。また、直前の操作が停止であり、加速が長時間続いているためノコギリ運転は発生していない。総合的に適切だが、エネルギー効率を考慮すればやや過剰と評価する。
40.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,40.0,なし（または停止）,0.0,70.0,54.91,2097.6,135.1,159.51,0.0,0.0,この先制限速度なし,97m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全性は確保されていますが、巡航フェーズでの長時間の力行は定時到着に余裕があるにもかかわらずエネルギー効率が低く、97m先の下り勾配で過速度になるリスクも増大します。現在の平均必要速度は約56km/hで、54.9km/hとほぼ一致しているため、惰行に切り替えて速度を維持すべきです。快適性・省エネの観点で改善が必要です。
41.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,41.0,なし（または停止）,0.0,70.0,55.58,2082.2,134.1,163.32,0.0,0.0,この先制限速度なし,82m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.5,制限速度内で速度55.6km/hは定時平均55.9km/hにほぼ一致。巡航フェーズでの加速はエネルギー無駄で、減速開始が早まる恐れがある。安全は保たれるが効率・快適性が低下。
42.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,42.0,なし（または停止）,0.0,70.0,56.23,2066.7,133.1,167.11,0.0,0.0,この先制限速度なし,66m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.6,速度は制限内で定時に必要な平均速度≈55.9km/hにほぼ一致しているが、加速を続けているためエネルギー無駄と快適性低下。巡航フェーズでは惰行で維持すべきで、現在の力行は非効率。
43.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,43.0,なし（または停止）,0.0,70.0,56.87,2051.0,132.1,170.87,0.0,0.0,この先制限速度なし,50m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全は確保されていますが、巡航フェーズで加速を続けているためエネルギー無駄が大きく、定時到着に余裕があるにも関わらず省エネ・快適性が低下しています。ノコギリ運転は発生せず、減速タイミングも適切ではありません。今後は惰行や減速で速度を維持し、エネルギー効率と乗客快適性を高めるべきです。
44.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,44.0,なし（または停止）,0.0,70.0,57.5,2035.1,131.1,174.61,0.0,0.0,この先制限速度なし,35m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全性は確保されていますが、巡航フェーズで加速を続けているためエネルギー効率が低く、定時到着に余裕があるにも関わらず早すぎる到着リスクがあります。ノコギリ運転はなく安全ですが、加速は不適切です。
45.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,45.0,なし（または停止）,0.0,70.0,58.12,2019.0,130.1,178.32,0.0,0.0,この先制限速度なし,19m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.5,速度は制限内で安全ですが、巡航中に45秒間の力行は不要です。現在の平均必要速度は約56km/hで、58km/hは十分。加速は省エネ・快適性を損ね、定時性にも余裕があるため不適切です。安全リスクはなし。
46.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,46.0,なし（または停止）,0.0,70.0,58.73,2002.8,129.1,182.0,0.0,0.0,この先制限速度なし,2m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.5,速度は制限内で安全は確保されていますが、巡航フェーズで46秒間の力行は不要です。現在の平均必要速度は約56km/hで、既に十分です。省エネと定時性を考慮すれば惰行に切り替えるべきで、加速は効率・快適性で減点対象です。
47.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,47.0,なし（または停止）,0.0,70.0,59.52,1986.4,128.1,204.51,0.0,-6.7,この先制限速度なし,786m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全は確保されているが、巡航フェーズで加速を続けており、定時到着に余裕があるにも関わらず省エネの惰行活用ができていない。ブレーキ距離204.5mに対し残距離は1986mでオーバーランリスクはなく、下り勾配-6.7‰で減速不要。前方列車なし。加速は過剰で改善余地あり。
48.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,48.0,なし（または停止）,0.0,70.0,60.34,1969.7,127.1,210.04,0.0,-6.7,この先制限速度なし,769m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全性は確保されていますが、駅まで約2km、到着まで約22秒の余裕があるにも関わらず48秒間の加速を続けており、エネルギー効率が低下しています。巡航フェーズでは惰行や減速で省エネが望ましいため、操作は改善余地があります。
49.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,49.0,なし（または停止）,0.0,70.0,61.14,1952.9,126.1,215.54,0.0,-6.7,この先制限速度なし,752m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.6,速度は制限内で安全ですが、巡航中に49秒間の加速は不要です。現在の平均速度は定時到着に十分余裕があり、惰行でエネルギー節約が可能です。安全性は保たれますが、効率と快適性の観点で不適切です。
50.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,50.0,なし（または停止）,0.0,70.0,61.93,1935.8,125.1,221.01,0.0,-6.7,この先制限速度なし,735m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,速度は制限内で安全ですが、残距離と所要時間から見ると既に時刻より早く走行しており、巡航フェーズでの加速は無駄で省エネ性が低い。惰行または減速が適切で、現在の力行は効率・快適性が不足しています。
51.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,51.0,なし（または停止）,0.0,70.0,62.71,1918.5,124.1,226.45,0.0,-6.7,この先制限速度なし,718m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全性は確保されていますが、駅まで約1.9km、残り124秒で必要平均速度は約56km/hです。現在62.7km/hで加速を続けており、下り勾配もあるため惰行に切り替えて省エネすべきです。安全面は問題ないものの、効率と快適性の観点で不適切です。
52.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,52.0,なし（または停止）,0.0,70.0,63.47,1900.9,123.1,231.85,0.0,-6.7,この先制限速度なし,700m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全は確保されていますが、巡航フェーズで約15秒の余裕があるにも関わらず52秒間の力行を続けており、省エネと快適性が損なわれています。ブレーキ開始時期は適切で、距離・時間的リスクはありませんが、惰行に切り替えるべき過剰加速です。
53.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,53.0,なし（または停止）,0.0,70.0,64.22,1883.2,122.1,237.22,0.0,-6.7,この先制限速度なし,683m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.4,速度は制限70km/h以内で安全上の問題はないが、現在の力行は不適切。次駅まで122.1秒の余裕があり、64.2km/hで約105秒で到着できるため、加速はエネルギー無駄で早着のリスクがある。巡航フェーズでは惰行や減速で時刻通りに合わせるべきで、快適性・省エネ性の観点から評価は低めとなる。
54.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,54.0,なし（または停止）,0.0,70.0,64.96,1865.3,121.1,242.55,0.0,-6.7,この先制限速度なし,665m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,速度は制限内で安全ですが、次駅までの距離と残り時間から見ると、現在の加速はエネルギー無駄です。定時に余裕があるため惰行で調整すべきで、加速は省エネ・快適性の観点で不適切です。安全性は確保されていますが、効率が低いです。
55.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,55.0,なし（または停止）,0.0,70.0,65.66,1847.1,120.1,226.27,0.0,0.0,この先制限速度なし,647m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.5,速度は制限内で安全ですが、現在の65.7km/hは定時平均55km/hを上回り、120秒の余裕があるため加速は不要です。省エネのため惰行へ切り替えるべきで、加速継続は効率低下につながります。安全性は保たれていますが、快適性とエネルギー面で不適切です。
