time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,current_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,reward,reason
13.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,13.0,なし（または停止）,0.0,70.0,29.66,2427.8,158.2,47.17,0.0,0.0,この先制限速度なし,427m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限内で先行列車もなく安全距離も確保されています。加速フェーズで現在29.7km/hと目標速度までの余裕が大きく、13秒間の力行は目標速度達成に適切です。ブレーキ開始距離や駅停車リスクもなく、ノコギリ運転は発生していません。エネルギー効率はやや改善余地がありますが、安全性・適時性は十分です。
14.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,14.0,なし（または停止）,0.0,70.0,31.18,2419.3,157.2,52.1,0.0,0.0,この先制限速度なし,419m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在速度31.2km/hは制限70km/h以内で安全です。先行列車なし、残距離2419.3mは必要ブレーキ距離52.1mを大きく上回りオーバーランリスクはありません。加速フェーズで14秒間の力行は目標速度に向けた適切な加速であり、定時到着まで余裕があるものの、早期の惰行活用が可能な点は若干の省エネ改善余地があります。ノコギリ運転は発生していません。総合的に適切な操作と判断します。
15.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,15.0,なし（または停止）,0.0,70.0,32.62,2410.5,156.2,56.99,0.0,0.0,この先制限速度なし,410m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度を超えておらず、前方列車もなしで安全です。現在速度32.6km/hは目標70km/hに遠く、加速フェーズでの力行継続は妥当です。ブレーキ距離56.99mに対し残距離は2410.5mと十分余裕があり、減速リスクはありません。エネルギー効率の観点で惰行への早期切替も可能ですが、加速が過剰というほどの無駄はなく、快適性・安全性は確保されています。
16.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,16.0,なし（または停止）,0.0,70.0,33.98,2401.2,155.2,61.82,0.0,0.0,この先制限速度なし,401m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,現在は駅出発後20秒以内の加速フェーズで、速度34km/hは制限70km/hを大きく下回り安全余裕があります。次駅まで2401m、必要ブレーキ距離61.8mと十分な距離が残っており、加速を継続して目標速度に近づくのは適切です。直前は停止状態であり、ノコギリ運転は発生していません。省エネのための惰行切替は後段で検討すべきですが、現時点の操作は安全・効率ともに妥当です。
17.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,17.0,なし（または停止）,0.0,70.0,35.27,2391.6,154.2,66.58,0.0,0.0,この先制限速度なし,391m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度を超えておらず、先行列車もなし。残距離2391.6mに対し必要ブレーキ距離66.58mは十分に余裕がある。定時到着まで154.2秒で、現在速度35.3km/hでは不足するため、加速を続けることは妥当。ノコギリ運転もなく安全性は確保。省エネ面はやや課題だが、加速フェーズとしては適切な操作。
18.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,18.0,なし（または停止）,0.0,70.0,36.49,2381.6,153.2,71.24,0.0,0.0,この先制限速度なし,381m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度を超えておらず、先行列車もなし。残距離2381.6mに対しブレーキ距離71.24mは十分で、加速フェーズでの力行は目標速度へ向けた適切な加速です。直前の操作は停止であり、ノコギリ運転は発生していません。省エネの惰行は後段で検討すべきですが、現段階では安全・効率ともに問題なく、快適性も保たれています。
19.0,T1,駅出発直後の加速フェーズ（20秒以内）,力行（加速）中,19.0,なし（または停止）,0.0,70.0,37.65,2371.3,152.2,75.79,0.0,0.0,この先制限速度なし,371m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限内で安全性に問題はなく、次駅までの残距離と到着時間から見ると現在の37.6 km/hでは平均速度が不足するため、加速を続けることは妥当です。前後列車なし、ブレーキ距離も十分に確保できており、ノコギリ運転は発生していません。エネルギー効率は後段で惰行へ切り替える余地がありますが、現段階の加速は適切です。
20.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,20.0,なし（または停止）,0.0,70.0,38.75,2360.7,151.2,80.23,0.0,0.0,この先制限速度なし,360m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,現在速度38.8km/hは制限70km/h以内で安全です。次駅まで2360.7m、残り151.2秒の到達には平均56km/hが必要なため、加速（力行）を継続するのは適切です。前後列車なし、ブレーキ距離も十分に確保されており安全リスクはありません。ノコギリ運転は発生せず、エネルギー効率はやや改善余地があります。
21.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,21.0,なし（または停止）,0.0,70.0,39.79,2349.8,150.2,84.55,0.0,0.0,この先制限速度なし,349m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度70km/hを大きく下回る39.8km/hで、次駅まで2.35km、残り150.2秒のため平均56.3km/hが必要です。現在の力行は速度を上げスケジュール遵守に寄与し、安全上問題はありません。ノコギリ運転もなく、効率はやや改善余地がありますが、適切な操作と判断し0.8とします。
22.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,なし（または停止）,0.0,70.0,40.77,2338.6,149.2,88.74,0.0,0.0,この先制限速度なし,338m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度70km/hを大きく下回る40.8km/hで、次駅までの残距離と残時刻から平均56.5km/hが必要です。現在の力行は速度向上に必要で、安全上の問題はなく、前方列車もなし。ノコギリ運転は発生せず、加速は定時到着に向けた適切な選択です。省エネはやや犠牲ですが、全体として妥当です。
23.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,23.0,なし（または停止）,0.0,70.0,41.7,2327.2,148.2,92.8,0.0,0.0,この先制限速度なし,327m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度内で安全性は確保されています。距離・時間から見ると平均56.6km/hが必要で、現在41.7km/hのため加速は妥当です。ノコギリ運転はなく、ブレーキも不要です。エネルギー効率はやや改善余地ありですが、全体的に適切な操作です。
24.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,24.0,なし（または停止）,0.0,70.0,42.59,2315.5,147.2,96.74,0.0,0.0,この先制限速度なし,315m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度内で安全性は確保されています。次駅までの残距離と時刻差から、現在の速度42.6km/hは目標平均速度56km/hに不足しており、加速は妥当です。前方に列車もなく、ノコギリ運転も発生していません。エネルギー効率はやや改善余地がありますが、定時性確保のため適切な操作と判断します。
25.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,25.0,なし（または停止）,0.0,70.0,43.46,2303.5,146.2,100.68,0.0,0.0,この先制限速度なし,303m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,現在速度43.5km/hは制限70km/h以内で安全です。次駅まで2303.5m、残り時間146.2秒から必要平均速度は約56km/hで、現在の加速は時刻通りに到達するために妥当です。加速が長時間続いている点はエネルギー効率で改善余地がありますが、ノコギリ運転や安全リスクはありません。
26.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,26.0,なし（または停止）,0.0,70.0,44.31,2291.3,145.2,104.63,0.0,0.0,この先制限速度なし,291m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,制限速度内で安全に走行中。次駅までの平均速度57km/hが必要なため、44.3km/hからの加速は妥当。前方列車なし、ブレーキ開始距離も十分に余裕があり、ノコギリ運転は発生していない。省エネと定時性のバランスが取れた適切な操作です。
27.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,なし（または停止）,0.0,70.0,45.16,2278.9,144.2,108.59,0.0,0.0,この先制限速度なし,278m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全だが、現在45 km/hは定時平均≈57 km/hに不足。駅まで距離と時間に余裕があるため、加速を続けるより早めに惰行へ切り替えてエネルギーを節約すべき。安全性は保たれるが効率面で改善余地あり。
28.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,28.0,なし（または停止）,0.0,70.0,45.99,2266.2,143.2,112.55,0.0,0.0,この先制限速度なし,266m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限内で先行列車もなし。駅までの残距離と残時間から平均57km/hが必要で、現在46km/hでは不足するため加速は妥当。ブレーキ距離も十分に余裕があり安全性は確保。ノコギリ運転は発生せず、エネルギー効率はやや改善余地あるが、定時到着を維持する上で適切な操作と判断できる。
29.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,29.0,なし（または停止）,0.0,70.0,46.8,2253.3,142.2,116.51,0.0,0.0,この先制限速度なし,253m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限内で前方列車もなく、ブレーキ距離に余裕があります。現在の平均到着速度を保つために46.8 km/hから加速は妥当ですが、長時間の力行は省エネ観点でやや過剰です。安全性は確保され快適性は普通です。
30.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,30.0,なし（または停止）,0.0,70.0,47.6,2240.2,141.2,120.47,0.0,0.0,この先制限速度なし,240m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限内で先行列車もなし。次駅まで2240 m、定時到着に必要な平均速度は約57 km/hで、現在の47.6 km/hは不足。ブレーキ距離も十分にあり減速は不要。巡航フェーズで速度不足を補うための力行は妥当で、ノコギリ運転も発生していない。エネルギー効率はやや低いが安全・定時性は確保できる。
31.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,31.0,なし（または停止）,0.0,70.0,48.39,2226.9,140.2,124.42,0.0,0.0,この先制限速度なし,226m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度を超えておらず、前方列車もなしで安全です。残距離と所要時間から平均速度57km/hが必要で、現在48.4km/hと遅れているため、加速はスケジュール遵守に妥当です。ブレーキ距離も十分に残っており、ノコギリ運転は発生していません。エネルギー効率は若干改善余地がありますが、全体として適切な操作です。
32.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,32.0,なし（または停止）,0.0,70.0,49.16,2213.3,139.2,128.37,0.0,0.0,この先制限速度なし,213m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度内で安全性は確保されています。先行列車なし、駅までの残距離と残時間から平均57km/hが必要で、現在49.2km/hと遅れているため、加速（力行）を続けるのは定時到着のために妥当です。ノコギリ運転はなく、エネルギー効率もスケジュール遵守の観点で許容範囲です。
33.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,33.0,なし（または停止）,0.0,70.0,49.93,2199.6,138.2,132.31,0.0,0.0,この先制限速度なし,199m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限内で安全性に問題はなく、先行列車もなし。残距離2199.6mに対し到着まで138.2秒と、平均57.3km/hが必要なため、現在の力行は定時達成に不可欠。直前は停止状態で、ノコギリ運転は発生していない。省エネと快適性はやや犠牲になるが、安全・定時性の観点で適切な操作です。
34.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,34.0,なし（または停止）,0.0,70.0,50.67,2185.6,137.2,136.24,0.0,0.0,この先制限速度なし,185m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.9,速度は制限内で先行列車もなし。残距離と残時刻から平均57km/hが必要で、現在は50.7km/hと遅れているため巡航中の加速は妥当。ブレーキ距離も十分に余裕があり、ノコギリ運転も発生していない。エネルギー効率はやや低いが安全・定時性は確保。
35.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,35.0,なし（または停止）,0.0,70.0,51.41,2171.4,136.2,140.16,0.0,0.0,この先制限速度なし,171m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で先行列車もなし。駅までの距離は十分でブレーキ開始のリスクは無い。現在の平均速度では時刻通りに到達できず、時刻遵守のために加速は妥当だが、35秒間の連続力行はエネルギー効率が低く、惰行や下り勾配の活用が不足している。安全は確保されているが省エネ・快適性に改善余地あり。
36.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,36.0,なし（または停止）,0.0,70.0,52.14,2157.1,135.2,144.07,0.0,0.0,この先制限速度なし,157m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,制限速度を超えておらず安全上の問題はないが、巡航フェーズで加速（力行）を36秒継続している点が非効率。定時到着まで余裕があり、惰行で省エネすべきである。前後列車なしで衝突リスクも低く、ノコギリ運転は発生していない。エネルギー消費と快適性の観点から評価はやや低く、現在の操作は安全だが最適とは言えず、評価は0.7とする。
37.0,T1,巡航フェーズ（駅間走行中）,力行（加速）中,37.0,なし（または停止）,0.0,70.0,52.85,2142.5,134.2,147.95,0.0,0.0,この先制限速度なし,142m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,制限速度を超えておらず、前方列車もなし。駅まで2142.5m、残り134.2秒で平均57.5km/hが必要だが現在52.9km/hなので、加速はスケジュール遵守に適切。ブレーキ距離も十分に残っており安全性は確保。ノコギリ運転はなく快適性・省エネ面で若干改善余地はあるが、全体として妥当な操作。
38.0,T1,巡航フェーズ（駅間走行中）,惰行中,0.3,力行（加速）,37.6,70.0,53.19,2127.7,133.2,150.36,0.0,0.0,この先制限速度なし,127m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全性は確保されていますが、現在の惰行は直前の長時間の力行からすぐに切り替わっており、残り距離と残時間から見ると平均57.5km/hが必要です。53.2km/hのまま惰行を続けると定時到着に遅れが生じる恐れがあり、省エネは評価できてもスケジュール遵守と効率性の観点で不適切です。ノコギリ運転は発生していません。
39.0,T1,巡航フェーズ（駅間走行中）,惰行中,1.3,力行（加速）,37.6,70.0,53.01,2113.0,132.2,149.33,0.0,0.0,この先制限速度なし,112m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全上の問題はありませんが、次駅まで2113 m・残り132.2 sの状況からは現在の53 km/hでは定時到着が困難です。直前の長時間の力行からすぐに惰行へ切り替えたため、加速が不足し省エネよりも遅延リスクが増大しています。安全は保たれるものの、効率・定時性の観点で不適切です。
40.0,T1,巡航フェーズ（駅間走行中）,惰行中,2.3,力行（加速）,37.6,70.0,52.82,2098.3,131.2,148.31,0.0,0.0,この先制限速度なし,98m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全距離も確保されていますが、直前の長時間の力行から2.3秒だけの惰行に切り替えたため、定時到着に必要な平均速度57.6km/hに対しやや遅れが生じる可能性があります。エネルギー効率と時刻遵守の観点で改善余地があり、快適性は保たれていますが最適とは言えません。
41.0,T1,巡航フェーズ（駅間走行中）,惰行中,3.3,力行（加速）,37.6,70.0,52.64,2083.6,130.2,147.3,0.0,0.0,この先制限速度なし,83m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全性は確保されていますが、次駅までの平均必要速度は約57.6km/hであり、現在の52.6km/hはやや不足しています。巡航フェーズで惰行を続けると定時性が損なわれる恐れがあり、エネルギーは節約できても効率が低下します。直前の長時間の力行からの切り替えは問題なく、ノコギリ運転は発生していません。安全は保たれていますが、スケジュール遵守と省エネのバランスが不十分です。
42.0,T1,巡航フェーズ（駅間走行中）,惰行中,4.3,力行（加速）,37.6,70.0,52.45,2069.0,129.2,146.29,0.0,0.0,この先制限速度なし,69m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.8,速度は制限内で安全距離も確保され、駅までの残距離とブレーキ距離からオーバーランの危険はありません。巡航フェーズでの惰行は省エネ的に適切ですが、現在の速度52.5 km/hは残り時間から求められる平均57.7 km/hよりやや低く、後続の下り勾配で加速できる前提が必要です。ノコギリ運転は前後の継続時間が条件を満たさないためなし。全体として安全だが若干効率に改善余地あり。
43.0,T1,巡航フェーズ（駅間走行中）,惰行中,5.3,力行（加速）,37.6,70.0,52.27,2054.5,128.2,145.29,0.0,0.0,この先制限速度なし,54m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全です。巡航フェーズで惰行を続け省エネですが、現在52.3km/hは次駅到達に必要な平均57.7km/hより低く、遅延リスクがあります。ノコギリ運転はなし。総合的に安全は保たれるが効率面で改善が必要です。
44.0,T1,巡航フェーズ（駅間走行中）,惰行中,6.3,力行（加速）,37.6,70.0,52.09,2040.0,127.2,144.3,0.0,0.0,この先制限速度なし,39m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.5,速度は制限内で安全性は確保されていますが、次駅までの平均速度57.7km/hに対し現在52.1km/hと遅れており、惰行に切り替えるとさらに減速し遅延リスクが増大します。エネルギー節約は評価できますが、定時到着を維持するためにはもう少し加速が必要です。ノコギリ運転は発生していません。
45.0,T1,巡航フェーズ（駅間走行中）,惰行中,7.3,力行（加速）,37.6,70.0,51.91,2025.5,126.2,143.31,0.0,0.0,この先制限速度なし,25m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全性は確保されていますが、次駅までの平均必要速度は約57.8km/hです。現在51.9km/hで惰行を続けると遅れが生じ、後続の加速が必要になるため省エネ効果が相殺されます。直前の長時間の力行からの切り替えは問題ありませんが、巡航フェーズでの惰行はやや不適切です。
46.0,T1,巡航フェーズ（駅間走行中）,惰行中,8.3,力行（加速）,37.6,70.0,51.72,2011.1,125.2,142.33,0.0,0.0,この先制限速度なし,11m先に下り勾配6.7‰あり,先行列車なし,後続列車なし,0.6,速度は制限内で安全性は確保されていますが、次駅までの平均速度57.9km/hが必要なところ、現在51.7km/hで惰行を続けているため定時到着が危うくなります。省エネは良いものの、時刻通りに走るための加速が不足しており、改善が必要です。
47.0,T1,巡航フェーズ（駅間走行中）,惰行中,9.3,力行（加速）,37.6,70.0,51.59,1996.8,124.2,155.08,0.0,-6.7,この先制限速度なし,796m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全性は確保されています。前回の力行が長く、現在は惰行に切り替えているためエネルギー消費は抑えられますが、残距離と時刻から見ると平均57.9km/hが必要で、現在の51.6km/hはやや遅れ気味です。勾配が下りで自然加速が期待できるものの、スケジュール維持のために後続で加速が必要になる可能性があります。快適性・効率性の観点でやや改善余地あり。
48.0,T1,巡航フェーズ（駅間走行中）,惰行中,10.3,力行（加速）,37.6,70.0,51.64,1982.5,123.2,155.39,0.0,-6.7,この先制限速度なし,782m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.8,速度は制限内で先行列車もなし、ブレーキ距離も十分に余裕があります。巡航フェーズでの惰行は下り勾配を利用した省エネ運転として適切です。現在の時刻で定時遅延はなく、直前の力行からの切り替えは5秒未満の連続ではないためノコギリ運転もありません。エネルギー効率と安全性は保たれているが、速度が平均到達速度よりやや低いため若干の加速余地は残ります。
49.0,T1,巡航フェーズ（駅間走行中）,惰行中,11.3,力行（加速）,37.6,70.0,51.69,1968.1,122.2,155.7,0.0,-6.7,この先制限速度なし,768m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,制限速度内で安全性は確保されていますが、次駅までの平均速度は約58km/h必要とされるのに現在51.7km/hで惰行を続けており、定時性がやや低下する恐れがあります。エネルギーは節約できるものの、スピード不足のため後続で加速が必要となり、効率面で改善余地があります。ノコギリ運転は発生していません。
50.0,T1,巡航フェーズ（駅間走行中）,惰行中,12.3,力行（加速）,37.6,70.0,51.75,1953.7,121.2,156.0,0.0,-6.7,この先制限速度なし,753m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,現在速度51.8km/hは制限70km/h以内で安全ですが、次駅までの平均必要速度は約58km/hであり、現在の惰行では到着遅延のリスクがあります。勾配が下りで自然加速が期待できるものの、スケジュール遵守の観点からは加速に切り替える方が適切です。安全性は確保されているため大きな減点はありませんが、効率と定時性に改善余地があります。
51.0,T1,巡航フェーズ（駅間走行中）,惰行中,13.3,力行（加速）,37.6,70.0,51.8,1939.4,120.2,156.31,0.0,-6.7,この先制限速度なし,739m先に上り勾配12.5‰あり,先行列車なし,後続列車なし,0.7,速度は制限内で安全距離も確保され、オーバーランリスクはなし。巡航フェーズでの惰行はエネルギー節約に有効だが、現在の平均到達速度（約58km/h）に対し51.8km/hとやや遅く、定時性にやや不安が残る。加速が必要なタイミングを見極める余地はあるが、直前の加速からの切替は5秒未満でなくノコギリ運転は発生していない。総合的に安全・快適は良好だが効率面で改善余地あり。
