time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,forward_observed_delay,mode,reward,reason
94.0,Train11,巡航フェーズ（駅間走行中）,惰行中,26.0,力行（加速）,6.0,70.0,70.0,59.36,60.1,865.1,84.0,158.13441891482137,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方865.5m先を0.0km/h,後続列車なし,30.0,13.0,未発車,90.0,60.1,0.0,normal,0.9,巡航フェーズでrequired_speed(60.1km/h)にほぼ合致し、制限速度・CBTCを遵守、ノコギリ運転なし、間隔問題もなく、惰行でエネルギー効率的に走行しているため高評価。
165.4999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.7,力行（加速）,0.1,70.0,70.0,27.47,27.5,38.6,14.5,35.75049287054656,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方423.4m先を47.2km/h,後続列車なし,30.0,0.0,発車済み,90.0,27.5,0.0,normal,0.0,短時間の力行→ブレーキ切替が合理的根拠なくノコギリ運転と判定され、上限rewardが0.0点となった。
32.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,18.0,惰行,2.0,70.0,70.0,48.82,70.0,1908.6,98.0,129.21684555825655,0.0,-2.1,この先制限速度なし,118m先に下り勾配6.7‰あり,前方1546.4m先を56.8km/h,後続列車なし,30.0,75.0,未発車,90.0,70.0,0.0,normal,1.0,先行列車との間隔は十分で安全、速度は制限・CBTC内でrequired_speed未達のため加速は適切と判断し、全項目で問題なし。
173.29999999999953,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.5,力行（加速）,0.5,70.0,15.9,20.65,70.0,47.5,6.7,20.25197625412307,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方62.0m先を15.2km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,normal,0.0,CBTC信号速度15.9km/hを2km/h超える20.6km/hで走行し、即時0点ルールに該当するためrewardは0.0とした。
59.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,3.0,惰行,2.0,70.0,70.0,54.94,56.9,1471.4,119.0,158.43918884537032,0.0,0.0,この先制限速度なし,481m先に上り勾配12.5‰あり,前方1471.8m先を0.0km/h,後続列車なし,0.0,18.0,未発車,120.0,56.9,0.0,normal,0.2,巡航フェーズでrequired_speed未達の状態で不必要にブレーキし、保持時間が7秒未満の逆転操作がノコギリ運転と判定されたため低評価。
21.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,惰行,6.0,70.0,70.0,33.02,70.0,2061.1,60.0,59.63152495488287,0.0,-2.1,この先制限速度なし,271m先に下り勾配6.7‰あり,前方995.9m先を63.0km/h,後続列車なし,60.0,116.0,未発車,60.0,70.0,0.0,normal,0.9,制限速度・CBTCを遵守し、前方列車との間隔も十分。速度が要求値未達だが加速中であり、巡航フェーズでの力行は適切な操作と判断できる。
155.29999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.4000000000000004,力行（加速）,4.0,70.0,29.6,44.54,44.5,91.0,22.7,93.27611556614906,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方91.4m先を0.0km/h,後続列車なし,90.0,11.7,未発車,30.0,18.3,0.0,anti_mid_stop,0.0,CBTC信号速度29.6km/hを2km/h以上超える44.5km/hで走行しており、即reward0.0ルールに該当するため評価は0.0となる。
52.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,6.0,70.0,70.0,34.68,53.0,1712.6,126.0,70.206802088029,0.0,-6.7,この先制限速度なし,この先目立った勾配なし,前方1712.9m先を0.0km/h,後続列車なし,0.0,25.0,未発車,120.0,53.0,0.0,normal,0.9,巡航フェーズでrequired_speed未達のため加速は適切、制限速度・CBTC遵守、ノコギリ運転なし、前方列車との間隔も十分。
36.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,5.0,力行（加速）,32.0,70.0,70.0,40.19,61.5,1846.9,131.0,88.01211393571906,0.0,-2.1,この先制限速度なし,56m先に下り勾配6.7‰あり,前方1824.4m先を14.6km/h,後続列車なし,0.0,41.0,未発車,120.0,61.5,0.0,normal,0.2,巡航フェーズでrequired_speed未達の状態でブレーキをかけており、不要な減速で遅延とエネルギー浪費を招くため低評価とした。
195.09999999999954,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,0.1,70.0,6.0,11.7,70.0,51.3,0.0,6.51882707116194,17.2,9.2,この先制限速度なし,この先目立った勾配なし,前方51.7m先を0.0km/h,後続列車なし,90.0,0.0,未発車,30.0,70.0,28.1,normal,0.0,CBTC信号速度6km/hを超えて11.7km/hで走行し、即時0点ルールに該当するため。
45.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,17.0,ブレーキ（減速）,6.0,70.0,70.0,43.41,70.0,1864.7,30.0,102.49478123666186,0.0,-2.1,この先制限速度なし,74m先に下り勾配6.7‰あり,前方694.3m先を62.8km/h,後続列車なし,90.0,122.0,未発車,30.0,60.0,0.0,anti_mid_stop,1.0,先行列車が前方に塞がっているため駅間停車防止モードと判定し、target_speed_no_stop以下での加速は適切で、速度・CBTC・制限速度違反なし、ノコギリ運転でもなく、間隔も適正なので高評価とした。
177.89999999999995,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,6.9999999999999964,力行（加速）,21.0,70.0,28.3,44.13,70.0,87.5,0.1,91.58566128342551,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方87.9m先を0.0km/h,後続列車なし,90.0,0.0,未発車,30.0,70.0,10.9,anti_mid_stop,0.0,CBTC信号速度28.3km/hを44.1km/hで走行し、上限を2km/h超過しているため即時0点とした。
33.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,ブレーキ（減速）,6.0,70.0,70.0,28.14,70.0,1986.7,30.0,43.407493102606885,0.0,-2.1,この先制限速度なし,196m先に下り勾配6.7‰あり,前方605.8m先を63.2km/h,後続列車なし,90.0,134.0,未発車,30.0,58.9,0.0,anti_mid_stop,0.9,先行列車が前方に塞いでいるため駅間停車防止モードと判定し、target_speed_no_stop以下での加速は適切であり、速度超過やCBTC違反はなく、ノコギリ運転でもないため高評価とした。
152.1999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.6,力行（加速）,0.30000000000000004,70.0,38.1,29.22,29.2,47.8,27.8,40.423033133312785,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方118.3m先を29.0km/h,後続列車なし,60.0,0.0,発車済み,60.0,29.2,0.0,normal,0.0,力行から惰行への短時間切替に合理的根拠がなくノコギリ運転と判定され、reward上限が0.0となった。
65.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,ブレーキ（減速）,6.0,70.0,70.0,34.4,70.0,1581.1,69.0,62.843590365931135,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方1264.6m先を52.9km/h,後続列車なし,60.0,72.0,未発車,60.0,70.0,0.0,normal,0.4,直前の短時間ブレーキ後にすぐ加速したためノコギリ運転と判定され、reward上限が0.3〜0.5に制限された。
166.7999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.899999999999993,力行（加速）,8.0,70.0,70.0,43.25,43.2,76.6,13.2,88.00806167656921,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方688.2m先を52.8km/h,後続列車なし,0.0,0.0,発車済み,120.0,43.2,0.0,normal,0.0,delta_stop が -11.41 m で高速域の許容範囲 -5 m を下回り、駅手前でのオーバーランが確実なため即時0点とする。
189.8999999999991,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.600000000000001,力行（加速）,0.1,70.0,70.0,5.21,70.0,1.8,0.0,1.2946766957785931,10.0,9.2,この先制限速度なし,この先目立った勾配なし,前方1493.6m先を63.2km/h,後続列車なし,0.0,0.0,発車済み,120.0,70.0,0.0,normal,0.9,次駅減速フェーズでブレーキが適切にかかり、delta_stopが0.51mで停止位置が高精度、制限速度・CBTC遵守、ノコギリ運転なし、間隔も安全なため高評価。
198.89999999999932,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.800000000000002,惰行,0.1,70.0,0.0,0.88,70.0,44.6,0.0,0.036968820126046804,21.0,9.2,この先制限速度なし,この先目立った勾配なし,前方46.4m先を5.1km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,normal,0.2,駅手前で過度に早いブレーキにより停止位置が大幅に手前となり、低速域での早すぎる減速と評価されたため低評価とした。
62.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,4.0,70.0,70.0,33.44,70.0,1612.3,31.0,59.412517074307075,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方739.3m先を62.9km/h,後続列車なし,90.0,105.0,未発車,30.0,62.7,0.0,anti_mid_stop,0.2,先行列車が前方に塞がっているため駅間停車防止モードで、target_speed_no_stop を下回る過度な減速とノコギリ運転が判定され、rewardは上限0.3に抑えて0.2とした。
182.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,10.0,惰行,6.0,70.0,70.0,43.79,70.0,162.0,0.0,90.19520311600928,3.0,9.2,この先制限速度なし,この先目立った勾配なし,前方380.3m先を41.3km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.2,次駅減速フェーズで加速しており、必要なブレーキ開始が遅れ停車位置確保が危険なため低評価。
182.0999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.8999999999999999,力行（加速）,0.1,70.0,0.0,32.3,70.0,42.9,0.0,49.33202063772171,4.2,9.2,この先制限速度なし,この先目立った勾配なし,前方43.4m先を0.3km/h,後続列車なし,90.0,0.0,未発車,30.0,70.0,15.1,anti_mid_stop,0.0,CBTC信号速度0km/hを2km/h以上超過し安全違反となったため即時0点とした。
192.29999999999953,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,5.899999999999995,惰行,0.1,70.0,70.0,22.04,70.0,20.5,0.0,23.059284476384736,12.4,9.2,この先制限速度なし,この先目立った勾配なし,前方1031.0m先を59.4km/h,後続列車なし,30.0,0.0,発車済み,90.0,70.0,0.0,normal,0.9,ブレーキが適切に実施され、delta_stop‑2.56mは許容範囲内で停止位置は確保でき、速度・信号・間隔すべて安全基準を満たすため高評価。
161.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,ブレーキ（減速）,6.0,70.0,70.0,39.46,70.0,498.0,19.0,76.2228537705379,0.0,6.1,この先制限速度なし,308m先に上り勾配9.2‰あり,前方1487.1m先を59.0km/h,後続列車なし,0.0,0.0,発車済み,120.0,70.0,0.0,normal,1.0,巡航フェーズでrequired_speed未達だが加速中で適切。制限速度・CBTC遵守、前方列車との間隔十分、ノコギリ運転なし。
205.2999999999993,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.30000000000000004,力行（加速）,0.1,70.0,70.0,13.57,0.0,0.0,0.0,9.86154383162712,25.4,0.0,この先制限速度なし,この先目立った勾配なし,前方1757.2m先を63.0km/h,後続列車なし,0.0,0.0,発車済み,120.0,0.0,0.0,normal,0.0,ブレーキ中にdelta_stopが-9.86mでオーバーランが確実と判定され、即0.0ルールが適用されたため。
192.3999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.100000000000001,惰行,0.1,70.0,70.0,30.6,70.0,41.6,0.0,44.306859512062715,12.5,9.2,この先制限速度なし,この先目立った勾配なし,前方386.3m先を46.0km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.0,0.1秒の惰行から即ブレーキへの切替がノコギリ運転と判定され、reward上限が0.0となった。
167.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,力行（加速）,4.0,70.0,70.0,39.38,70.0,327.9,13.0,75.91705933094103,0.0,6.1,この先制限速度なし,137m先に上り勾配9.2‰あり,前方396.8m先を28.8km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.2,required_speed 70km/hに対し現在速度39.4km/hで惰行、必要速度未達かつノコギリ運転で評価を大幅に減点し、上限0.3に抑えて0.2とした。
60.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,1.0,70.0,70.0,25.88,70.0,1604.2,101.0,35.70648290172749,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方1550.9m先を22.3km/h,後続列車なし,30.0,47.0,未発車,90.0,70.0,0.0,normal,0.0,直前の短時間力行から惰行への不合理な切替がノコギリ運転と判定され、reward上限が0.0に制限されたため。
145.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,15.0,ブレーキ（減速）,2.0,70.0,70.0,59.6,63.8,424.0,35.0,171.93761151198802,0.0,6.1,この先制限速度なし,233m先に上り勾配9.2‰あり,前方738.3m先を45.0km/h,後続列車なし,0.0,0.0,発車済み,120.0,63.8,0.0,normal,0.9,巡航フェーズでrequired_speed未達だが加速を継続し、制限速度・CBTC遵守、先行列車との安全距離確保の上で適切な操作と判断したため高評価。
165.49999999999997,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,4.599999999999998,力行（加速）,8.0,70.0,70.0,47.14,47.1,92.9,14.5,104.34439930647947,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方685.5m先を52.4km/h,後続列車なし,0.0,0.0,発車済み,120.0,47.1,0.0,normal,0.0,delta_stopが-11.44mでブレーキ中にも関わらずオーバーランが確実と判断され、即0.0ルールが適用されたためrewardは0.0とした。
48.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,24.0,70.0,70.0,52.19,70.0,1817.8,101.0,147.35885866770622,0.0,-2.1,この先制限速度なし,27m先に下り勾配6.7‰あり,前方1663.9m先を38.1km/h,後続列車なし,30.0,59.0,未発車,90.0,70.0,0.0,normal,0.2,巡航フェーズでrequired_speed(70km/h)未達のままブレーキを続け、先行列車も遠く安全余裕があるため不必要な減速となり定時性と省エネ性を著しく損なう。
176.79999999999933,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,2.9000000000000012,70.0,70.0,15.39,0.0,0.0,3.2,12.676686929844141,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方757.7m先を55.7km/h,後続列車なし,0.0,0.0,発車済み,120.0,0.0,0.0,normal,0.0,delta_stopが-12.68mで高速域におけるオーバーランが確実なため、即時0点ルールが適用される。
21.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,1.0,70.0,70.0,39.45,70.0,2037.9,30.0,84.83509773324599,0.0,-2.1,この先制限速度なし,247m先に下り勾配6.7‰あり,前方446.4m先を62.8km/h,後続列車なし,90.0,146.0,未発車,30.0,55.8,0.0,anti_mid_stop,0.9,先行が塞ぎ駅間停車防止モードで、target_speed_no_stop以下の速度で合理的に加速中。制限速度・CBTC遵守、ノコギリ運転なし、間隔安全のため高評価。
172.99999999999955,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,3.1000000000000014,力行（加速）,0.1,70.0,70.0,25.65,25.6,17.2,7.0,31.19157865186494,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方721.4m先を54.7km/h,後続列車なし,0.0,0.0,発車済み,120.0,25.6,0.0,normal,0.0,ブレーキ中にdelta_stopが-13.99mで、低速域でも-1m以下となりオーバーランが確実なため即時0点とした。
195.39999999999986,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.5,力行（加速）,0.1,70.0,70.0,38.9,70.0,65.4,0.0,71.34392517529771,15.5,9.2,この先制限速度なし,この先目立った勾配なし,前方1653.8m先を63.0km/h,後続列車なし,0.0,0.0,発車済み,120.0,70.0,0.0,normal,0.0,delta_stopが-5.94mでオーバーランがほぼ確実、即0.0ルールに該当するためrewardは0.0となる。
174.29999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,0.4,ブレーキ（減速）,6.0,70.0,70.0,31.1,70.0,93.7,5.7,45.757294760226046,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方1311.6m先を63.3km/h,後続列車なし,0.0,0.0,発車済み,120.0,70.0,0.0,normal,0.2,減速フェーズで加速し停止位置確保が不適切、かつノコギリ運転（短時間切替）により評価が大幅に低下。
152.5999999999994,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,力行（加速）,0.1,70.0,0.0,7.12,8.9,30.2,25.4,2.416893020868885,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方30.5m先を0.0km/h,後続列車なし,60.0,0.0,未発車,60.0,8.9,15.6,anti_mid_stop,0.0,CBTC信号0km/hに対し7.1km/hで走行し2km/h超過しているため即時0点とし、他項目は減点対象。
127.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,10.0,惰行,6.0,70.0,70.0,57.64,70.0,773.1,51.0,174.08597952674253,0.0,0.0,この先制限速度なし,183m先に上り勾配6.1‰あり,前方773.5m先を0.0km/h,後続列車なし,60.0,10.0,未発車,60.0,70.0,0.0,normal,1.0,巡航フェーズでrequired_speed未達だが加速中で適切、制限速度・CBTC信号を遵守、先行列車との間隔安全、ノコギリ運転なし。
97.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,ブレーキ（減速）,5.0,70.0,70.0,47.59,70.0,1157.0,40.0,119.42352931395011,0.0,0.0,この先制限速度なし,167m先に上り勾配12.5‰あり,前方869.2m先を50.4km/h,後続列車なし,90.0,70.0,未発車,30.0,62.4,0.0,anti_mid_stop,0.2,先行列車が塞ぎanti_mid_stopモードで、target_speed_no_stop以下の過度な惰行とノコギリ運転により評価が低下し、上限0.3に抑えて0.2とした。
21.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,惰行,4.0,70.0,70.0,35.7,70.0,2043.0,60.0,69.61065549726152,0.0,-2.1,この先制限速度なし,253m先に下り勾配6.7‰あり,前方977.9m先を63.0km/h,後続列車なし,60.0,116.0,未発車,60.0,69.6,0.0,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop未満の加速は適切だが、惰行→力行への短時間切替に合理的根拠がなくノコギリ運転と判定し、上限0.2点に抑えた。
176.49999999999935,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,3.700000000000002,力行（加速）,0.5,70.0,14.8,19.27,70.0,29.8,3.5,17.643626035787662,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方60.4m先を20.9km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,normal,0.0,CBTC信号速度14.8km/hを2km/h超える19.3km/hで走行し、即時0点ルールに該当するためrewardは0.0とした。
196.49999999999798,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.6000000000000003,力行（加速）,0.4,70.0,34.3,0.51,70.0,40.6,0.0,0.012417714018078825,16.6,9.2,この先制限速度なし,この先目立った勾配なし,前方105.5m先を28.1km/h,後続列車なし,90.0,0.0,発車済み,30.0,70.0,0.0,normal,0.0,直前の力行→惰行が7秒未満で合理的理由がなくノコギリ運転と判定され、reward上限が0.0となる。
180.6999999999998,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.400000000000001,惰行,0.1,70.0,11.8,36.05,70.0,56.2,0.0,61.35239686296926,2.8,9.2,この先制限速度なし,この先目立った勾配なし,前方56.6m先を0.0km/h,後続列車なし,90.0,0.0,未発車,30.0,70.0,13.7,anti_mid_stop,0.0,CBTC信号速度を2km/h以上超過しているため即時0点とし、安全違反と判断した。
138.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,8.0,ブレーキ（減速）,6.0,70.0,70.0,33.58,37.5,331.0,42.0,55.35043321452095,0.0,6.1,この先制限速度なし,140m先に上り勾配9.2‰あり,前方560.8m先を41.8km/h,後続列車なし,30.0,0.0,発車済み,90.0,37.5,0.0,normal,1.0,先行列車が十分に前方にあり衝突リスクなし、現在速度は制限・CBTC内で必要速度未達のため加速は適切。delta_stopが大きくブレーキ開始前で、全項目安全基準を満たす。
21.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,11.0,惰行,6.0,70.0,70.0,30.35,70.0,2095.6,131.0,50.44219839303701,0.0,-2.1,この先制限速度なし,305m先に下り勾配6.7‰あり,前方1971.8m先を34.1km/h,後続列車なし,0.0,56.0,未発車,120.0,70.0,0.0,normal,1.0,巡航フェーズでrequired_speed未達のため加速は適切。制限速度・CBTC信号遵守、先行列車との間隔安全、ノコギリ運転なしで評価が高く、rewardは1.0。
187.99999999999972,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.4,力行（加速）,0.1,70.0,70.0,32.28,70.0,38.5,0.0,49.27135929339359,8.1,9.2,この先制限速度なし,この先目立った勾配なし,前方524.5m先を49.9km/h,後続列車なし,30.0,0.0,発車済み,90.0,70.0,0.0,normal,0.0,delta_stopが-10.77mでブレーキ中にも関わらずオーバーランがほぼ確実と判定され、即reward0.0ルールが適用されたため0.0とした。
21.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,22.0,ブレーキ（減速）,30.0,70.0,70.0,40.59,70.0,2037.0,95.0,89.75302390162649,0.0,-2.1,この先制限速度なし,247m先に下り勾配6.7‰あり,前方1494.4m先を61.4km/h,後続列車なし,30.0,86.0,未発車,90.0,70.0,0.0,normal,1.0,巡航フェーズでrequired_speed未達だが加速中。制限速度・CBTC遵守、車間安全、ノコギリ運転なし、停止位置も確保できるため最高評価。
158.99999999999977,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,0.1,ブレーキ（減速）,0.5,70.0,4.4,34.67,34.7,50.6,19.0,56.779608568827484,0.0,9.2,この先制限速度なし,この先目立った勾配なし,前方50.9m先を0.0km/h,後続列車なし,90.0,8.0,未発車,30.0,12.9,0.0,anti_mid_stop,0.0,CBTC信号速度4.4km/hを大幅に上回る34.7km/hで走行しており、即時安全違反となるためrewardは0.0とする。
180.9999999999999,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,0.1,力行（加速）,0.1,70.0,70.0,39.64,70.0,74.5,0.0,74.05847701808015,1.1,9.2,この先制限速度なし,この先目立った勾配なし,前方465.8m先を47.4km/h,後続列車なし,60.0,0.0,発車済み,60.0,70.0,0.0,normal,0.9,ブレーキ操作が減速フェーズに適合し、delta_stopが0.44mで適切なブレーキ開始位置であり、速度・信号遵守・間隔も問題なく高評価とする。
