time,train_id,phase,current_notch,holding_time,prev_notch,prev_notch_duration,speed_limit,signal_speed,current_speed,required_speed,dist_to_next_station,time_to_next_station,req_stop_dist,delay,current_gradient,next_limit_info,next_gradient_info,forward_info,backward_info,forward_train_delay,forward_clear_remaining_time,forward_departed_next,standard_headway,target_speed_no_stop,mode,reward,reason
26.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,27.0,ブレーキ（減速）,30.0,70.0,55.3,45.33,70.0,1977.3,15.0,111.63717076016556,0.0,-2.1,この先制限速度なし,187m先に下り勾配6.7‰あり,前方215.3m先を57.7km/h,後続列車なし,10.0,172.0,未発車,25.0,46.5,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モードで、現在速度は target_speed_no_stop 付近で加速中。上限超過や信号違反はなく、適切な運転と判断した。
130.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,惰行,18.0,70.0,70.0,45.75,70.0,892.3,26.0,94.62496870961346,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方803.5m先を28.9km/h,後続列車なし,10.0,83.0,未発車,25.0,62.4,anti_mid_stop,0.9,先行列車が塞ぎ駅間停車防止モードで、target_speed_no_stop以下での加速は適切かつ速度・信号・制限をすべて遵守しているため高評価。
154.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,6.0,ブレーキ（減速）,2.0,70.0,70.0,36.29,70.0,331.1,24.0,64.56534745511843,0.0,6.1,この先制限速度なし,141m先に上り勾配9.2‰あり,前方331.5m先を0.0km/h,後続列車なし,10.0,29.0,未発車,40.0,37.0,anti_mid_stop,0.9,先行列車が停車しているため駅間停車防止モード。現在速度はtarget_speed_no_stop付近で惰行維持し、上限超過やノコギリ運転はなく安全かつ省エネである。
82.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,9.0,ブレーキ（減速）,6.0,70.0,70.0,43.25,70.0,1270.1,35.0,98.88063512510665,0.0,0.0,この先制限速度なし,280m先に上り勾配12.5‰あり,前方744.5m先を61.0km/h,後続列車なし,10.0,101.0,未発車,40.0,50.6,anti_mid_stop,0.9,先行列車が塞いで駅間停車防止モード。現在はtarget_speed_no_stop未満で加速中であり、上限超過やノコギリ運転はなく安全・効率的と判断し高評価。
57.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,5.0,70.0,70.0,42.12,70.0,1637.7,30.0,93.83970953753983,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方677.7m先を62.4km/h,後続列車なし,10.0,126.0,未発車,40.0,55.5,anti_mid_stop,0.2,先行列車が塞ぎ駅間停車防止モードで、target_speed_no_stopを大きく下回る惰行と、7秒未満の切替がノコギリ運転と判定され、上限0.3点以下に抑えられた。
71.0,Train11,巡航フェーズ（駅間走行中）,惰行中,13.0,力行（加速）,6.0,70.0,70.0,49.14,70.0,1380.0,23.0,127.21185500173357,0.0,0.0,この先制限速度なし,389m先に上り勾配12.5‰あり,前方524.5m先を63.0km/h,後続列車なし,10.0,120.0,未発車,32.0,48.5,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モードと判定し、現在速度はtarget_speed_no_stop付近で惰行、制限速度・CBTC遵守、ノコギリ運転なしで安全かつ省エネと評価した。
151.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,3.0,70.0,70.0,52.63,70.0,524.6,27.0,134.64180336165873,0.0,6.1,この先制限速度なし,334m先に上り勾配9.2‰あり,前方525.0m先を0.0km/h,後続列車なし,10.0,32.0,未発車,40.0,54.8,anti_mid_stop,0.2,先行列車が塞いでいるため駅間停車防止モード。速度はtarget_speed_no_stop未満で適切だが、加速後すぐ惰行へ切替えたことに合理的理由がなくノコギリ運転と判定され、reward上限0.2となる。
130.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,16.0,ブレーキ（減速）,6.0,70.0,70.0,44.64,70.0,973.8,26.0,90.13804933266694,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方885.0m先を28.9km/h,後続列車なし,10.0,68.0,未発車,25.0,69.2,normal,0.9,巡航フェーズでrequired_speed未達だが加速中であり、制限速度・CBTC遵守、先行列車との間隔も安全なため高評価とする。
142.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,惰行,9.0,70.0,70.0,40.76,70.0,584.4,26.0,81.2758928614457,0.0,6.1,この先制限速度なし,394m先に上り勾配9.2‰あり,前方565.7m先を13.3km/h,後続列車なし,10.0,56.0,未発車,25.0,43.3,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モードと判定し、target_speed_no_stop 43.3km/h を超えずに加速しているため評価が高く、即時0点要因はなし。
187.1999999999996,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,1.7000000000000004,惰行,0.1,70.0,0.0,15.07,70.0,48.3,0.0,10.804720862850049,9.3,9.2,この先制限速度なし,この先目立った勾配なし,前方48.7m先を0.0km/h,後続列車なし,10.0,3.8,未発車,32.0,13.6,anti_mid_stop,0.2,先行列車が塞いでいる駅間停車防止モードだが、CBTC0km/hに対し早すぎるブレーキでdelta_stopが37.5mと大幅に手前で停止し、停止位置誤差が大きいため0.2とした。
24.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,11.0,惰行,6.0,70.0,70.0,28.64,70.0,2110.0,16.0,44.95360846825415,0.0,-2.1,この先制限速度なし,320m先に下り勾配6.7‰あり,前方316.4m先を56.0km/h,後続列車なし,10.0,174.0,未発車,25.0,49.6,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モードと判定し、target_speed_no_stop以下での加速は適切であり、速度・信号・間隔すべて遵守しているため高評価。
28.0,Train11,巡航フェーズ（駅間走行中）,惰行中,2.0,力行（加速）,27.0,70.0,56.5,46.15,70.0,1951.7,15.0,115.65645020637102,0.0,-2.1,この先制限速度なし,161m先に下り勾配6.7‰あり,前方222.3m先を59.4km/h,後続列車なし,10.0,170.0,未発車,25.0,46.7,anti_mid_stop,1.0,先行列車が塞いでいる駅間停車防止モードで、現在速度はtarget_speed_no_stop付近の惰行でCBTC・制限速度を遵守し、ノコギリ運転や間隔不適切もなく安全かつ効率的な運転と判断した。
79.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,9.0,70.0,70.0,42.93,70.0,1292.1,16.0,97.4401528616863,0.0,0.0,この先制限速度なし,302m先に上り勾配12.5‰あり,前方454.1m先を62.4km/h,後続列車なし,10.0,119.0,未発車,25.0,45.5,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モードで、現在速度はtarget_speed_no_stop付近で惰行しており、制限速度・CBTC遵守、間隔・ノコギリ運転なしで適切な運転と判断した。
30.0,Train11,巡航フェーズ（駅間走行中）,ブレーキ（減速）中,1.0,力行（加速）,6.0,70.0,59.1,45.09,70.0,1934.1,15.0,110.47376415827749,0.0,-2.1,この先制限速度なし,144m先に下り勾配6.7‰あり,前方238.1m先を61.1km/h,後続列車なし,10.0,183.0,未発車,25.0,43.0,anti_mid_stop,0.4,先行列車が塞いで駅間停車防止モード。target_speed_no_stop超過の力行はなくブレーキは適切だが、直前の力行→ブレーキが7秒未満で合理的理由がなくノコギリ運転と判定され、reward上限0.5に抑えて0.4とした。
70.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,3.0,ブレーキ（減速）,6.0,70.0,70.0,26.46,70.0,1608.5,15.0,37.31575947632461,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方613.6m先を62.9km/h,後続列車なし,10.0,143.0,未発車,25.0,49.7,anti_mid_stop,0.5,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop以下の加速は適切だが、ブレーキから3秒の力行への短時間切替はノコギリ運転と判定され、reward上限を0.5に抑えた。
90.0,Train11,巡航フェーズ（駅間走行中）,惰行中,22.0,力行（加速）,10.0,70.0,70.0,39.95,70.0,1288.2,18.0,84.51845838095193,0.0,0.0,この先制限速度なし,298m先に上り勾配12.5‰あり,前方642.4m先を62.5km/h,後続列車なし,10.0,123.0,未発車,25.0,44.7,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モードと判断し、速度44.7km/hの上限内で惰行は適切と評価した。
130.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,惰行,6.0,70.0,70.0,46.28,70.0,822.2,41.0,96.80464407056765,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方813.0m先を9.4km/h,後続列車なし,10.0,53.0,未発車,40.0,66.9,anti_mid_stop,0.4,先行列車が塞いでいる駅間停車防止モードでtarget_speed_no_stop未満の加速は適切だが、惰行→力行が7秒未満で合理的理由がなくノコギリ運転と判定され、reward上限0.5に抑えられた。
121.0,Train11,巡航フェーズ（駅間走行中）,惰行中,10.0,力行（加速）,6.0,70.0,70.0,53.7,70.0,991.3,33.0,151.48836130033376,0.0,0.0,この先制限速度なし,1m先に上り勾配12.5‰あり,前方885.7m先を31.5km/h,後続列車なし,10.0,70.0,未発車,32.0,53.0,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop付近で惰行を維持し、制限速度・CBTC信号を遵守しているため高評価。
137.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,15.0,ブレーキ（減速）,6.0,70.0,70.0,42.38,70.0,870.4,33.0,81.33014495466007,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方858.4m先を10.7km/h,後続列車なし,10.0,69.0,未発車,32.0,63.5,anti_mid_stop,1.0,先行列車が遅延して塞いでいるため駅間停車防止モード。現在速度が target_speed_no_stop 未満で加速中であり、制限速度・CBTC遵守、間隔も安全範囲内のため最高評価とした。
49.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,12.0,ブレーキ（減速）,6.0,70.0,70.0,36.17,70.0,1885.9,22.0,71.43836850922618,0.0,-2.1,この先制限速度なし,95m先に下り勾配6.7‰あり,前方645.4m先を62.9km/h,後続列車なし,10.0,157.0,未発車,32.0,48.0,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モード。target_speed_no_stop以下で力行中であり、低速は加速中のため減点対象外。安全・信号順守・間隔適正で高評価。
105.0,Train11,巡航フェーズ（駅間走行中）,惰行中,6.0,力行（加速）,6.0,70.0,70.0,47.86,70.0,974.6,41.0,103.44512119435784,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方787.7m先を40.4km/h,後続列車なし,10.0,78.0,未発車,40.0,66.7,normal,0.1,巡航フェーズでrequired_speed 70km/hに対し47.9km/hの惰行は必要速度未達であり、前後のノッチ切替が7秒未満で合理的理由がなくノコギリ運転と判定されたため低評価。
150.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,2.0,ブレーキ（減速）,2.0,70.0,70.0,37.72,70.0,372.3,28.0,69.70719910587636,0.0,6.1,この先制限速度なし,182m先に上り勾配9.2‰あり,前方372.6m先を0.0km/h,後続列車なし,10.0,33.0,未発車,40.0,38.0,anti_mid_stop,0.0,先行列車が0.3m先で停止しており衝突リスクがあるため即0.0とし、他の評価は無視。
66.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,惰行,6.0,70.0,70.0,47.76,70.0,1527.2,31.0,120.2661798756526,0.0,0.0,この先制限速度なし,この先目立った勾配なし,前方723.9m先を62.6km/h,後続列車なし,10.0,117.0,未発車,40.0,54.2,anti_mid_stop,1.0,先行列車が塞いでいる駅間停車防止モードで、target_speed_no_stop以下の加速は適切かつ制限速度・CBTC遵守、ノコギリ運転なしのため高評価。
105.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,4.0,惰行,6.0,70.0,70.0,52.21,70.0,908.3,32.0,122.82457910620494,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方620.5m先を50.4km/h,後続列車なし,10.0,86.0,未発車,32.0,62.9,anti_mid_stop,0.4,先行列車が塞いで駅間停車防止モード。target_speed_no_stop未満で加速は適切だが、惰行→力行が7秒未満でノコギリ運転と判定され、上限0.5に抑えた。
107.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,2.0,惰行,6.0,70.0,70.0,38.18,70.0,1111.2,41.0,77.26670007201851,0.0,0.0,この先制限速度なし,121m先に上り勾配12.5‰あり,前方946.5m先を39.5km/h,後続列車なし,10.0,76.0,未発車,40.0,55.3,anti_mid_stop,0.4,先行が塞いでいるため駅間停車防止モード。target_speed_no_stop以下での加速は適切だが、惰行→力行への短時間切替がノコギリ運転と判定され、reward上限が0.4に抑えられる。
44.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,ブレーキ（減速）,6.0,70.0,70.0,28.73,70.0,1931.3,22.0,45.234734971442094,0.0,-2.1,この先制限速度なし,141m先に下り勾配6.7‰あり,前方603.0m先を63.3km/h,後続列車なし,10.0,162.0,未発車,32.0,48.0,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モードと判定し、target_speed_no_stop以下での加速は適切で速度超過やノコギリ運転等の違反がなく最高評価とした。
139.0,Train11,巡航フェーズ（駅間走行中）,惰行中,3.0,力行（加速）,6.0,70.0,70.0,38.16,70.0,472.2,33.0,71.32800168026888,0.0,6.1,この先制限速度なし,282m先に上り勾配9.2‰あり,前方465.4m先を8.1km/h,後続列車なし,10.0,52.0,未発車,32.0,37.6,anti_mid_stop,0.3,先行列車が塞いでいるため駅間停車防止モードで速度は適正だが、力行→惰行の短時間切替が合理的理由なくノコギリ運転と判定され、上限0.3点に抑えられる。
157.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,6.0,70.0,70.0,36.66,70.0,620.4,21.0,71.2922843080992,0.0,0.0,この先制限速度なし,30m先に上り勾配6.1‰あり,前方620.7m先を0.0km/h,後続列車なし,10.0,56.0,未発車,25.0,38.2,anti_mid_stop,0.4,先行列車が停車しているため駅間停車防止モード。target_speed_no_stop 38.2km/h を超えず惰行は適切だが、力行→惰行の短時間切替がノコギリ運転と判定され、上限0.5に抑えられる。
152.0,Train11,巡航フェーズ（駅間走行中）,惰行中,9.0,力行（加速）,29.0,70.0,70.0,48.39,70.0,680.7,26.0,123.41378184514645,0.0,0.0,この先制限速度なし,90m先に上り勾配6.1‰あり,前方681.1m先を0.5km/h,後続列車なし,10.0,46.0,未発車,25.0,50.7,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop付近で惰行し、制限・CBTC遵守、間隔・エネルギー面も問題なし。
129.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,15.0,ブレーキ（減速）,6.0,70.0,70.0,44.23,70.0,986.2,26.0,88.50748710554515,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方889.2m先を30.2km/h,後続列車なし,10.0,69.0,未発車,25.0,69.5,normal,1.0,巡航フェーズでrequired_speed未達のため加速は適切で、速度・信号・制限を遵守し、先行列車との間隔も安全範囲内のため高評価。
105.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,7.0,惰行,6.0,70.0,70.0,40.1,70.0,1236.9,22.0,85.14754700209932,0.0,0.0,この先制限速度なし,246m先に上り勾配12.5‰あり,前方842.9m先を57.6km/h,後続列車なし,10.0,93.0,未発車,25.0,52.2,anti_mid_stop,1.0,先行列車が塞いでいるため駅間停車防止モードと判定し、target_speed_no_stop以下で加速しており、速度・CBTC・間隔すべて遵守しているため最高評価とした。
28.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,8.0,ブレーキ（減速）,6.0,70.0,70.0,25.24,70.0,2042.0,22.0,34.96598296227754,0.0,-2.1,この先制限速度なし,251m先に下り勾配6.7‰あり,前方433.1m先を63.0km/h,後続列車なし,10.0,178.0,未発車,32.0,46.9,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モードと判定し、target_speed_no_stop以下での加速は適切であり、加速中の低速は減点対象外とした。
137.0,Train11,巡航フェーズ（駅間走行中）,惰行中,1.0,力行（加速）,6.0,70.0,70.0,38.89,70.0,493.6,33.0,74.05714670566053,0.0,6.1,この先制限速度なし,303m先に上り勾配9.2‰あり,前方481.5m先を10.7km/h,後続列車なし,10.0,54.0,未発車,32.0,38.2,anti_mid_stop,1.0,先行列車が塞いでいる駅間停車防止モードで、現在速度はtarget_speed_no_stop付近(38.9km/h)で惰行し、制限速度・CBTC遵守、間隔も安全なため最高評価とした。
195.0,Train11,次駅への減速フェーズ（駅手前400m以内）,力行（加速）中,2.0,惰行,8.0,70.0,57.2,39.11,70.0,208.0,0.0,74.88942733004677,18.0,6.1,この先制限速度なし,17m先に上り勾配9.2‰あり,前方208.4m先を0.0km/h,後続列車なし,10.0,11.0,未発車,32.0,40.2,anti_mid_stop,1.0,先行列車が停車しているため駅間停車防止モード。現在速度はtarget_speed_no_stop未満で加速は適切で、制限速度・CBTC信号遵守、ノコギリ運転なし。
146.0,Train11,巡航フェーズ（駅間走行中）,惰行中,4.0,力行（加速）,6.0,70.0,70.0,40.39,70.0,538.9,26.0,79.82164461481561,0.0,6.1,この先制限速度なし,348m先に上り勾配9.2‰あり,前方532.1m先を8.1km/h,後続列車なし,10.0,52.0,未発車,25.0,41.8,anti_mid_stop,0.4,ノコギリ運転と判定され、prev_notch_durationが6秒のためreward上限0.3〜0.5に制限され、他は適正なので0.4とした。
38.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,20.0,70.0,70.0,43.08,70.0,1920.3,15.0,100.96145644388699,0.0,-2.1,この先制限速度なし,130m先に下り勾配6.7‰あり,前方364.0m先を63.1km/h,後続列車なし,10.0,175.0,未発車,25.0,44.7,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モード。現在速度はtarget_speed_no_stop(44.7km/h)付近で惰行しており、制限速度・CBTC遵守、間隔安全、ノコギリ運転なしで評価が高く、rewardは0.9とする。
111.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,6.0,惰行,6.0,70.0,70.0,42.16,70.0,1066.5,41.0,94.01596726252026,0.0,0.0,この先制限速度なし,76m先に上り勾配12.5‰あり,前方942.7m先を34.1km/h,後続列車なし,10.0,72.0,未発車,40.0,55.2,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モードで、target_speed_no_stop以下の加速は適切であり、他に安全違反はない。
104.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,1.0,惰行,14.0,70.0,70.0,44.54,70.0,979.3,22.0,89.73901838469232,0.0,12.5,この先制限速度なし,この先目立った勾配なし,前方569.3m先を58.0km/h,後続列車なし,10.0,94.0,未発車,25.0,65.4,normal,0.9,巡航フェーズで速度がrequired_speed未満のため加速は適切。制限速度・CBTC遵守、衝突リスクなし、ノコギリ運転や間隔問題もなく、安全基準を満たす。
24.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,17.0,惰行,4.0,70.0,70.0,39.47,70.0,2035.6,30.0,84.92021690891418,0.0,-2.1,この先制限速度なし,245m先に下り勾配6.7‰あり,前方496.7m先を62.9km/h,後続列車なし,10.0,159.0,未発車,40.0,51.6,anti_mid_stop,0.9,先行列車が塞いでいるため駅間停車防止モードで、target_speed_no_stop以下に加速しており、過剰加速やノコギリ運転はなく安全・適切な操作と判断した。
203.39999999999958,Train11,次駅への減速フェーズ（駅手前400m以内）,ブレーキ（減速）中,2.700000000000001,惰行,0.1,70.0,0.0,14.16,70.0,44.8,0.0,9.541750052980323,25.5,9.2,この先制限速度なし,この先目立った勾配なし,前方45.2m先を0.0km/h,後続列車なし,10.0,9.6,未発車,25.0,11.8,anti_mid_stop,0.2,次駅減速フェーズでCBTC0km/hに従いブレーキしているが、delta_stopが35.26mと大きく早すぎるため停止位置が手前になり、早すぎるブレーキで減点する。
159.0,Train11,巡航フェーズ（駅間走行中）,力行（加速）中,5.0,惰行,6.0,70.0,70.0,53.09,70.0,409.2,19.0,136.9689412882065,0.0,6.1,この先制限速度なし,219m先に上り勾配9.2‰あり,前方409.6m先を0.0km/h,後続列車なし,10.0,24.0,未発車,40.0,52.9,anti_mid_stop,0.5,先行列車が塞いで駅間停車防止モード。target_speed_no_stop付近の力行は適切だが、惰行→力行の5秒未満切替に合理的理由がなくノコギリ運転と判定され、reward上限が0.5に制限される。
109.0,Train11,巡航フェーズ（駅間走行中）,惰行中,5.0,力行（加速）,2.0,70.0,70.0,45.52,70.0,1151.0,24.0,109.39217881271522,0.0,0.0,この先制限速度なし,160m先に上り勾配12.5‰あり,前方819.6m先を54.2km/h,後続列車なし,10.0,104.0,未発車,25.0,44.7,anti_mid_stop,0.2,先行が塞ぎ駅間停車防止モードでtarget_speed_no_stop以下の惰行は適切だが、力行→惰行が7秒未満で理由なく切替えたためノコギリ運転と判定し、reward上限0.3に抑えて0.2とした。
181.0,Train11,次駅への減速フェーズ（駅手前400m以内）,惰行中,1.0,力行（加速）,7.0,70.0,70.0,39.27,70.0,326.9,0.0,75.49757034753627,4.0,6.1,この先制限速度なし,136m先に上り勾配9.2‰あり,前方327.3m先を0.0km/h,後続列車なし,10.0,17.0,未発車,25.0,53.4,anti_mid_stop,0.4,先行列車が塞ぎ駅間停車防止モードで、現在速度が target_speed_no_stop (53.4km/h) を10km/h以上下回り過度な惰行となっているため減点。
